result/tencentBlock.ns11786.oracleGeneral.zst LeCaR cache size      100, 3310785 req, miss ratio 0.3738, byte miss ratio 0.3738
result/tencentBlock.ns11786.oracleGeneral.zst LeCaR cache size      302, 3310785 req, miss ratio 0.3219, byte miss ratio 0.3219
result/tencentBlock.ns11786.oracleGeneral.zst LeCaR cache size     1008, 3310785 req, miss ratio 0.3047, byte miss ratio 0.3047
result/tencentBlock.ns11786.oracleGeneral.zst LeCaR cache size     3026, 3310785 req, miss ratio 0.2337, byte miss ratio 0.2337
result/tencentBlock.ns11786.oracleGeneral.zst LeCaR cache size    10089, 3310785 req, miss ratio 0.1230, byte miss ratio 0.1230
result/tencentBlock.ns11786.oracleGeneral.zst LeCaR cache size    20178, 3310785 req, miss ratio 0.0923, byte miss ratio 0.0923
result/tencentBlock.ns11786.oracleGeneral.zst LeCaR cache size    40356, 3310785 req, miss ratio 0.0578, byte miss ratio 0.0578
result/tencentBlock.ns11786.oracleGeneral.zst LeCaR cache size    80712, 3310785 req, miss ratio 0.0317, byte miss ratio 0.0317
result/tencentBlock.ns11786.oracleGeneral.zst Clock cache size      100, 3310785 req, miss ratio 0.3919, byte miss ratio 0.3919
result/tencentBlock.ns11786.oracleGeneral.zst Clock cache size      302, 3310785 req, miss ratio 0.3338, byte miss ratio 0.3338
result/tencentBlock.ns11786.oracleGeneral.zst Clock cache size     1008, 3310785 req, miss ratio 0.3134, byte miss ratio 0.3134
result/tencentBlock.ns11786.oracleGeneral.zst Clock cache size     3026, 3310785 req, miss ratio 0.2777, byte miss ratio 0.2777
result/tencentBlock.ns11786.oracleGeneral.zst Clock cache size    10089, 3310785 req, miss ratio 0.1285, byte miss ratio 0.1285
result/tencentBlock.ns11786.oracleGeneral.zst Clock cache size    20178, 3310785 req, miss ratio 0.0988, byte miss ratio 0.0988
result/tencentBlock.ns11786.oracleGeneral.zst Clock cache size    40356, 3310785 req, miss ratio 0.0580, byte miss ratio 0.0580
result/tencentBlock.ns11786.oracleGeneral.zst Clock cache size    80712, 3310785 req, miss ratio 0.0320, byte miss ratio 0.0320
result/tencentBlock.ns11786.oracleGeneral.zst LRU cache size      100, 3310785 req, miss ratio 0.4037, byte miss ratio 0.4037
result/tencentBlock.ns11786.oracleGeneral.zst LRU cache size      302, 3310785 req, miss ratio 0.3347, byte miss ratio 0.3347
result/tencentBlock.ns11786.oracleGeneral.zst LRU cache size     1008, 3310785 req, miss ratio 0.3203, byte miss ratio 0.3203
result/tencentBlock.ns11786.oracleGeneral.zst LRU cache size     3026, 3310785 req, miss ratio 0.2638, byte miss ratio 0.2638
result/tencentBlock.ns11786.oracleGeneral.zst LRU cache size    10089, 3310785 req, miss ratio 0.1317, byte miss ratio 0.1317
result/tencentBlock.ns11786.oracleGeneral.zst LRU cache size    20178, 3310785 req, miss ratio 0.0992, byte miss ratio 0.0992
result/tencentBlock.ns11786.oracleGeneral.zst LRU cache size    40356, 3310785 req, miss ratio 0.0628, byte miss ratio 0.0628
result/tencentBlock.ns11786.oracleGeneral.zst LRU cache size    80712, 3310785 req, miss ratio 0.0318, byte miss ratio 0.0318
result/tencentBlock.ns11786.oracleGeneral.zst ARC cache size      100, 3310785 req, miss ratio 0.3486, byte miss ratio 0.3486
result/tencentBlock.ns11786.oracleGeneral.zst ARC cache size      302, 3310785 req, miss ratio 0.3088, byte miss ratio 0.3088
result/tencentBlock.ns11786.oracleGeneral.zst ARC cache size     1008, 3310785 req, miss ratio 0.2880, byte miss ratio 0.2880
result/tencentBlock.ns11786.oracleGeneral.zst ARC cache size     3026, 3310785 req, miss ratio 0.1600, byte miss ratio 0.1600
result/tencentBlock.ns11786.oracleGeneral.zst ARC cache size    10089, 3310785 req, miss ratio 0.1087, byte miss ratio 0.1087
result/tencentBlock.ns11786.oracleGeneral.zst ARC cache size    20178, 3310785 req, miss ratio 0.0884, byte miss ratio 0.0884
result/tencentBlock.ns11786.oracleGeneral.zst ARC cache size    40356, 3310785 req, miss ratio 0.0485, byte miss ratio 0.0485
result/tencentBlock.ns11786.oracleGeneral.zst ARC cache size    80712, 3310785 req, miss ratio 0.0320, byte miss ratio 0.0320
result/tencentBlock.ns11786.oracleGeneral.zst LIRS cache size      100, 3310785 req, miss ratio 0.3508, byte miss ratio 0.3508
result/tencentBlock.ns11786.oracleGeneral.zst LIRS cache size      302, 3310785 req, miss ratio 0.3148, byte miss ratio 0.3148
result/tencentBlock.ns11786.oracleGeneral.zst LIRS cache size     1008, 3310785 req, miss ratio 0.2877, byte miss ratio 0.2877
result/tencentBlock.ns11786.oracleGeneral.zst LIRS cache size     3026, 3310785 req, miss ratio 0.1549, byte miss ratio 0.1549
result/tencentBlock.ns11786.oracleGeneral.zst LIRS cache size    10089, 3310785 req, miss ratio 0.1071, byte miss ratio 0.1071
result/tencentBlock.ns11786.oracleGeneral.zst LIRS cache size    20178, 3310785 req, miss ratio 0.0832, byte miss ratio 0.0832
result/tencentBlock.ns11786.oracleGeneral.zst LIRS cache size    40356, 3310785 req, miss ratio 0.0448, byte miss ratio 0.0448
result/tencentBlock.ns11786.oracleGeneral.zst LIRS cache size    80712, 3310785 req, miss ratio 0.0314, byte miss ratio 0.0314
result/tencentBlock.ns11786.oracleGeneral.zst Cacheus cache size      100, 3310785 req, miss ratio 0.3600, byte miss ratio 0.3600
result/tencentBlock.ns11786.oracleGeneral.zst Cacheus cache size      302, 3310785 req, miss ratio 0.3103, byte miss ratio 0.3103
result/tencentBlock.ns11786.oracleGeneral.zst Cacheus cache size     1008, 3310785 req, miss ratio 0.2936, byte miss ratio 0.2936
result/tencentBlock.ns11786.oracleGeneral.zst Cacheus cache size     3026, 3310785 req, miss ratio 0.1684, byte miss ratio 0.1684
result/tencentBlock.ns11786.oracleGeneral.zst Cacheus cache size    10089, 3310785 req, miss ratio 0.1233, byte miss ratio 0.1233
result/tencentBlock.ns11786.oracleGeneral.zst Cacheus cache size    20178, 3310785 req, miss ratio 0.0926, byte miss ratio 0.0926
result/tencentBlock.ns11786.oracleGeneral.zst Cacheus cache size    40356, 3310785 req, miss ratio 0.0503, byte miss ratio 0.0503
result/tencentBlock.ns11786.oracleGeneral.zst Cacheus cache size    80712, 3310785 req, miss ratio 0.0319, byte miss ratio 0.0319
result/tencentBlock.ns11786.oracleGeneral.zst FIFO cache size      100, 3310785 req, miss ratio 0.4551, byte miss ratio 0.4551
result/tencentBlock.ns11786.oracleGeneral.zst FIFO cache size      302, 3310785 req, miss ratio 0.3583, byte miss ratio 0.3583
result/tencentBlock.ns11786.oracleGeneral.zst FIFO cache size     1008, 3310785 req, miss ratio 0.3284, byte miss ratio 0.3284
result/tencentBlock.ns11786.oracleGeneral.zst FIFO cache size     3026, 3310785 req, miss ratio 0.2617, byte miss ratio 0.2617
result/tencentBlock.ns11786.oracleGeneral.zst FIFO cache size    10089, 3310785 req, miss ratio 0.1575, byte miss ratio 0.1575
result/tencentBlock.ns11786.oracleGeneral.zst FIFO cache size    20178, 3310785 req, miss ratio 0.1120, byte miss ratio 0.1120
result/tencentBlock.ns11786.oracleGeneral.zst FIFO cache size    40356, 3310785 req, miss ratio 0.0741, byte miss ratio 0.0741
result/tencentBlock.ns11786.oracleGeneral.zst FIFO cache size    80712, 3310785 req, miss ratio 0.0420, byte miss ratio 0.0420
result/tencentBlock.ns11786.oracleGeneral.zst clock2 cache size      100, 3310785 req, miss ratio 0.3837, byte miss ratio 0.3837
result/tencentBlock.ns11786.oracleGeneral.zst clock2 cache size      302, 3310785 req, miss ratio 0.3320, byte miss ratio 0.3320
result/tencentBlock.ns11786.oracleGeneral.zst clock2 cache size     1008, 3310785 req, miss ratio 0.3072, byte miss ratio 0.3072
result/tencentBlock.ns11786.oracleGeneral.zst clock2 cache size     3026, 3310785 req, miss ratio 0.2836, byte miss ratio 0.2836
result/tencentBlock.ns11786.oracleGeneral.zst clock2 cache size    10089, 3310785 req, miss ratio 0.1254, byte miss ratio 0.1254
result/tencentBlock.ns11786.oracleGeneral.zst clock2 cache size    20178, 3310785 req, miss ratio 0.0959, byte miss ratio 0.0959
result/tencentBlock.ns11786.oracleGeneral.zst clock2 cache size    40356, 3310785 req, miss ratio 0.0624, byte miss ratio 0.0624
result/tencentBlock.ns11786.oracleGeneral.zst clock2 cache size    80712, 3310785 req, miss ratio 0.0320, byte miss ratio 0.0320
result/tencentBlock.ns11786.oracleGeneral.zst S3FIFO-1 cache size      100, 3310785 req, miss ratio 0.3510, byte miss ratio 0.3510
result/tencentBlock.ns11786.oracleGeneral.zst S3FIFO-1 cache size      302, 3310785 req, miss ratio 0.3087, byte miss ratio 0.3087
result/tencentBlock.ns11786.oracleGeneral.zst S3FIFO-1 cache size     1008, 3310785 req, miss ratio 0.2860, byte miss ratio 0.2860
result/tencentBlock.ns11786.oracleGeneral.zst S3FIFO-1 cache size     3026, 3310785 req, miss ratio 0.1578, byte miss ratio 0.1578
result/tencentBlock.ns11786.oracleGeneral.zst S3FIFO-1 cache size    10089, 3310785 req, miss ratio 0.1083, byte miss ratio 0.1083
result/tencentBlock.ns11786.oracleGeneral.zst S3FIFO-1 cache size    20178, 3310785 req, miss ratio 0.0890, byte miss ratio 0.0890
result/tencentBlock.ns11786.oracleGeneral.zst S3FIFO-1 cache size    40356, 3310785 req, miss ratio 0.0512, byte miss ratio 0.0512
result/tencentBlock.ns11786.oracleGeneral.zst S3FIFO-1 cache size    80712, 3310785 req, miss ratio 0.0320, byte miss ratio 0.0320
result/tencentBlock.ns11786.oracleGeneral.zst LHD cache size      100, 3310785 req, miss ratio 0.3756, byte miss ratio 0.3756
result/tencentBlock.ns11786.oracleGeneral.zst LHD cache size      302, 3310785 req, miss ratio 0.3231, byte miss ratio 0.3231
result/tencentBlock.ns11786.oracleGeneral.zst LHD cache size     1008, 3310785 req, miss ratio 0.3084, byte miss ratio 0.3084
result/tencentBlock.ns11786.oracleGeneral.zst LHD cache size     3026, 3310785 req, miss ratio 0.1956, byte miss ratio 0.1956
result/tencentBlock.ns11786.oracleGeneral.zst LHD cache size    10089, 3310785 req, miss ratio 0.1207, byte miss ratio 0.1207
result/tencentBlock.ns11786.oracleGeneral.zst LHD cache size    20178, 3310785 req, miss ratio 0.0911, byte miss ratio 0.0911
result/tencentBlock.ns11786.oracleGeneral.zst LHD cache size    40356, 3310785 req, miss ratio 0.0552, byte miss ratio 0.0552
result/tencentBlock.ns11786.oracleGeneral.zst LHD cache size    80712, 3310785 req, miss ratio 0.0330, byte miss ratio 0.0330
result/tencentBlock.ns11786.oracleGeneral.zst S3FIFO-d-1 cache size      100, 3310785 req, miss ratio 0.3504, byte miss ratio 0.3504
result/tencentBlock.ns11786.oracleGeneral.zst S3FIFO-d-1 cache size      302, 3310785 req, miss ratio 0.3087, byte miss ratio 0.3087
result/tencentBlock.ns11786.oracleGeneral.zst S3FIFO-d-1 cache size     1008, 3310785 req, miss ratio 0.2861, byte miss ratio 0.2861
result/tencentBlock.ns11786.oracleGeneral.zst S3FIFO-d-1 cache size     3026, 3310785 req, miss ratio 0.1573, byte miss ratio 0.1573
result/tencentBlock.ns11786.oracleGeneral.zst S3FIFO-d-1 cache size    10089, 3310785 req, miss ratio 0.1078, byte miss ratio 0.1078
result/tencentBlock.ns11786.oracleGeneral.zst S3FIFO-d-1 cache size    20178, 3310785 req, miss ratio 0.0888, byte miss ratio 0.0888
result/tencentBlock.ns11786.oracleGeneral.zst S3FIFO-d-1 cache size    40356, 3310785 req, miss ratio 0.0505, byte miss ratio 0.0505
result/tencentBlock.ns11786.oracleGeneral.zst S3FIFO-d-1 cache size    80712, 3310785 req, miss ratio 0.0320, byte miss ratio 0.0320
