result/tencentBlock.ns21624.oracleGeneral.zst FIFO cache size      288, 1558507 req, miss ratio 0.8308, byte miss ratio 0.8308
result/tencentBlock.ns21624.oracleGeneral.zst FIFO cache size      866, 1558507 req, miss ratio 0.7896, byte miss ratio 0.7896
result/tencentBlock.ns21624.oracleGeneral.zst FIFO cache size     2888, 1558507 req, miss ratio 0.7465, byte miss ratio 0.7465
result/tencentBlock.ns21624.oracleGeneral.zst FIFO cache size     8665, 1558507 req, miss ratio 0.7115, byte miss ratio 0.7115
result/tencentBlock.ns21624.oracleGeneral.zst FIFO cache size    28886, 1558507 req, miss ratio 0.6240, byte miss ratio 0.6240
result/tencentBlock.ns21624.oracleGeneral.zst FIFO cache size    57772, 1558507 req, miss ratio 0.5556, byte miss ratio 0.5556
result/tencentBlock.ns21624.oracleGeneral.zst FIFO cache size   115544, 1558507 req, miss ratio 0.3478, byte miss ratio 0.3478
result/tencentBlock.ns21624.oracleGeneral.zst FIFO cache size   231088, 1558507 req, miss ratio 0.2343, byte miss ratio 0.2343
result/tencentBlock.ns21624.oracleGeneral.zst LIRS cache size      288, 1558507 req, miss ratio 0.7898, byte miss ratio 0.7898
result/tencentBlock.ns21624.oracleGeneral.zst LIRS cache size      866, 1558507 req, miss ratio 0.7686, byte miss ratio 0.7686
result/tencentBlock.ns21624.oracleGeneral.zst LIRS cache size     2888, 1558507 req, miss ratio 0.7295, byte miss ratio 0.7295
result/tencentBlock.ns21624.oracleGeneral.zst LIRS cache size     8665, 1558507 req, miss ratio 0.6838, byte miss ratio 0.6838
result/tencentBlock.ns21624.oracleGeneral.zst LIRS cache size    28886, 1558507 req, miss ratio 0.5832, byte miss ratio 0.5832
result/tencentBlock.ns21624.oracleGeneral.zst LIRS cache size    57772, 1558507 req, miss ratio 0.4681, byte miss ratio 0.4681
result/tencentBlock.ns21624.oracleGeneral.zst LIRS cache size   115544, 1558507 req, miss ratio 0.2944, byte miss ratio 0.2944
result/tencentBlock.ns21624.oracleGeneral.zst LIRS cache size   231088, 1558507 req, miss ratio 0.1951, byte miss ratio 0.1951
result/tencentBlock.ns21624.oracleGeneral.zst Clock cache size      288, 1558507 req, miss ratio 0.7881, byte miss ratio 0.7881
result/tencentBlock.ns21624.oracleGeneral.zst Clock cache size      866, 1558507 req, miss ratio 0.7672, byte miss ratio 0.7672
result/tencentBlock.ns21624.oracleGeneral.zst Clock cache size     2888, 1558507 req, miss ratio 0.7319, byte miss ratio 0.7319
result/tencentBlock.ns21624.oracleGeneral.zst Clock cache size     8665, 1558507 req, miss ratio 0.6984, byte miss ratio 0.6984
result/tencentBlock.ns21624.oracleGeneral.zst Clock cache size    28886, 1558507 req, miss ratio 0.5993, byte miss ratio 0.5993
