result/tencentBlock.ns17764.oracleGeneral.zst LHD cache size      596, 8066118 req, miss ratio 0.4711, byte miss ratio 0.4711
result/tencentBlock.ns17764.oracleGeneral.zst LHD cache size     1789, 8066118 req, miss ratio 0.3985, byte miss ratio 0.3985
result/tencentBlock.ns17764.oracleGeneral.zst LHD cache size     5963, 8066118 req, miss ratio 0.3373, byte miss ratio 0.3373
result/tencentBlock.ns17764.oracleGeneral.zst LHD cache size    17891, 8066118 req, miss ratio 0.2696, byte miss ratio 0.2696
result/tencentBlock.ns17764.oracleGeneral.zst LHD cache size    59639, 8066118 req, miss ratio 0.1769, byte miss ratio 0.1769
result/tencentBlock.ns17764.oracleGeneral.zst LHD cache size   119279, 8066118 req, miss ratio 0.1301, byte miss ratio 0.1301
result/tencentBlock.ns17764.oracleGeneral.zst LHD cache size   238558, 8066118 req, miss ratio 0.0976, byte miss ratio 0.0976
result/tencentBlock.ns17764.oracleGeneral.zst LHD cache size   477116, 8066118 req, miss ratio 0.0758, byte miss ratio 0.0758
result/tencentBlock.ns17764.oracleGeneral.zst S3FIFO-1 cache size      596, 8066118 req, miss ratio 0.4532, byte miss ratio 0.4532
result/tencentBlock.ns17764.oracleGeneral.zst S3FIFO-1 cache size     1789, 8066118 req, miss ratio 0.3947, byte miss ratio 0.3947
result/tencentBlock.ns17764.oracleGeneral.zst S3FIFO-1 cache size     5963, 8066118 req, miss ratio 0.3376, byte miss ratio 0.3376
result/tencentBlock.ns17764.oracleGeneral.zst S3FIFO-1 cache size    17891, 8066118 req, miss ratio 0.2723, byte miss ratio 0.2723
result/tencentBlock.ns17764.oracleGeneral.zst S3FIFO-1 cache size    59639, 8066118 req, miss ratio 0.1918, byte miss ratio 0.1918
result/tencentBlock.ns17764.oracleGeneral.zst S3FIFO-1 cache size   119279, 8066118 req, miss ratio 0.1382, byte miss ratio 0.1382
result/tencentBlock.ns17764.oracleGeneral.zst S3FIFO-1 cache size   238558, 8066118 req, miss ratio 0.0965, byte miss ratio 0.0965
result/tencentBlock.ns17764.oracleGeneral.zst S3FIFO-1 cache size   477116, 8066118 req, miss ratio 0.0759, byte miss ratio 0.0759
result/tencentBlock.ns17764.oracleGeneral.zst Cacheus cache size      596, 8066118 req, miss ratio 0.4566, byte miss ratio 0.4566
result/tencentBlock.ns17764.oracleGeneral.zst Cacheus cache size     1789, 8066118 req, miss ratio 0.3939, byte miss ratio 0.3939
result/tencentBlock.ns17764.oracleGeneral.zst Cacheus cache size     5963, 8066118 req, miss ratio 0.3442, byte miss ratio 0.3442
result/tencentBlock.ns17764.oracleGeneral.zst Cacheus cache size    17891, 8066118 req, miss ratio 0.2799, byte miss ratio 0.2799
result/tencentBlock.ns17764.oracleGeneral.zst Cacheus cache size    59639, 8066118 req, miss ratio 0.1938, byte miss ratio 0.1938
result/tencentBlock.ns17764.oracleGeneral.zst Cacheus cache size   119279, 8066118 req, miss ratio 0.1411, byte miss ratio 0.1411
result/tencentBlock.ns17764.oracleGeneral.zst Cacheus cache size   238558, 8066118 req, miss ratio 0.0980, byte miss ratio 0.0980
result/tencentBlock.ns17764.oracleGeneral.zst Cacheus cache size   477116, 8066118 req, miss ratio 0.0756, byte miss ratio 0.0756
result/tencentBlock.ns17764.oracleGeneral.zst FIFO cache size      596, 8066118 req, miss ratio 0.4908, byte miss ratio 0.4908
result/tencentBlock.ns17764.oracleGeneral.zst FIFO cache size     1789, 8066118 req, miss ratio 0.4245, byte miss ratio 0.4245
result/tencentBlock.ns17764.oracleGeneral.zst FIFO cache size     5963, 8066118 req, miss ratio 0.3658, byte miss ratio 0.3658
result/tencentBlock.ns17764.oracleGeneral.zst FIFO cache size    17891, 8066118 req, miss ratio 0.3055, byte miss ratio 0.3055
result/tencentBlock.ns17764.oracleGeneral.zst FIFO cache size    59639, 8066118 req, miss ratio 0.2165, byte miss ratio 0.2165
result/tencentBlock.ns17764.oracleGeneral.zst FIFO cache size   119279, 8066118 req, miss ratio 0.1629, byte miss ratio 0.1629
result/tencentBlock.ns17764.oracleGeneral.zst FIFO cache size   238558, 8066118 req, miss ratio 0.1133, byte miss ratio 0.1133
result/tencentBlock.ns17764.oracleGeneral.zst FIFO cache size   477116, 8066118 req, miss ratio 0.0823, byte miss ratio 0.0823
result/tencentBlock.ns17764.oracleGeneral.zst LeCaR cache size      596, 8066118 req, miss ratio 0.4632, byte miss ratio 0.4632
result/tencentBlock.ns17764.oracleGeneral.zst LeCaR cache size     1789, 8066118 req, miss ratio 0.4007, byte miss ratio 0.4007
result/tencentBlock.ns17764.oracleGeneral.zst LeCaR cache size     5963, 8066118 req, miss ratio 0.3486, byte miss ratio 0.3486
result/tencentBlock.ns17764.oracleGeneral.zst LeCaR cache size    17891, 8066118 req, miss ratio 0.2842, byte miss ratio 0.2842
result/tencentBlock.ns17764.oracleGeneral.zst LeCaR cache size    59639, 8066118 req, miss ratio 0.1969, byte miss ratio 0.1969
result/tencentBlock.ns17764.oracleGeneral.zst LeCaR cache size   119279, 8066118 req, miss ratio 0.1439, byte miss ratio 0.1439
result/tencentBlock.ns17764.oracleGeneral.zst LeCaR cache size   238558, 8066118 req, miss ratio 0.0975, byte miss ratio 0.0975
result/tencentBlock.ns17764.oracleGeneral.zst LeCaR cache size   477116, 8066118 req, miss ratio 0.0754, byte miss ratio 0.0754
result/tencentBlock.ns17764.oracleGeneral.zst ARC cache size      596, 8066118 req, miss ratio 0.4543, byte miss ratio 0.4543
result/tencentBlock.ns17764.oracleGeneral.zst ARC cache size     1789, 8066118 req, miss ratio 0.3967, byte miss ratio 0.3967
result/tencentBlock.ns17764.oracleGeneral.zst ARC cache size     5963, 8066118 req, miss ratio 0.3462, byte miss ratio 0.3462
result/tencentBlock.ns17764.oracleGeneral.zst ARC cache size    17891, 8066118 req, miss ratio 0.2804, byte miss ratio 0.2804
result/tencentBlock.ns17764.oracleGeneral.zst ARC cache size    59639, 8066118 req, miss ratio 0.1995, byte miss ratio 0.1995
result/tencentBlock.ns17764.oracleGeneral.zst ARC cache size   119279, 8066118 req, miss ratio 0.1449, byte miss ratio 0.1449
result/tencentBlock.ns17764.oracleGeneral.zst ARC cache size   238558, 8066118 req, miss ratio 0.0964, byte miss ratio 0.0964
result/tencentBlock.ns17764.oracleGeneral.zst ARC cache size   477116, 8066118 req, miss ratio 0.0755, byte miss ratio 0.0755
result/tencentBlock.ns17764.oracleGeneral.zst Clock cache size      596, 8066118 req, miss ratio 0.4661, byte miss ratio 0.4661
result/tencentBlock.ns17764.oracleGeneral.zst Clock cache size     1789, 8066118 req, miss ratio 0.4031, byte miss ratio 0.4031
result/tencentBlock.ns17764.oracleGeneral.zst Clock cache size     5963, 8066118 req, miss ratio 0.3516, byte miss ratio 0.3516
result/tencentBlock.ns17764.oracleGeneral.zst Clock cache size    17891, 8066118 req, miss ratio 0.2900, byte miss ratio 0.2900
result/tencentBlock.ns17764.oracleGeneral.zst Clock cache size    59639, 8066118 req, miss ratio 0.2025, byte miss ratio 0.2025
result/tencentBlock.ns17764.oracleGeneral.zst Clock cache size   119279, 8066118 req, miss ratio 0.1491, byte miss ratio 0.1491
result/tencentBlock.ns17764.oracleGeneral.zst Clock cache size   238558, 8066118 req, miss ratio 0.0991, byte miss ratio 0.0991
result/tencentBlock.ns17764.oracleGeneral.zst Clock cache size   477116, 8066118 req, miss ratio 0.0759, byte miss ratio 0.0759
result/tencentBlock.ns17764.oracleGeneral.zst LIRS cache size      596, 8066118 req, miss ratio 0.4710, byte miss ratio 0.4710
result/tencentBlock.ns17764.oracleGeneral.zst LIRS cache size     1789, 8066118 req, miss ratio 0.4205, byte miss ratio 0.4205
result/tencentBlock.ns17764.oracleGeneral.zst LIRS cache size     5963, 8066118 req, miss ratio 0.3633, byte miss ratio 0.3633
result/tencentBlock.ns17764.oracleGeneral.zst LIRS cache size    17891, 8066118 req, miss ratio 0.2866, byte miss ratio 0.2866
result/tencentBlock.ns17764.oracleGeneral.zst LIRS cache size    59639, 8066118 req, miss ratio 0.2076, byte miss ratio 0.2076
result/tencentBlock.ns17764.oracleGeneral.zst LIRS cache size   119279, 8066118 req, miss ratio 0.1453, byte miss ratio 0.1453
result/tencentBlock.ns17764.oracleGeneral.zst LIRS cache size   238558, 8066118 req, miss ratio 0.0984, byte miss ratio 0.0984
result/tencentBlock.ns17764.oracleGeneral.zst LIRS cache size   477116, 8066118 req, miss ratio 0.0762, byte miss ratio 0.0762
result/tencentBlock.ns17764.oracleGeneral.zst clock2 cache size      596, 8066118 req, miss ratio 0.4610, byte miss ratio 0.4610
result/tencentBlock.ns17764.oracleGeneral.zst clock2 cache size     1789, 8066118 req, miss ratio 0.3974, byte miss ratio 0.3974
result/tencentBlock.ns17764.oracleGeneral.zst clock2 cache size     5963, 8066118 req, miss ratio 0.3474, byte miss ratio 0.3474
result/tencentBlock.ns17764.oracleGeneral.zst clock2 cache size    17891, 8066118 req, miss ratio 0.2849, byte miss ratio 0.2849
result/tencentBlock.ns17764.oracleGeneral.zst clock2 cache size    59639, 8066118 req, miss ratio 0.1979, byte miss ratio 0.1979
