result/tencentBlock.ns15581.oracleGeneral.zst S3FIFO-1 cache size      611, 5380316 req, miss ratio 0.6182, byte miss ratio 0.6182
result/tencentBlock.ns15581.oracleGeneral.zst S3FIFO-1 cache size     1834, 5380316 req, miss ratio 0.4845, byte miss ratio 0.4845
result/tencentBlock.ns15581.oracleGeneral.zst S3FIFO-1 cache size     6113, 5380316 req, miss ratio 0.4391, byte miss ratio 0.4391
result/tencentBlock.ns15581.oracleGeneral.zst S3FIFO-1 cache size    18341, 5380316 req, miss ratio 0.3797, byte miss ratio 0.3797
result/tencentBlock.ns15581.oracleGeneral.zst S3FIFO-1 cache size    61138, 5380316 req, miss ratio 0.3214, byte miss ratio 0.3214
result/tencentBlock.ns15581.oracleGeneral.zst S3FIFO-1 cache size   122276, 5380316 req, miss ratio 0.2776, byte miss ratio 0.2776
result/tencentBlock.ns15581.oracleGeneral.zst S3FIFO-1 cache size   244552, 5380316 req, miss ratio 0.1599, byte miss ratio 0.1599
result/tencentBlock.ns15581.oracleGeneral.zst S3FIFO-1 cache size   489105, 5380316 req, miss ratio 0.1146, byte miss ratio 0.1146
result/tencentBlock.ns15581.oracleGeneral.zst LeCaR cache size      611, 5380316 req, miss ratio 0.6298, byte miss ratio 0.6298
result/tencentBlock.ns15581.oracleGeneral.zst LeCaR cache size     1834, 5380316 req, miss ratio 0.5480, byte miss ratio 0.5480
result/tencentBlock.ns15581.oracleGeneral.zst LeCaR cache size     6113, 5380316 req, miss ratio 0.4453, byte miss ratio 0.4453
result/tencentBlock.ns15581.oracleGeneral.zst LeCaR cache size    18341, 5380316 req, miss ratio 0.4004, byte miss ratio 0.4004
result/tencentBlock.ns15581.oracleGeneral.zst LeCaR cache size    61138, 5380316 req, miss ratio 0.3238, byte miss ratio 0.3238
result/tencentBlock.ns15581.oracleGeneral.zst LeCaR cache size   122276, 5380316 req, miss ratio 0.2828, byte miss ratio 0.2828
result/tencentBlock.ns15581.oracleGeneral.zst LeCaR cache size   244552, 5380316 req, miss ratio 0.1584, byte miss ratio 0.1584
result/tencentBlock.ns15581.oracleGeneral.zst LeCaR cache size   489105, 5380316 req, miss ratio 0.1147, byte miss ratio 0.1147
result/tencentBlock.ns15581.oracleGeneral.zst LIRS cache size      611, 5380316 req, miss ratio 0.6296, byte miss ratio 0.6296
result/tencentBlock.ns15581.oracleGeneral.zst LIRS cache size     1834, 5380316 req, miss ratio 0.4995, byte miss ratio 0.4995
result/tencentBlock.ns15581.oracleGeneral.zst LIRS cache size     6113, 5380316 req, miss ratio 0.4465, byte miss ratio 0.4465
result/tencentBlock.ns15581.oracleGeneral.zst LIRS cache size    18341, 5380316 req, miss ratio 0.3874, byte miss ratio 0.3874
result/tencentBlock.ns15581.oracleGeneral.zst LIRS cache size    61138, 5380316 req, miss ratio 0.3276, byte miss ratio 0.3276
result/tencentBlock.ns15581.oracleGeneral.zst LIRS cache size   122276, 5380316 req, miss ratio 0.2624, byte miss ratio 0.2624
result/tencentBlock.ns15581.oracleGeneral.zst LIRS cache size   244552, 5380316 req, miss ratio 0.1618, byte miss ratio 0.1618
result/tencentBlock.ns15581.oracleGeneral.zst LIRS cache size   489105, 5380316 req, miss ratio 0.1181, byte miss ratio 0.1181
result/tencentBlock.ns15581.oracleGeneral.zst FIFO cache size      611, 5380316 req, miss ratio 0.6883, byte miss ratio 0.6883
result/tencentBlock.ns15581.oracleGeneral.zst FIFO cache size     1834, 5380316 req, miss ratio 0.5910, byte miss ratio 0.5910
result/tencentBlock.ns15581.oracleGeneral.zst FIFO cache size     6113, 5380316 req, miss ratio 0.4903, byte miss ratio 0.4903
result/tencentBlock.ns15581.oracleGeneral.zst FIFO cache size    18341, 5380316 req, miss ratio 0.4225, byte miss ratio 0.4225
result/tencentBlock.ns15581.oracleGeneral.zst FIFO cache size    61138, 5380316 req, miss ratio 0.3445, byte miss ratio 0.3445
result/tencentBlock.ns15581.oracleGeneral.zst FIFO cache size   122276, 5380316 req, miss ratio 0.3003, byte miss ratio 0.3003
result/tencentBlock.ns15581.oracleGeneral.zst FIFO cache size   244552, 5380316 req, miss ratio 0.1923, byte miss ratio 0.1923
result/tencentBlock.ns15581.oracleGeneral.zst FIFO cache size   489105, 5380316 req, miss ratio 0.1303, byte miss ratio 0.1303
result/tencentBlock.ns15581.oracleGeneral.zst clock2 cache size      611, 5380316 req, miss ratio 0.6295, byte miss ratio 0.6295
result/tencentBlock.ns15581.oracleGeneral.zst clock2 cache size     1834, 5380316 req, miss ratio 0.5538, byte miss ratio 0.5538
result/tencentBlock.ns15581.oracleGeneral.zst clock2 cache size     6113, 5380316 req, miss ratio 0.4450, byte miss ratio 0.4450
