result/tencentBlock.ns17743.oracleGeneral.zst LRU cache size      146, 1983278 req, miss ratio 0.4108, byte miss ratio 0.4108
result/tencentBlock.ns17743.oracleGeneral.zst LRU cache size      440, 1983278 req, miss ratio 0.3583, byte miss ratio 0.3583
result/tencentBlock.ns17743.oracleGeneral.zst LRU cache size     1466, 1983278 req, miss ratio 0.3514, byte miss ratio 0.3514
result/tencentBlock.ns17743.oracleGeneral.zst LRU cache size     4400, 1983278 req, miss ratio 0.3486, byte miss ratio 0.3486
result/tencentBlock.ns17743.oracleGeneral.zst LRU cache size    14668, 1983278 req, miss ratio 0.3022, byte miss ratio 0.3022
result/tencentBlock.ns17743.oracleGeneral.zst LRU cache size    29337, 1983278 req, miss ratio 0.2725, byte miss ratio 0.2725
result/tencentBlock.ns17743.oracleGeneral.zst LRU cache size    58674, 1983278 req, miss ratio 0.1715, byte miss ratio 0.1715
result/tencentBlock.ns17743.oracleGeneral.zst LRU cache size   117349, 1983278 req, miss ratio 0.0835, byte miss ratio 0.0835
result/tencentBlock.ns17743.oracleGeneral.zst S3FIFO-1 cache size      146, 1983278 req, miss ratio 0.3689, byte miss ratio 0.3689
result/tencentBlock.ns17743.oracleGeneral.zst S3FIFO-1 cache size      440, 1983278 req, miss ratio 0.3517, byte miss ratio 0.3517
result/tencentBlock.ns17743.oracleGeneral.zst S3FIFO-1 cache size     1466, 1983278 req, miss ratio 0.3484, byte miss ratio 0.3484
result/tencentBlock.ns17743.oracleGeneral.zst S3FIFO-1 cache size     4400, 1983278 req, miss ratio 0.3481, byte miss ratio 0.3481
result/tencentBlock.ns17743.oracleGeneral.zst S3FIFO-1 cache size    14668, 1983278 req, miss ratio 0.3033, byte miss ratio 0.3033
result/tencentBlock.ns17743.oracleGeneral.zst S3FIFO-1 cache size    29337, 1983278 req, miss ratio 0.2633, byte miss ratio 0.2633
result/tencentBlock.ns17743.oracleGeneral.zst S3FIFO-1 cache size    58674, 1983278 req, miss ratio 0.1956, byte miss ratio 0.1956
result/tencentBlock.ns17743.oracleGeneral.zst S3FIFO-1 cache size   117349, 1983278 req, miss ratio 0.0942, byte miss ratio 0.0942
