result/tencentBlock.ns11159.oracleGeneral.zst LIRS cache size      293, 3747713 req, miss ratio 0.4089, byte miss ratio 0.4089
result/tencentBlock.ns11159.oracleGeneral.zst LIRS cache size      879, 3747713 req, miss ratio 0.3755, byte miss ratio 0.3755
result/tencentBlock.ns11159.oracleGeneral.zst LIRS cache size     2930, 3747713 req, miss ratio 0.3280, byte miss ratio 0.3280
result/tencentBlock.ns11159.oracleGeneral.zst LIRS cache size     8791, 3747713 req, miss ratio 0.3096, byte miss ratio 0.3096
result/tencentBlock.ns11159.oracleGeneral.zst LIRS cache size    29306, 3747713 req, miss ratio 0.2758, byte miss ratio 0.2758
result/tencentBlock.ns11159.oracleGeneral.zst LIRS cache size    58612, 3747713 req, miss ratio 0.1921, byte miss ratio 0.1921
result/tencentBlock.ns11159.oracleGeneral.zst LIRS cache size   117224, 3747713 req, miss ratio 0.1065, byte miss ratio 0.1065
result/tencentBlock.ns11159.oracleGeneral.zst LIRS cache size   234448, 3747713 req, miss ratio 0.0795, byte miss ratio 0.0795
result/tencentBlock.ns11159.oracleGeneral.zst LRU cache size      293, 3747713 req, miss ratio 0.3982, byte miss ratio 0.3982
result/tencentBlock.ns11159.oracleGeneral.zst LRU cache size      879, 3747713 req, miss ratio 0.3599, byte miss ratio 0.3599
result/tencentBlock.ns11159.oracleGeneral.zst LRU cache size     2930, 3747713 req, miss ratio 0.3322, byte miss ratio 0.3322
result/tencentBlock.ns11159.oracleGeneral.zst LRU cache size     8791, 3747713 req, miss ratio 0.3032, byte miss ratio 0.3032
result/tencentBlock.ns11159.oracleGeneral.zst LRU cache size    29306, 3747713 req, miss ratio 0.2594, byte miss ratio 0.2594
result/tencentBlock.ns11159.oracleGeneral.zst LRU cache size    58612, 3747713 req, miss ratio 0.2178, byte miss ratio 0.2178
result/tencentBlock.ns11159.oracleGeneral.zst LRU cache size   117224, 3747713 req, miss ratio 0.1091, byte miss ratio 0.1091
