result/tencentBlock.ns17740.oracleGeneral.zst LHD cache size      324, 1835075 req, miss ratio 0.4434, byte miss ratio 0.4434
result/tencentBlock.ns17740.oracleGeneral.zst LHD cache size      974, 1835075 req, miss ratio 0.4295, byte miss ratio 0.4295
result/tencentBlock.ns17740.oracleGeneral.zst LHD cache size     3247, 1835075 req, miss ratio 0.4248, byte miss ratio 0.4248
result/tencentBlock.ns17740.oracleGeneral.zst LHD cache size     9741, 1835075 req, miss ratio 0.4143, byte miss ratio 0.4143
result/tencentBlock.ns17740.oracleGeneral.zst LHD cache size    32471, 1835075 req, miss ratio 0.3610, byte miss ratio 0.3610
result/tencentBlock.ns17740.oracleGeneral.zst LHD cache size    64943, 1835075 req, miss ratio 0.2931, byte miss ratio 0.2931
result/tencentBlock.ns17740.oracleGeneral.zst LHD cache size   129886, 1835075 req, miss ratio 0.1963, byte miss ratio 0.1963
result/tencentBlock.ns17740.oracleGeneral.zst LHD cache size   259772, 1835075 req, miss ratio 0.1787, byte miss ratio 0.1787
result/tencentBlock.ns17740.oracleGeneral.zst LIRS cache size      324, 1835075 req, miss ratio 0.5087, byte miss ratio 0.5087
result/tencentBlock.ns17740.oracleGeneral.zst LIRS cache size      974, 1835075 req, miss ratio 0.4496, byte miss ratio 0.4496
result/tencentBlock.ns17740.oracleGeneral.zst LIRS cache size     3247, 1835075 req, miss ratio 0.4280, byte miss ratio 0.4280
result/tencentBlock.ns17740.oracleGeneral.zst LIRS cache size     9741, 1835075 req, miss ratio 0.4132, byte miss ratio 0.4132
result/tencentBlock.ns17740.oracleGeneral.zst LIRS cache size    32471, 1835075 req, miss ratio 0.3587, byte miss ratio 0.3587
result/tencentBlock.ns17740.oracleGeneral.zst LIRS cache size    64943, 1835075 req, miss ratio 0.2879, byte miss ratio 0.2879
result/tencentBlock.ns17740.oracleGeneral.zst LIRS cache size   129886, 1835075 req, miss ratio 0.1950, byte miss ratio 0.1950
result/tencentBlock.ns17740.oracleGeneral.zst LIRS cache size   259772, 1835075 req, miss ratio 0.1776, byte miss ratio 0.1776
result/tencentBlock.ns17740.oracleGeneral.zst LeCaR cache size      324, 1835075 req, miss ratio 0.4422, byte miss ratio 0.4422
result/tencentBlock.ns17740.oracleGeneral.zst LeCaR cache size      974, 1835075 req, miss ratio 0.4295, byte miss ratio 0.4295
