result/tencentBlock.ns7422.oracleGeneral.zst ARC cache size      103, 9234203 req, miss ratio 0.7405, byte miss ratio 0.7405
result/tencentBlock.ns7422.oracleGeneral.zst ARC cache size      310, 9234203 req, miss ratio 0.5621, byte miss ratio 0.5621
result/tencentBlock.ns7422.oracleGeneral.zst ARC cache size     1034, 9234203 req, miss ratio 0.0954, byte miss ratio 0.0954
result/tencentBlock.ns7422.oracleGeneral.zst ARC cache size     3103, 9234203 req, miss ratio 0.0614, byte miss ratio 0.0614
result/tencentBlock.ns7422.oracleGeneral.zst ARC cache size    10345, 9234203 req, miss ratio 0.0572, byte miss ratio 0.0572
result/tencentBlock.ns7422.oracleGeneral.zst ARC cache size    20690, 9234203 req, miss ratio 0.0491, byte miss ratio 0.0491
result/tencentBlock.ns7422.oracleGeneral.zst ARC cache size    41380, 9234203 req, miss ratio 0.0403, byte miss ratio 0.0403
result/tencentBlock.ns7422.oracleGeneral.zst ARC cache size    82761, 9234203 req, miss ratio 0.0116, byte miss ratio 0.0116
result/tencentBlock.ns7422.oracleGeneral.zst FIFO cache size      103, 9234203 req, miss ratio 0.8958, byte miss ratio 0.8958
result/tencentBlock.ns7422.oracleGeneral.zst FIFO cache size      310, 9234203 req, miss ratio 0.7630, byte miss ratio 0.7630
result/tencentBlock.ns7422.oracleGeneral.zst FIFO cache size     1034, 9234203 req, miss ratio 0.1863, byte miss ratio 0.1863
result/tencentBlock.ns7422.oracleGeneral.zst FIFO cache size     3103, 9234203 req, miss ratio 0.0752, byte miss ratio 0.0752
result/tencentBlock.ns7422.oracleGeneral.zst FIFO cache size    10345, 9234203 req, miss ratio 0.0624, byte miss ratio 0.0624
result/tencentBlock.ns7422.oracleGeneral.zst FIFO cache size    20690, 9234203 req, miss ratio 0.0594, byte miss ratio 0.0594
result/tencentBlock.ns7422.oracleGeneral.zst FIFO cache size    41380, 9234203 req, miss ratio 0.0399, byte miss ratio 0.0399
result/tencentBlock.ns7422.oracleGeneral.zst FIFO cache size    82761, 9234203 req, miss ratio 0.0182, byte miss ratio 0.0182
result/tencentBlock.ns7422.oracleGeneral.zst LHD cache size      103, 9234203 req, miss ratio 0.8110, byte miss ratio 0.8110
