result/tencentBlock.ns11686.oracleGeneral.zst LHD cache size      367, 3181756 req, miss ratio 0.5567, byte miss ratio 0.5567
result/tencentBlock.ns11686.oracleGeneral.zst LHD cache size     1101, 3181756 req, miss ratio 0.4557, byte miss ratio 0.4557
result/tencentBlock.ns11686.oracleGeneral.zst LHD cache size     3670, 3181756 req, miss ratio 0.3391, byte miss ratio 0.3391
result/tencentBlock.ns11686.oracleGeneral.zst LHD cache size    11010, 3181756 req, miss ratio 0.3096, byte miss ratio 0.3096
result/tencentBlock.ns11686.oracleGeneral.zst LHD cache size    36701, 3181756 req, miss ratio 0.2527, byte miss ratio 0.2527
result/tencentBlock.ns11686.oracleGeneral.zst LHD cache size    73403, 3181756 req, miss ratio 0.1910, byte miss ratio 0.1910
result/tencentBlock.ns11686.oracleGeneral.zst LHD cache size   146806, 3181756 req, miss ratio 0.1289, byte miss ratio 0.1289
result/tencentBlock.ns11686.oracleGeneral.zst LHD cache size   293613, 3181756 req, miss ratio 0.1161, byte miss ratio 0.1161
result/tencentBlock.ns11686.oracleGeneral.zst LeCaR cache size      367, 3181756 req, miss ratio 0.5577, byte miss ratio 0.5577
result/tencentBlock.ns11686.oracleGeneral.zst LeCaR cache size     1101, 3181756 req, miss ratio 0.4692, byte miss ratio 0.4692
result/tencentBlock.ns11686.oracleGeneral.zst LeCaR cache size     3670, 3181756 req, miss ratio 0.3371, byte miss ratio 0.3371
result/tencentBlock.ns11686.oracleGeneral.zst LeCaR cache size    11010, 3181756 req, miss ratio 0.3124, byte miss ratio 0.3124
result/tencentBlock.ns11686.oracleGeneral.zst LeCaR cache size    36701, 3181756 req, miss ratio 0.2517, byte miss ratio 0.2517
result/tencentBlock.ns11686.oracleGeneral.zst LeCaR cache size    73403, 3181756 req, miss ratio 0.1879, byte miss ratio 0.1879
result/tencentBlock.ns11686.oracleGeneral.zst LeCaR cache size   146806, 3181756 req, miss ratio 0.1290, byte miss ratio 0.1290
result/tencentBlock.ns11686.oracleGeneral.zst LeCaR cache size   293613, 3181756 req, miss ratio 0.1159, byte miss ratio 0.1159
result/tencentBlock.ns11686.oracleGeneral.zst LIRS cache size      367, 3181756 req, miss ratio 0.5640, byte miss ratio 0.5640
result/tencentBlock.ns11686.oracleGeneral.zst LIRS cache size     1101, 3181756 req, miss ratio 0.4313, byte miss ratio 0.4313
result/tencentBlock.ns11686.oracleGeneral.zst LIRS cache size     3670, 3181756 req, miss ratio 0.3432, byte miss ratio 0.3432
result/tencentBlock.ns11686.oracleGeneral.zst LIRS cache size    11010, 3181756 req, miss ratio 0.3049, byte miss ratio 0.3049
result/tencentBlock.ns11686.oracleGeneral.zst LIRS cache size    36701, 3181756 req, miss ratio 0.2521, byte miss ratio 0.2521
result/tencentBlock.ns11686.oracleGeneral.zst LIRS cache size    73403, 3181756 req, miss ratio 0.1959, byte miss ratio 0.1959
result/tencentBlock.ns11686.oracleGeneral.zst LIRS cache size   146806, 3181756 req, miss ratio 0.1394, byte miss ratio 0.1394
result/tencentBlock.ns11686.oracleGeneral.zst LIRS cache size   293613, 3181756 req, miss ratio 0.1200, byte miss ratio 0.1200
