result/tencentBlock.ns23322.oracleGeneral.zst Cacheus cache size      141, 1330167 req, miss ratio 0.4564, byte miss ratio 0.4564
result/tencentBlock.ns23322.oracleGeneral.zst Cacheus cache size      424, 1330167 req, miss ratio 0.4216, byte miss ratio 0.4216
result/tencentBlock.ns23322.oracleGeneral.zst Cacheus cache size     1413, 1330167 req, miss ratio 0.3631, byte miss ratio 0.3631
result/tencentBlock.ns23322.oracleGeneral.zst Cacheus cache size     4240, 1330167 req, miss ratio 0.3326, byte miss ratio 0.3326
result/tencentBlock.ns23322.oracleGeneral.zst Cacheus cache size    14135, 1330167 req, miss ratio 0.2923, byte miss ratio 0.2923
result/tencentBlock.ns23322.oracleGeneral.zst Cacheus cache size    28271, 1330167 req, miss ratio 0.2344, byte miss ratio 0.2344
result/tencentBlock.ns23322.oracleGeneral.zst Cacheus cache size    56542, 1330167 req, miss ratio 0.1580, byte miss ratio 0.1580
result/tencentBlock.ns23322.oracleGeneral.zst Cacheus cache size   113085, 1330167 req, miss ratio 0.1099, byte miss ratio 0.1099
result/tencentBlock.ns23322.oracleGeneral.zst Clock cache size      141, 1330167 req, miss ratio 0.4875, byte miss ratio 0.4875
result/tencentBlock.ns23322.oracleGeneral.zst Clock cache size      424, 1330167 req, miss ratio 0.4367, byte miss ratio 0.4367
result/tencentBlock.ns23322.oracleGeneral.zst Clock cache size     1413, 1330167 req, miss ratio 0.3855, byte miss ratio 0.3855
result/tencentBlock.ns23322.oracleGeneral.zst Clock cache size     4240, 1330167 req, miss ratio 0.3501, byte miss ratio 0.3501
result/tencentBlock.ns23322.oracleGeneral.zst Clock cache size    14135, 1330167 req, miss ratio 0.3250, byte miss ratio 0.3250
result/tencentBlock.ns23322.oracleGeneral.zst Clock cache size    28271, 1330167 req, miss ratio 0.2491, byte miss ratio 0.2491
result/tencentBlock.ns23322.oracleGeneral.zst Clock cache size    56542, 1330167 req, miss ratio 0.1637, byte miss ratio 0.1637
result/tencentBlock.ns23322.oracleGeneral.zst Clock cache size   113085, 1330167 req, miss ratio 0.1102, byte miss ratio 0.1102
result/tencentBlock.ns23322.oracleGeneral.zst clock2 cache size      141, 1330167 req, miss ratio 0.4758, byte miss ratio 0.4758
result/tencentBlock.ns23322.oracleGeneral.zst clock2 cache size      424, 1330167 req, miss ratio 0.4334, byte miss ratio 0.4334
result/tencentBlock.ns23322.oracleGeneral.zst clock2 cache size     1413, 1330167 req, miss ratio 0.3787, byte miss ratio 0.3787
