result/tencentBlock.ns4751.oracleGeneral.zst Clock cache size      164, 3469454 req, miss ratio 0.4700, byte miss ratio 0.4700
result/tencentBlock.ns4751.oracleGeneral.zst Clock cache size      493, 3469454 req, miss ratio 0.4095, byte miss ratio 0.4095
result/tencentBlock.ns4751.oracleGeneral.zst Clock cache size     1646, 3469454 req, miss ratio 0.3738, byte miss ratio 0.3738
result/tencentBlock.ns4751.oracleGeneral.zst Clock cache size     4939, 3469454 req, miss ratio 0.3368, byte miss ratio 0.3368
result/tencentBlock.ns4751.oracleGeneral.zst Clock cache size    16464, 3469454 req, miss ratio 0.1890, byte miss ratio 0.1890
result/tencentBlock.ns4751.oracleGeneral.zst Clock cache size    32929, 3469454 req, miss ratio 0.0997, byte miss ratio 0.0997
result/tencentBlock.ns4751.oracleGeneral.zst Clock cache size    65858, 3469454 req, miss ratio 0.0638, byte miss ratio 0.0638
result/tencentBlock.ns4751.oracleGeneral.zst Clock cache size   131717, 3469454 req, miss ratio 0.0486, byte miss ratio 0.0486
result/tencentBlock.ns4751.oracleGeneral.zst clock2 cache size      164, 3469454 req, miss ratio 0.4636, byte miss ratio 0.4636
result/tencentBlock.ns4751.oracleGeneral.zst clock2 cache size      493, 3469454 req, miss ratio 0.4050, byte miss ratio 0.4050
result/tencentBlock.ns4751.oracleGeneral.zst clock2 cache size     1646, 3469454 req, miss ratio 0.3716, byte miss ratio 0.3716
result/tencentBlock.ns4751.oracleGeneral.zst clock2 cache size     4939, 3469454 req, miss ratio 0.3303, byte miss ratio 0.3303
result/tencentBlock.ns4751.oracleGeneral.zst clock2 cache size    16464, 3469454 req, miss ratio 0.2073, byte miss ratio 0.2073
result/tencentBlock.ns4751.oracleGeneral.zst clock2 cache size    32929, 3469454 req, miss ratio 0.0965, byte miss ratio 0.0965
result/tencentBlock.ns4751.oracleGeneral.zst clock2 cache size    65858, 3469454 req, miss ratio 0.0656, byte miss ratio 0.0656
result/tencentBlock.ns4751.oracleGeneral.zst clock2 cache size   131717, 3469454 req, miss ratio 0.0486, byte miss ratio 0.0486
result/tencentBlock.ns4751.oracleGeneral.zst FIFO cache size      164, 3469454 req, miss ratio 0.5202, byte miss ratio 0.5202
result/tencentBlock.ns4751.oracleGeneral.zst FIFO cache size      493, 3469454 req, miss ratio 0.4368, byte miss ratio 0.4368
