result/tencentBlock.ns19759.oracleGeneral.zst LeCaR cache size      222, 1547933 req, miss ratio 0.5397, byte miss ratio 0.5397
result/tencentBlock.ns19759.oracleGeneral.zst LeCaR cache size      667, 1547933 req, miss ratio 0.4744, byte miss ratio 0.4744
result/tencentBlock.ns19759.oracleGeneral.zst LeCaR cache size     2225, 1547933 req, miss ratio 0.4403, byte miss ratio 0.4403
result/tencentBlock.ns19759.oracleGeneral.zst LeCaR cache size     6676, 1547933 req, miss ratio 0.4288, byte miss ratio 0.4288
result/tencentBlock.ns19759.oracleGeneral.zst LeCaR cache size    22255, 1547933 req, miss ratio 0.3897, byte miss ratio 0.3897
result/tencentBlock.ns19759.oracleGeneral.zst LeCaR cache size    44511, 1547933 req, miss ratio 0.3421, byte miss ratio 0.3421
result/tencentBlock.ns19759.oracleGeneral.zst LeCaR cache size    89022, 1547933 req, miss ratio 0.1959, byte miss ratio 0.1959
result/tencentBlock.ns19759.oracleGeneral.zst LeCaR cache size   178045, 1547933 req, miss ratio 0.1443, byte miss ratio 0.1443
result/tencentBlock.ns19759.oracleGeneral.zst S3FIFO-1 cache size      222, 1547933 req, miss ratio 0.5044, byte miss ratio 0.5044
result/tencentBlock.ns19759.oracleGeneral.zst S3FIFO-1 cache size      667, 1547933 req, miss ratio 0.4468, byte miss ratio 0.4468
result/tencentBlock.ns19759.oracleGeneral.zst S3FIFO-1 cache size     2225, 1547933 req, miss ratio 0.4329, byte miss ratio 0.4329
result/tencentBlock.ns19759.oracleGeneral.zst S3FIFO-1 cache size     6676, 1547933 req, miss ratio 0.4185, byte miss ratio 0.4185
result/tencentBlock.ns19759.oracleGeneral.zst S3FIFO-1 cache size    22255, 1547933 req, miss ratio 0.3617, byte miss ratio 0.3617
result/tencentBlock.ns19759.oracleGeneral.zst S3FIFO-1 cache size    44511, 1547933 req, miss ratio 0.3257, byte miss ratio 0.3257
result/tencentBlock.ns19759.oracleGeneral.zst S3FIFO-1 cache size    89022, 1547933 req, miss ratio 0.1980, byte miss ratio 0.1980
result/tencentBlock.ns19759.oracleGeneral.zst S3FIFO-1 cache size   178045, 1547933 req, miss ratio 0.1445, byte miss ratio 0.1445
result/tencentBlock.ns19759.oracleGeneral.zst ARC cache size      222, 1547933 req, miss ratio 0.5032, byte miss ratio 0.5032
result/tencentBlock.ns19759.oracleGeneral.zst ARC cache size      667, 1547933 req, miss ratio 0.4599, byte miss ratio 0.4599
result/tencentBlock.ns19759.oracleGeneral.zst ARC cache size     2225, 1547933 req, miss ratio 0.4355, byte miss ratio 0.4355
result/tencentBlock.ns19759.oracleGeneral.zst ARC cache size     6676, 1547933 req, miss ratio 0.4235, byte miss ratio 0.4235
result/tencentBlock.ns19759.oracleGeneral.zst ARC cache size    22255, 1547933 req, miss ratio 0.3676, byte miss ratio 0.3676
result/tencentBlock.ns19759.oracleGeneral.zst ARC cache size    44511, 1547933 req, miss ratio 0.3225, byte miss ratio 0.3225
result/tencentBlock.ns19759.oracleGeneral.zst ARC cache size    89022, 1547933 req, miss ratio 0.1970, byte miss ratio 0.1970
result/tencentBlock.ns19759.oracleGeneral.zst ARC cache size   178045, 1547933 req, miss ratio 0.1445, byte miss ratio 0.1445
result/tencentBlock.ns19759.oracleGeneral.zst LIRS cache size      222, 1547933 req, miss ratio 0.5490, byte miss ratio 0.5490
result/tencentBlock.ns19759.oracleGeneral.zst LIRS cache size      667, 1547933 req, miss ratio 0.4807, byte miss ratio 0.4807
result/tencentBlock.ns19759.oracleGeneral.zst LIRS cache size     2225, 1547933 req, miss ratio 0.4419, byte miss ratio 0.4419
result/tencentBlock.ns19759.oracleGeneral.zst LIRS cache size     6676, 1547933 req, miss ratio 0.4233, byte miss ratio 0.4233
result/tencentBlock.ns19759.oracleGeneral.zst LIRS cache size    22255, 1547933 req, miss ratio 0.3548, byte miss ratio 0.3548
result/tencentBlock.ns19759.oracleGeneral.zst LIRS cache size    44511, 1547933 req, miss ratio 0.2842, byte miss ratio 0.2842
result/tencentBlock.ns19759.oracleGeneral.zst LIRS cache size    89022, 1547933 req, miss ratio 0.1890, byte miss ratio 0.1890
result/tencentBlock.ns19759.oracleGeneral.zst LIRS cache size   178045, 1547933 req, miss ratio 0.1452, byte miss ratio 0.1452
result/tencentBlock.ns19759.oracleGeneral.zst FIFO cache size      222, 1547933 req, miss ratio 0.6260, byte miss ratio 0.6260
result/tencentBlock.ns19759.oracleGeneral.zst FIFO cache size      667, 1547933 req, miss ratio 0.5235, byte miss ratio 0.5235
result/tencentBlock.ns19759.oracleGeneral.zst FIFO cache size     2225, 1547933 req, miss ratio 0.4675, byte miss ratio 0.4675
result/tencentBlock.ns19759.oracleGeneral.zst FIFO cache size     6676, 1547933 req, miss ratio 0.4419, byte miss ratio 0.4419
result/tencentBlock.ns19759.oracleGeneral.zst FIFO cache size    22255, 1547933 req, miss ratio 0.3984, byte miss ratio 0.3984
result/tencentBlock.ns19759.oracleGeneral.zst FIFO cache size    44511, 1547933 req, miss ratio 0.3611, byte miss ratio 0.3611
result/tencentBlock.ns19759.oracleGeneral.zst FIFO cache size    89022, 1547933 req, miss ratio 0.2354, byte miss ratio 0.2354
result/tencentBlock.ns19759.oracleGeneral.zst FIFO cache size   178045, 1547933 req, miss ratio 0.1698, byte miss ratio 0.1698
result/tencentBlock.ns19759.oracleGeneral.zst Clock cache size      222, 1547933 req, miss ratio 0.5680, byte miss ratio 0.5680
result/tencentBlock.ns19759.oracleGeneral.zst Clock cache size      667, 1547933 req, miss ratio 0.4793, byte miss ratio 0.4793
result/tencentBlock.ns19759.oracleGeneral.zst Clock cache size     2225, 1547933 req, miss ratio 0.4420, byte miss ratio 0.4420
result/tencentBlock.ns19759.oracleGeneral.zst Clock cache size     6676, 1547933 req, miss ratio 0.4299, byte miss ratio 0.4299
result/tencentBlock.ns19759.oracleGeneral.zst Clock cache size    22255, 1547933 req, miss ratio 0.4076, byte miss ratio 0.4076
result/tencentBlock.ns19759.oracleGeneral.zst Clock cache size    44511, 1547933 req, miss ratio 0.3460, byte miss ratio 0.3460
result/tencentBlock.ns19759.oracleGeneral.zst Clock cache size    89022, 1547933 req, miss ratio 0.2090, byte miss ratio 0.2090
result/tencentBlock.ns19759.oracleGeneral.zst Clock cache size   178045, 1547933 req, miss ratio 0.1445, byte miss ratio 0.1445
result/tencentBlock.ns19759.oracleGeneral.zst Cacheus cache size      222, 1547933 req, miss ratio 0.5165, byte miss ratio 0.5165
result/tencentBlock.ns19759.oracleGeneral.zst Cacheus cache size      667, 1547933 req, miss ratio 0.4631, byte miss ratio 0.4631
result/tencentBlock.ns19759.oracleGeneral.zst Cacheus cache size     2225, 1547933 req, miss ratio 0.4353, byte miss ratio 0.4353
result/tencentBlock.ns19759.oracleGeneral.zst Cacheus cache size     6676, 1547933 req, miss ratio 0.4246, byte miss ratio 0.4246
result/tencentBlock.ns19759.oracleGeneral.zst Cacheus cache size    22255, 1547933 req, miss ratio 0.3840, byte miss ratio 0.3840
result/tencentBlock.ns19759.oracleGeneral.zst Cacheus cache size    44511, 1547933 req, miss ratio 0.3426, byte miss ratio 0.3426
result/tencentBlock.ns19759.oracleGeneral.zst Cacheus cache size    89022, 1547933 req, miss ratio 0.2048, byte miss ratio 0.2048
result/tencentBlock.ns19759.oracleGeneral.zst Cacheus cache size   178045, 1547933 req, miss ratio 0.1444, byte miss ratio 0.1444
result/tencentBlock.ns19759.oracleGeneral.zst LHD cache size      222, 1547933 req, miss ratio 0.5257, byte miss ratio 0.5257
result/tencentBlock.ns19759.oracleGeneral.zst LHD cache size      667, 1547933 req, miss ratio 0.4782, byte miss ratio 0.4782
result/tencentBlock.ns19759.oracleGeneral.zst LHD cache size     2225, 1547933 req, miss ratio 0.4398, byte miss ratio 0.4398
result/tencentBlock.ns19759.oracleGeneral.zst LHD cache size     6676, 1547933 req, miss ratio 0.4279, byte miss ratio 0.4279
