result/tencentBlock.ns22545.oracleGeneral.zst LRU cache size      392, 3295031 req, miss ratio 0.4706, byte miss ratio 0.4706
result/tencentBlock.ns22545.oracleGeneral.zst LRU cache size     1178, 3295031 req, miss ratio 0.4448, byte miss ratio 0.4448
result/tencentBlock.ns22545.oracleGeneral.zst LRU cache size     3927, 3295031 req, miss ratio 0.4271, byte miss ratio 0.4271
result/tencentBlock.ns22545.oracleGeneral.zst LRU cache size    11783, 3295031 req, miss ratio 0.4038, byte miss ratio 0.4038
result/tencentBlock.ns22545.oracleGeneral.zst LRU cache size    39279, 3295031 req, miss ratio 0.3424, byte miss ratio 0.3424
result/tencentBlock.ns22545.oracleGeneral.zst LRU cache size    78559, 3295031 req, miss ratio 0.2797, byte miss ratio 0.2797
result/tencentBlock.ns22545.oracleGeneral.zst LRU cache size   157119, 3295031 req, miss ratio 0.1683, byte miss ratio 0.1683
result/tencentBlock.ns22545.oracleGeneral.zst LRU cache size   314238, 3295031 req, miss ratio 0.1201, byte miss ratio 0.1201
result/tencentBlock.ns22545.oracleGeneral.zst LeCaR cache size      392, 3295031 req, miss ratio 0.4650, byte miss ratio 0.4650
result/tencentBlock.ns22545.oracleGeneral.zst LeCaR cache size     1178, 3295031 req, miss ratio 0.4445, byte miss ratio 0.4445
result/tencentBlock.ns22545.oracleGeneral.zst LeCaR cache size     3927, 3295031 req, miss ratio 0.4268, byte miss ratio 0.4268
result/tencentBlock.ns22545.oracleGeneral.zst LeCaR cache size    11783, 3295031 req, miss ratio 0.3985, byte miss ratio 0.3985
result/tencentBlock.ns22545.oracleGeneral.zst LeCaR cache size    39279, 3295031 req, miss ratio 0.3408, byte miss ratio 0.3408
result/tencentBlock.ns22545.oracleGeneral.zst LeCaR cache size    78559, 3295031 req, miss ratio 0.2756, byte miss ratio 0.2756
result/tencentBlock.ns22545.oracleGeneral.zst LeCaR cache size   157119, 3295031 req, miss ratio 0.1709, byte miss ratio 0.1709
result/tencentBlock.ns22545.oracleGeneral.zst LeCaR cache size   314238, 3295031 req, miss ratio 0.1201, byte miss ratio 0.1201
result/tencentBlock.ns22545.oracleGeneral.zst Cacheus cache size      392, 3295031 req, miss ratio 0.4553, byte miss ratio 0.4553
result/tencentBlock.ns22545.oracleGeneral.zst Cacheus cache size     1178, 3295031 req, miss ratio 0.4427, byte miss ratio 0.4427
result/tencentBlock.ns22545.oracleGeneral.zst Cacheus cache size     3927, 3295031 req, miss ratio 0.4167, byte miss ratio 0.4167
result/tencentBlock.ns22545.oracleGeneral.zst Cacheus cache size    11783, 3295031 req, miss ratio 0.3935, byte miss ratio 0.3935
result/tencentBlock.ns22545.oracleGeneral.zst Cacheus cache size    39279, 3295031 req, miss ratio 0.3405, byte miss ratio 0.3405
result/tencentBlock.ns22545.oracleGeneral.zst Cacheus cache size    78559, 3295031 req, miss ratio 0.2733, byte miss ratio 0.2733
result/tencentBlock.ns22545.oracleGeneral.zst Cacheus cache size   157119, 3295031 req, miss ratio 0.1667, byte miss ratio 0.1667
result/tencentBlock.ns22545.oracleGeneral.zst Cacheus cache size   314238, 3295031 req, miss ratio 0.1208, byte miss ratio 0.1208
result/tencentBlock.ns22545.oracleGeneral.zst LIRS cache size      392, 3295031 req, miss ratio 0.5174, byte miss ratio 0.5174
result/tencentBlock.ns22545.oracleGeneral.zst LIRS cache size     1178, 3295031 req, miss ratio 0.4642, byte miss ratio 0.4642
