result/tencentBlock.ns4413.oracleGeneral.zst LHD cache size      237, 2419816 req, miss ratio 0.5561, byte miss ratio 0.5561
result/tencentBlock.ns4413.oracleGeneral.zst LHD cache size      713, 2419816 req, miss ratio 0.5081, byte miss ratio 0.5081
result/tencentBlock.ns4413.oracleGeneral.zst LHD cache size     2378, 2419816 req, miss ratio 0.4039, byte miss ratio 0.4039
result/tencentBlock.ns4413.oracleGeneral.zst LHD cache size     7136, 2419816 req, miss ratio 0.3519, byte miss ratio 0.3519
result/tencentBlock.ns4413.oracleGeneral.zst LHD cache size    23787, 2419816 req, miss ratio 0.3010, byte miss ratio 0.3010
result/tencentBlock.ns4413.oracleGeneral.zst LHD cache size    47574, 2419816 req, miss ratio 0.2344, byte miss ratio 0.2344
result/tencentBlock.ns4413.oracleGeneral.zst LHD cache size    95148, 2419816 req, miss ratio 0.1289, byte miss ratio 0.1289
result/tencentBlock.ns4413.oracleGeneral.zst LHD cache size   190297, 2419816 req, miss ratio 0.1004, byte miss ratio 0.1004
result/tencentBlock.ns4413.oracleGeneral.zst S3FIFO-1 cache size      237, 2419816 req, miss ratio 0.5478, byte miss ratio 0.5478
result/tencentBlock.ns4413.oracleGeneral.zst S3FIFO-1 cache size      713, 2419816 req, miss ratio 0.4773, byte miss ratio 0.4773
result/tencentBlock.ns4413.oracleGeneral.zst S3FIFO-1 cache size     2378, 2419816 req, miss ratio 0.3654, byte miss ratio 0.3654
result/tencentBlock.ns4413.oracleGeneral.zst S3FIFO-1 cache size     7136, 2419816 req, miss ratio 0.3430, byte miss ratio 0.3430
result/tencentBlock.ns4413.oracleGeneral.zst S3FIFO-1 cache size    23787, 2419816 req, miss ratio 0.2903, byte miss ratio 0.2903
result/tencentBlock.ns4413.oracleGeneral.zst S3FIFO-1 cache size    47574, 2419816 req, miss ratio 0.2495, byte miss ratio 0.2495
result/tencentBlock.ns4413.oracleGeneral.zst S3FIFO-1 cache size    95148, 2419816 req, miss ratio 0.1402, byte miss ratio 0.1402
result/tencentBlock.ns4413.oracleGeneral.zst S3FIFO-1 cache size   190297, 2419816 req, miss ratio 0.0992, byte miss ratio 0.0992
result/tencentBlock.ns4413.oracleGeneral.zst Clock cache size      237, 2419816 req, miss ratio 0.5687, byte miss ratio 0.5687
result/tencentBlock.ns4413.oracleGeneral.zst Clock cache size      713, 2419816 req, miss ratio 0.5086, byte miss ratio 0.5086
result/tencentBlock.ns4413.oracleGeneral.zst Clock cache size     2378, 2419816 req, miss ratio 0.4232, byte miss ratio 0.4232
result/tencentBlock.ns4413.oracleGeneral.zst Clock cache size     7136, 2419816 req, miss ratio 0.3559, byte miss ratio 0.3559
result/tencentBlock.ns4413.oracleGeneral.zst Clock cache size    23787, 2419816 req, miss ratio 0.3227, byte miss ratio 0.3227
result/tencentBlock.ns4413.oracleGeneral.zst Clock cache size    47574, 2419816 req, miss ratio 0.2576, byte miss ratio 0.2576
result/tencentBlock.ns4413.oracleGeneral.zst Clock cache size    95148, 2419816 req, miss ratio 0.1439, byte miss ratio 0.1439
result/tencentBlock.ns4413.oracleGeneral.zst Clock cache size   190297, 2419816 req, miss ratio 0.1003, byte miss ratio 0.1003
result/tencentBlock.ns4413.oracleGeneral.zst clock2 cache size      237, 2419816 req, miss ratio 0.5632, byte miss ratio 0.5632
result/tencentBlock.ns4413.oracleGeneral.zst clock2 cache size      713, 2419816 req, miss ratio 0.5096, byte miss ratio 0.5096
result/tencentBlock.ns4413.oracleGeneral.zst clock2 cache size     2378, 2419816 req, miss ratio 0.4168, byte miss ratio 0.4168
result/tencentBlock.ns4413.oracleGeneral.zst clock2 cache size     7136, 2419816 req, miss ratio 0.3533, byte miss ratio 0.3533
result/tencentBlock.ns4413.oracleGeneral.zst clock2 cache size    23787, 2419816 req, miss ratio 0.3221, byte miss ratio 0.3221
result/tencentBlock.ns4413.oracleGeneral.zst clock2 cache size    47574, 2419816 req, miss ratio 0.2598, byte miss ratio 0.2598
result/tencentBlock.ns4413.oracleGeneral.zst clock2 cache size    95148, 2419816 req, miss ratio 0.1649, byte miss ratio 0.1649
result/tencentBlock.ns4413.oracleGeneral.zst clock2 cache size   190297, 2419816 req, miss ratio 0.0988, byte miss ratio 0.0988
result/tencentBlock.ns4413.oracleGeneral.zst FIFO cache size      237, 2419816 req, miss ratio 0.7076, byte miss ratio 0.7076
result/tencentBlock.ns4413.oracleGeneral.zst FIFO cache size      713, 2419816 req, miss ratio 0.5643, byte miss ratio 0.5643
result/tencentBlock.ns4413.oracleGeneral.zst FIFO cache size     2378, 2419816 req, miss ratio 0.4632, byte miss ratio 0.4632
result/tencentBlock.ns4413.oracleGeneral.zst FIFO cache size     7136, 2419816 req, miss ratio 0.3942, byte miss ratio 0.3942
result/tencentBlock.ns4413.oracleGeneral.zst FIFO cache size    23787, 2419816 req, miss ratio 0.3371, byte miss ratio 0.3371
result/tencentBlock.ns4413.oracleGeneral.zst FIFO cache size    47574, 2419816 req, miss ratio 0.2773, byte miss ratio 0.2773
result/tencentBlock.ns4413.oracleGeneral.zst FIFO cache size    95148, 2419816 req, miss ratio 0.1655, byte miss ratio 0.1655
result/tencentBlock.ns4413.oracleGeneral.zst FIFO cache size   190297, 2419816 req, miss ratio 0.1134, byte miss ratio 0.1134
result/tencentBlock.ns4413.oracleGeneral.zst LIRS cache size      237, 2419816 req, miss ratio 0.5714, byte miss ratio 0.5714
result/tencentBlock.ns4413.oracleGeneral.zst LIRS cache size      713, 2419816 req, miss ratio 0.4908, byte miss ratio 0.4908
result/tencentBlock.ns4413.oracleGeneral.zst LIRS cache size     2378, 2419816 req, miss ratio 0.3751, byte miss ratio 0.3751
result/tencentBlock.ns4413.oracleGeneral.zst LIRS cache size     7136, 2419816 req, miss ratio 0.3467, byte miss ratio 0.3467
result/tencentBlock.ns4413.oracleGeneral.zst LIRS cache size    23787, 2419816 req, miss ratio 0.2839, byte miss ratio 0.2839
result/tencentBlock.ns4413.oracleGeneral.zst LIRS cache size    47574, 2419816 req, miss ratio 0.2253, byte miss ratio 0.2253
result/tencentBlock.ns4413.oracleGeneral.zst LIRS cache size    95148, 2419816 req, miss ratio 0.1415, byte miss ratio 0.1415
result/tencentBlock.ns4413.oracleGeneral.zst LIRS cache size   190297, 2419816 req, miss ratio 0.1007, byte miss ratio 0.1007
result/tencentBlock.ns4413.oracleGeneral.zst ARC cache size      237, 2419816 req, miss ratio 0.5421, byte miss ratio 0.5421
result/tencentBlock.ns4413.oracleGeneral.zst ARC cache size      713, 2419816 req, miss ratio 0.4850, byte miss ratio 0.4850
result/tencentBlock.ns4413.oracleGeneral.zst ARC cache size     2378, 2419816 req, miss ratio 0.3691, byte miss ratio 0.3691
result/tencentBlock.ns4413.oracleGeneral.zst ARC cache size     7136, 2419816 req, miss ratio 0.3460, byte miss ratio 0.3460
result/tencentBlock.ns4413.oracleGeneral.zst ARC cache size    23787, 2419816 req, miss ratio 0.2883, byte miss ratio 0.2883
result/tencentBlock.ns4413.oracleGeneral.zst ARC cache size    47574, 2419816 req, miss ratio 0.2445, byte miss ratio 0.2445
result/tencentBlock.ns4413.oracleGeneral.zst ARC cache size    95148, 2419816 req, miss ratio 0.1388, byte miss ratio 0.1388
result/tencentBlock.ns4413.oracleGeneral.zst ARC cache size   190297, 2419816 req, miss ratio 0.0992, byte miss ratio 0.0992
result/tencentBlock.ns4413.oracleGeneral.zst LRU cache size      237, 2419816 req, miss ratio 0.5806, byte miss ratio 0.5806
result/tencentBlock.ns4413.oracleGeneral.zst LRU cache size      713, 2419816 req, miss ratio 0.5092, byte miss ratio 0.5092
result/tencentBlock.ns4413.oracleGeneral.zst LRU cache size     2378, 2419816 req, miss ratio 0.4298, byte miss ratio 0.4298
result/tencentBlock.ns4413.oracleGeneral.zst LRU cache size     7136, 2419816 req, miss ratio 0.3590, byte miss ratio 0.3590
result/tencentBlock.ns4413.oracleGeneral.zst LRU cache size    23787, 2419816 req, miss ratio 0.3235, byte miss ratio 0.3235
result/tencentBlock.ns4413.oracleGeneral.zst LRU cache size    47574, 2419816 req, miss ratio 0.2567, byte miss ratio 0.2567
result/tencentBlock.ns4413.oracleGeneral.zst LRU cache size    95148, 2419816 req, miss ratio 0.1391, byte miss ratio 0.1391
result/tencentBlock.ns4413.oracleGeneral.zst LRU cache size   190297, 2419816 req, miss ratio 0.0986, byte miss ratio 0.0986
result/tencentBlock.ns4413.oracleGeneral.zst Cacheus cache size      237, 2419816 req, miss ratio 0.5431, byte miss ratio 0.5431
result/tencentBlock.ns4413.oracleGeneral.zst Cacheus cache size      713, 2419816 req, miss ratio 0.4905, byte miss ratio 0.4905
result/tencentBlock.ns4413.oracleGeneral.zst Cacheus cache size     2378, 2419816 req, miss ratio 0.3914, byte miss ratio 0.3914
result/tencentBlock.ns4413.oracleGeneral.zst Cacheus cache size     7136, 2419816 req, miss ratio 0.3492, byte miss ratio 0.3492
result/tencentBlock.ns4413.oracleGeneral.zst Cacheus cache size    23787, 2419816 req, miss ratio 0.2988, byte miss ratio 0.2988
result/tencentBlock.ns4413.oracleGeneral.zst Cacheus cache size    47574, 2419816 req, miss ratio 0.2679, byte miss ratio 0.2679
result/tencentBlock.ns4413.oracleGeneral.zst Cacheus cache size    95148, 2419816 req, miss ratio 0.1464, byte miss ratio 0.1464
result/tencentBlock.ns4413.oracleGeneral.zst Cacheus cache size   190297, 2419816 req, miss ratio 0.0986, byte miss ratio 0.0986
result/tencentBlock.ns4413.oracleGeneral.zst LeCaR cache size      237, 2419816 req, miss ratio 0.5599, byte miss ratio 0.5599
result/tencentBlock.ns4413.oracleGeneral.zst LeCaR cache size      713, 2419816 req, miss ratio 0.5087, byte miss ratio 0.5087
result/tencentBlock.ns4413.oracleGeneral.zst LeCaR cache size     2378, 2419816 req, miss ratio 0.4122, byte miss ratio 0.4122
result/tencentBlock.ns4413.oracleGeneral.zst LeCaR cache size     7136, 2419816 req, miss ratio 0.3551, byte miss ratio 0.3551
result/tencentBlock.ns4413.oracleGeneral.zst LeCaR cache size    23787, 2419816 req, miss ratio 0.3225, byte miss ratio 0.3225
result/tencentBlock.ns4413.oracleGeneral.zst LeCaR cache size    47574, 2419816 req, miss ratio 0.2473, byte miss ratio 0.2473
result/tencentBlock.ns4413.oracleGeneral.zst LeCaR cache size    95148, 2419816 req, miss ratio 0.1337, byte miss ratio 0.1337
result/tencentBlock.ns4413.oracleGeneral.zst LeCaR cache size   190297, 2419816 req, miss ratio 0.0986, byte miss ratio 0.0986
result/tencentBlock.ns4413.oracleGeneral.zst S3FIFO-d-1 cache size      237, 2419816 req, miss ratio 0.5421, byte miss ratio 0.5421
result/tencentBlock.ns4413.oracleGeneral.zst S3FIFO-d-1 cache size      713, 2419816 req, miss ratio 0.4757, byte miss ratio 0.4757
result/tencentBlock.ns4413.oracleGeneral.zst S3FIFO-d-1 cache size     2378, 2419816 req, miss ratio 0.3653, byte miss ratio 0.3653
result/tencentBlock.ns4413.oracleGeneral.zst S3FIFO-d-1 cache size     7136, 2419816 req, miss ratio 0.3430, byte miss ratio 0.3430
result/tencentBlock.ns4413.oracleGeneral.zst S3FIFO-d-1 cache size    23787, 2419816 req, miss ratio 0.2902, byte miss ratio 0.2902
result/tencentBlock.ns4413.oracleGeneral.zst S3FIFO-d-1 cache size    47574, 2419816 req, miss ratio 0.2483, byte miss ratio 0.2483
result/tencentBlock.ns4413.oracleGeneral.zst S3FIFO-d-1 cache size    95148, 2419816 req, miss ratio 0.1434, byte miss ratio 0.1434
result/tencentBlock.ns4413.oracleGeneral.zst S3FIFO-d-1 cache size   190297, 2419816 req, miss ratio 0.0992, byte miss ratio 0.0992
result/tencentBlock.ns4413.oracleGeneral.zst LRB cache size      237, 2419816 req, miss ratio 0.5642, byte miss ratio 0.5642
result/tencentBlock.ns4413.oracleGeneral.zst LRB cache size      713, 2419816 req, miss ratio 0.4723, byte miss ratio 0.4723
result/tencentBlock.ns4413.oracleGeneral.zst LRB cache size     2378, 2419816 req, miss ratio 0.3806, byte miss ratio 0.3806
result/tencentBlock.ns4413.oracleGeneral.zst LRB cache size     7136, 2419816 req, miss ratio 0.3449, byte miss ratio 0.3449
result/tencentBlock.ns4413.oracleGeneral.zst LRB cache size    23787, 2419816 req, miss ratio 0.3066, byte miss ratio 0.3066
result/tencentBlock.ns4413.oracleGeneral.zst LRB cache size    47574, 2419816 req, miss ratio 0.2542, byte miss ratio 0.2542
result/tencentBlock.ns4413.oracleGeneral.zst LRB cache size    95148, 2419816 req, miss ratio 0.1529, byte miss ratio 0.1529
