result/tencentBlock.ns19879.oracleGeneral.zst LIRS cache size      123, 1323968 req, miss ratio 0.4613, byte miss ratio 0.4613
result/tencentBlock.ns19879.oracleGeneral.zst LIRS cache size      370, 1323968 req, miss ratio 0.4349, byte miss ratio 0.4349
result/tencentBlock.ns19879.oracleGeneral.zst LIRS cache size     1233, 1323968 req, miss ratio 0.3582, byte miss ratio 0.3582
result/tencentBlock.ns19879.oracleGeneral.zst LIRS cache size     3700, 1323968 req, miss ratio 0.3556, byte miss ratio 0.3556
result/tencentBlock.ns19879.oracleGeneral.zst LIRS cache size    12334, 1323968 req, miss ratio 0.3106, byte miss ratio 0.3106
result/tencentBlock.ns19879.oracleGeneral.zst LIRS cache size    24669, 1323968 req, miss ratio 0.2660, byte miss ratio 0.2660
result/tencentBlock.ns19879.oracleGeneral.zst LIRS cache size    49339, 1323968 req, miss ratio 0.1811, byte miss ratio 0.1811
result/tencentBlock.ns19879.oracleGeneral.zst LIRS cache size    98679, 1323968 req, miss ratio 0.1057, byte miss ratio 0.1057
result/tencentBlock.ns19879.oracleGeneral.zst FIFO cache size      123, 1323968 req, miss ratio 0.4416, byte miss ratio 0.4416
result/tencentBlock.ns19879.oracleGeneral.zst FIFO cache size      370, 1323968 req, miss ratio 0.3898, byte miss ratio 0.3898
result/tencentBlock.ns19879.oracleGeneral.zst FIFO cache size     1233, 1323968 req, miss ratio 0.3683, byte miss ratio 0.3683
result/tencentBlock.ns19879.oracleGeneral.zst FIFO cache size     3700, 1323968 req, miss ratio 0.3598, byte miss ratio 0.3598
result/tencentBlock.ns19879.oracleGeneral.zst FIFO cache size    12334, 1323968 req, miss ratio 0.3060, byte miss ratio 0.3060
result/tencentBlock.ns19879.oracleGeneral.zst FIFO cache size    24669, 1323968 req, miss ratio 0.2694, byte miss ratio 0.2694
result/tencentBlock.ns19879.oracleGeneral.zst FIFO cache size    49339, 1323968 req, miss ratio 0.1911, byte miss ratio 0.1911
result/tencentBlock.ns19879.oracleGeneral.zst FIFO cache size    98679, 1323968 req, miss ratio 0.1193, byte miss ratio 0.1193
result/tencentBlock.ns19879.oracleGeneral.zst LeCaR cache size      123, 1323968 req, miss ratio 0.3772, byte miss ratio 0.3772
result/tencentBlock.ns19879.oracleGeneral.zst LeCaR cache size      370, 1323968 req, miss ratio 0.3633, byte miss ratio 0.3633
result/tencentBlock.ns19879.oracleGeneral.zst LeCaR cache size     1233, 1323968 req, miss ratio 0.3583, byte miss ratio 0.3583
result/tencentBlock.ns19879.oracleGeneral.zst LeCaR cache size     3700, 1323968 req, miss ratio 0.3554, byte miss ratio 0.3554
result/tencentBlock.ns19879.oracleGeneral.zst LeCaR cache size    12334, 1323968 req, miss ratio 0.3147, byte miss ratio 0.3147
result/tencentBlock.ns19879.oracleGeneral.zst LeCaR cache size    24669, 1323968 req, miss ratio 0.2483, byte miss ratio 0.2483
result/tencentBlock.ns19879.oracleGeneral.zst LeCaR cache size    49339, 1323968 req, miss ratio 0.1773, byte miss ratio 0.1773
result/tencentBlock.ns19879.oracleGeneral.zst LeCaR cache size    98679, 1323968 req, miss ratio 0.1062, byte miss ratio 0.1062
result/tencentBlock.ns19879.oracleGeneral.zst LHD cache size      123, 1323968 req, miss ratio 0.4739, byte miss ratio 0.4739
result/tencentBlock.ns19879.oracleGeneral.zst LHD cache size      370, 1323968 req, miss ratio 0.3641, byte miss ratio 0.3641
result/tencentBlock.ns19879.oracleGeneral.zst LHD cache size     1233, 1323968 req, miss ratio 0.3580, byte miss ratio 0.3580
result/tencentBlock.ns19879.oracleGeneral.zst LHD cache size     3700, 1323968 req, miss ratio 0.3553, byte miss ratio 0.3553
result/tencentBlock.ns19879.oracleGeneral.zst LHD cache size    12334, 1323968 req, miss ratio 0.3181, byte miss ratio 0.3181
result/tencentBlock.ns19879.oracleGeneral.zst LHD cache size    24669, 1323968 req, miss ratio 0.2542, byte miss ratio 0.2542
result/tencentBlock.ns19879.oracleGeneral.zst LHD cache size    49339, 1323968 req, miss ratio 0.1747, byte miss ratio 0.1747
result/tencentBlock.ns19879.oracleGeneral.zst LHD cache size    98679, 1323968 req, miss ratio 0.1037, byte miss ratio 0.1037
result/tencentBlock.ns19879.oracleGeneral.zst Cacheus cache size      123, 1323968 req, miss ratio 0.3714, byte miss ratio 0.3714
result/tencentBlock.ns19879.oracleGeneral.zst Cacheus cache size      370, 1323968 req, miss ratio 0.3618, byte miss ratio 0.3618
result/tencentBlock.ns19879.oracleGeneral.zst Cacheus cache size     1233, 1323968 req, miss ratio 0.3565, byte miss ratio 0.3565
result/tencentBlock.ns19879.oracleGeneral.zst Cacheus cache size     3700, 1323968 req, miss ratio 0.3551, byte miss ratio 0.3551
result/tencentBlock.ns19879.oracleGeneral.zst Cacheus cache size    12334, 1323968 req, miss ratio 0.3218, byte miss ratio 0.3218
result/tencentBlock.ns19879.oracleGeneral.zst Cacheus cache size    24669, 1323968 req, miss ratio 0.2572, byte miss ratio 0.2572
result/tencentBlock.ns19879.oracleGeneral.zst Cacheus cache size    49339, 1323968 req, miss ratio 0.1762, byte miss ratio 0.1762
result/tencentBlock.ns19879.oracleGeneral.zst Cacheus cache size    98679, 1323968 req, miss ratio 0.1075, byte miss ratio 0.1075
result/tencentBlock.ns19879.oracleGeneral.zst ARC cache size      123, 1323968 req, miss ratio 0.3712, byte miss ratio 0.3712
result/tencentBlock.ns19879.oracleGeneral.zst ARC cache size      370, 1323968 req, miss ratio 0.3619, byte miss ratio 0.3619
result/tencentBlock.ns19879.oracleGeneral.zst ARC cache size     1233, 1323968 req, miss ratio 0.3562, byte miss ratio 0.3562
result/tencentBlock.ns19879.oracleGeneral.zst ARC cache size     3700, 1323968 req, miss ratio 0.3552, byte miss ratio 0.3552
result/tencentBlock.ns19879.oracleGeneral.zst ARC cache size    12334, 1323968 req, miss ratio 0.3209, byte miss ratio 0.3209
result/tencentBlock.ns19879.oracleGeneral.zst ARC cache size    24669, 1323968 req, miss ratio 0.2502, byte miss ratio 0.2502
result/tencentBlock.ns19879.oracleGeneral.zst ARC cache size    49339, 1323968 req, miss ratio 0.1777, byte miss ratio 0.1777
result/tencentBlock.ns19879.oracleGeneral.zst ARC cache size    98679, 1323968 req, miss ratio 0.1067, byte miss ratio 0.1067
result/tencentBlock.ns19879.oracleGeneral.zst S3FIFO-1 cache size      123, 1323968 req, miss ratio 0.3710, byte miss ratio 0.3710
result/tencentBlock.ns19879.oracleGeneral.zst S3FIFO-1 cache size      370, 1323968 req, miss ratio 0.3599, byte miss ratio 0.3599
result/tencentBlock.ns19879.oracleGeneral.zst S3FIFO-1 cache size     1233, 1323968 req, miss ratio 0.3560, byte miss ratio 0.3560
result/tencentBlock.ns19879.oracleGeneral.zst S3FIFO-1 cache size     3700, 1323968 req, miss ratio 0.3550, byte miss ratio 0.3550
result/tencentBlock.ns19879.oracleGeneral.zst S3FIFO-1 cache size    12334, 1323968 req, miss ratio 0.3138, byte miss ratio 0.3138
result/tencentBlock.ns19879.oracleGeneral.zst S3FIFO-1 cache size    24669, 1323968 req, miss ratio 0.2656, byte miss ratio 0.2656
result/tencentBlock.ns19879.oracleGeneral.zst S3FIFO-1 cache size    49339, 1323968 req, miss ratio 0.1717, byte miss ratio 0.1717
result/tencentBlock.ns19879.oracleGeneral.zst S3FIFO-1 cache size    98679, 1323968 req, miss ratio 0.1125, byte miss ratio 0.1125
result/tencentBlock.ns19879.oracleGeneral.zst Clock cache size      123, 1323968 req, miss ratio 0.3799, byte miss ratio 0.3799
result/tencentBlock.ns19879.oracleGeneral.zst Clock cache size      370, 1323968 req, miss ratio 0.3639, byte miss ratio 0.3639
