result/tencentBlock.ns7400.oracleGeneral.zst S3FIFO-1 cache size      135, 2116654 req, miss ratio 0.2562, byte miss ratio 0.2562
result/tencentBlock.ns7400.oracleGeneral.zst S3FIFO-1 cache size      405, 2116654 req, miss ratio 0.1608, byte miss ratio 0.1608
result/tencentBlock.ns7400.oracleGeneral.zst S3FIFO-1 cache size     1350, 2116654 req, miss ratio 0.1328, byte miss ratio 0.1328
result/tencentBlock.ns7400.oracleGeneral.zst S3FIFO-1 cache size     4050, 2116654 req, miss ratio 0.1267, byte miss ratio 0.1267
result/tencentBlock.ns7400.oracleGeneral.zst S3FIFO-1 cache size    13500, 2116654 req, miss ratio 0.1102, byte miss ratio 0.1102
result/tencentBlock.ns7400.oracleGeneral.zst S3FIFO-1 cache size    27001, 2116654 req, miss ratio 0.0855, byte miss ratio 0.0855
result/tencentBlock.ns7400.oracleGeneral.zst S3FIFO-1 cache size    54002, 2116654 req, miss ratio 0.0709, byte miss ratio 0.0709
result/tencentBlock.ns7400.oracleGeneral.zst S3FIFO-1 cache size   108004, 2116654 req, miss ratio 0.0640, byte miss ratio 0.0640
result/tencentBlock.ns7400.oracleGeneral.zst Clock cache size      135, 2116654 req, miss ratio 0.2807, byte miss ratio 0.2807
result/tencentBlock.ns7400.oracleGeneral.zst Clock cache size      405, 2116654 req, miss ratio 0.1832, byte miss ratio 0.1832
result/tencentBlock.ns7400.oracleGeneral.zst Clock cache size     1350, 2116654 req, miss ratio 0.1397, byte miss ratio 0.1397
result/tencentBlock.ns7400.oracleGeneral.zst Clock cache size     4050, 2116654 req, miss ratio 0.1269, byte miss ratio 0.1269
result/tencentBlock.ns7400.oracleGeneral.zst Clock cache size    13500, 2116654 req, miss ratio 0.1135, byte miss ratio 0.1135
result/tencentBlock.ns7400.oracleGeneral.zst Clock cache size    27001, 2116654 req, miss ratio 0.0874, byte miss ratio 0.0874
result/tencentBlock.ns7400.oracleGeneral.zst Clock cache size    54002, 2116654 req, miss ratio 0.0709, byte miss ratio 0.0709
result/tencentBlock.ns7400.oracleGeneral.zst Clock cache size   108004, 2116654 req, miss ratio 0.0641, byte miss ratio 0.0641
result/tencentBlock.ns7400.oracleGeneral.zst FIFO cache size      135, 2116654 req, miss ratio 0.3477, byte miss ratio 0.3477
result/tencentBlock.ns7400.oracleGeneral.zst FIFO cache size      405, 2116654 req, miss ratio 0.2288, byte miss ratio 0.2288
result/tencentBlock.ns7400.oracleGeneral.zst FIFO cache size     1350, 2116654 req, miss ratio 0.1601, byte miss ratio 0.1601
result/tencentBlock.ns7400.oracleGeneral.zst FIFO cache size     4050, 2116654 req, miss ratio 0.1336, byte miss ratio 0.1336
result/tencentBlock.ns7400.oracleGeneral.zst FIFO cache size    13500, 2116654 req, miss ratio 0.1140, byte miss ratio 0.1140
result/tencentBlock.ns7400.oracleGeneral.zst FIFO cache size    27001, 2116654 req, miss ratio 0.0920, byte miss ratio 0.0920
result/tencentBlock.ns7400.oracleGeneral.zst FIFO cache size    54002, 2116654 req, miss ratio 0.0766, byte miss ratio 0.0766
result/tencentBlock.ns7400.oracleGeneral.zst FIFO cache size   108004, 2116654 req, miss ratio 0.0677, byte miss ratio 0.0677
result/tencentBlock.ns7400.oracleGeneral.zst LeCaR cache size      135, 2116654 req, miss ratio 0.2698, byte miss ratio 0.2698
result/tencentBlock.ns7400.oracleGeneral.zst LeCaR cache size      405, 2116654 req, miss ratio 0.1784, byte miss ratio 0.1784
result/tencentBlock.ns7400.oracleGeneral.zst LeCaR cache size     1350, 2116654 req, miss ratio 0.1388, byte miss ratio 0.1388
result/tencentBlock.ns7400.oracleGeneral.zst LeCaR cache size     4050, 2116654 req, miss ratio 0.1253, byte miss ratio 0.1253
result/tencentBlock.ns7400.oracleGeneral.zst LeCaR cache size    13500, 2116654 req, miss ratio 0.1095, byte miss ratio 0.1095
result/tencentBlock.ns7400.oracleGeneral.zst LeCaR cache size    27001, 2116654 req, miss ratio 0.0843, byte miss ratio 0.0843
result/tencentBlock.ns7400.oracleGeneral.zst LeCaR cache size    54002, 2116654 req, miss ratio 0.0681, byte miss ratio 0.0681
result/tencentBlock.ns7400.oracleGeneral.zst LeCaR cache size   108004, 2116654 req, miss ratio 0.0641, byte miss ratio 0.0641
result/tencentBlock.ns7400.oracleGeneral.zst clock2 cache size      135, 2116654 req, miss ratio 0.2771, byte miss ratio 0.2771
result/tencentBlock.ns7400.oracleGeneral.zst clock2 cache size      405, 2116654 req, miss ratio 0.1852, byte miss ratio 0.1852
result/tencentBlock.ns7400.oracleGeneral.zst clock2 cache size     1350, 2116654 req, miss ratio 0.1411, byte miss ratio 0.1411
result/tencentBlock.ns7400.oracleGeneral.zst clock2 cache size     4050, 2116654 req, miss ratio 0.1279, byte miss ratio 0.1279
result/tencentBlock.ns7400.oracleGeneral.zst clock2 cache size    13500, 2116654 req, miss ratio 0.1169, byte miss ratio 0.1169
result/tencentBlock.ns7400.oracleGeneral.zst clock2 cache size    27001, 2116654 req, miss ratio 0.0999, byte miss ratio 0.0999
result/tencentBlock.ns7400.oracleGeneral.zst clock2 cache size    54002, 2116654 req, miss ratio 0.0742, byte miss ratio 0.0742
result/tencentBlock.ns7400.oracleGeneral.zst clock2 cache size   108004, 2116654 req, miss ratio 0.0641, byte miss ratio 0.0641
result/tencentBlock.ns7400.oracleGeneral.zst LRU cache size      135, 2116654 req, miss ratio 0.2872, byte miss ratio 0.2872
result/tencentBlock.ns7400.oracleGeneral.zst LRU cache size      405, 2116654 req, miss ratio 0.1845, byte miss ratio 0.1845
result/tencentBlock.ns7400.oracleGeneral.zst LRU cache size     1350, 2116654 req, miss ratio 0.1400, byte miss ratio 0.1400
result/tencentBlock.ns7400.oracleGeneral.zst LRU cache size     4050, 2116654 req, miss ratio 0.1252, byte miss ratio 0.1252
result/tencentBlock.ns7400.oracleGeneral.zst LRU cache size    13500, 2116654 req, miss ratio 0.1092, byte miss ratio 0.1092
result/tencentBlock.ns7400.oracleGeneral.zst LRU cache size    27001, 2116654 req, miss ratio 0.0841, byte miss ratio 0.0841
result/tencentBlock.ns7400.oracleGeneral.zst LRU cache size    54002, 2116654 req, miss ratio 0.0683, byte miss ratio 0.0683
result/tencentBlock.ns7400.oracleGeneral.zst LRU cache size   108004, 2116654 req, miss ratio 0.0641, byte miss ratio 0.0641
result/tencentBlock.ns7400.oracleGeneral.zst ARC cache size      135, 2116654 req, miss ratio 0.2478, byte miss ratio 0.2478
result/tencentBlock.ns7400.oracleGeneral.zst ARC cache size      405, 2116654 req, miss ratio 0.1628, byte miss ratio 0.1628
result/tencentBlock.ns7400.oracleGeneral.zst ARC cache size     1350, 2116654 req, miss ratio 0.1320, byte miss ratio 0.1320
result/tencentBlock.ns7400.oracleGeneral.zst ARC cache size     4050, 2116654 req, miss ratio 0.1269, byte miss ratio 0.1269
result/tencentBlock.ns7400.oracleGeneral.zst ARC cache size    13500, 2116654 req, miss ratio 0.1074, byte miss ratio 0.1074
result/tencentBlock.ns7400.oracleGeneral.zst ARC cache size    27001, 2116654 req, miss ratio 0.0850, byte miss ratio 0.0850
result/tencentBlock.ns7400.oracleGeneral.zst ARC cache size    54002, 2116654 req, miss ratio 0.0687, byte miss ratio 0.0687
result/tencentBlock.ns7400.oracleGeneral.zst ARC cache size   108004, 2116654 req, miss ratio 0.0640, byte miss ratio 0.0640
result/tencentBlock.ns7400.oracleGeneral.zst LHD cache size      135, 2116654 req, miss ratio 0.2676, byte miss ratio 0.2676
result/tencentBlock.ns7400.oracleGeneral.zst LHD cache size      405, 2116654 req, miss ratio 0.1788, byte miss ratio 0.1788
result/tencentBlock.ns7400.oracleGeneral.zst LHD cache size     1350, 2116654 req, miss ratio 0.1356, byte miss ratio 0.1356
result/tencentBlock.ns7400.oracleGeneral.zst LHD cache size     4050, 2116654 req, miss ratio 0.1244, byte miss ratio 0.1244
result/tencentBlock.ns7400.oracleGeneral.zst LHD cache size    13500, 2116654 req, miss ratio 0.1063, byte miss ratio 0.1063
result/tencentBlock.ns7400.oracleGeneral.zst LHD cache size    27001, 2116654 req, miss ratio 0.0827, byte miss ratio 0.0827
result/tencentBlock.ns7400.oracleGeneral.zst LHD cache size    54002, 2116654 req, miss ratio 0.0683, byte miss ratio 0.0683
result/tencentBlock.ns7400.oracleGeneral.zst LHD cache size   108004, 2116654 req, miss ratio 0.0645, byte miss ratio 0.0645
result/tencentBlock.ns7400.oracleGeneral.zst LIRS cache size      135, 2116654 req, miss ratio 0.2543, byte miss ratio 0.2543
result/tencentBlock.ns7400.oracleGeneral.zst LIRS cache size      405, 2116654 req, miss ratio 0.1729, byte miss ratio 0.1729
result/tencentBlock.ns7400.oracleGeneral.zst LIRS cache size     1350, 2116654 req, miss ratio 0.1398, byte miss ratio 0.1398
result/tencentBlock.ns7400.oracleGeneral.zst LIRS cache size     4050, 2116654 req, miss ratio 0.1319, byte miss ratio 0.1319
result/tencentBlock.ns7400.oracleGeneral.zst LIRS cache size    13500, 2116654 req, miss ratio 0.1083, byte miss ratio 0.1083
result/tencentBlock.ns7400.oracleGeneral.zst LIRS cache size    27001, 2116654 req, miss ratio 0.0880, byte miss ratio 0.0880
result/tencentBlock.ns7400.oracleGeneral.zst LIRS cache size    54002, 2116654 req, miss ratio 0.0705, byte miss ratio 0.0705
result/tencentBlock.ns7400.oracleGeneral.zst LIRS cache size   108004, 2116654 req, miss ratio 0.0646, byte miss ratio 0.0646
result/tencentBlock.ns7400.oracleGeneral.zst Cacheus cache size      135, 2116654 req, miss ratio 0.2670, byte miss ratio 0.2670
result/tencentBlock.ns7400.oracleGeneral.zst Cacheus cache size      405, 2116654 req, miss ratio 0.1687, byte miss ratio 0.1687
result/tencentBlock.ns7400.oracleGeneral.zst Cacheus cache size     1350, 2116654 req, miss ratio 0.1319, byte miss ratio 0.1319
result/tencentBlock.ns7400.oracleGeneral.zst Cacheus cache size     4050, 2116654 req, miss ratio 0.1278, byte miss ratio 0.1278
result/tencentBlock.ns7400.oracleGeneral.zst Cacheus cache size    13500, 2116654 req, miss ratio 0.1112, byte miss ratio 0.1112
result/tencentBlock.ns7400.oracleGeneral.zst Cacheus cache size    27001, 2116654 req, miss ratio 0.0835, byte miss ratio 0.0835
