result/tencentBlock.ns18377.oracleGeneral.zst Cacheus cache size      375, 4088897 req, miss ratio 0.5146, byte miss ratio 0.5146
result/tencentBlock.ns18377.oracleGeneral.zst Cacheus cache size     1125, 4088897 req, miss ratio 0.3564, byte miss ratio 0.3564
result/tencentBlock.ns18377.oracleGeneral.zst Cacheus cache size     3751, 4088897 req, miss ratio 0.2379, byte miss ratio 0.2379
result/tencentBlock.ns18377.oracleGeneral.zst Cacheus cache size    11253, 4088897 req, miss ratio 0.2006, byte miss ratio 0.2006
result/tencentBlock.ns18377.oracleGeneral.zst Cacheus cache size    37512, 4088897 req, miss ratio 0.1388, byte miss ratio 0.1388
result/tencentBlock.ns18377.oracleGeneral.zst Cacheus cache size    75025, 4088897 req, miss ratio 0.1076, byte miss ratio 0.1076
result/tencentBlock.ns18377.oracleGeneral.zst Cacheus cache size   150050, 4088897 req, miss ratio 0.0957, byte miss ratio 0.0957
result/tencentBlock.ns18377.oracleGeneral.zst Cacheus cache size   300101, 4088897 req, miss ratio 0.0918, byte miss ratio 0.0918
result/tencentBlock.ns18377.oracleGeneral.zst S3FIFO-1 cache size      375, 4088897 req, miss ratio 0.5265, byte miss ratio 0.5265
result/tencentBlock.ns18377.oracleGeneral.zst S3FIFO-1 cache size     1125, 4088897 req, miss ratio 0.3126, byte miss ratio 0.3126
result/tencentBlock.ns18377.oracleGeneral.zst S3FIFO-1 cache size     3751, 4088897 req, miss ratio 0.2398, byte miss ratio 0.2398
result/tencentBlock.ns18377.oracleGeneral.zst S3FIFO-1 cache size    11253, 4088897 req, miss ratio 0.1986, byte miss ratio 0.1986
result/tencentBlock.ns18377.oracleGeneral.zst S3FIFO-1 cache size    37512, 4088897 req, miss ratio 0.1523, byte miss ratio 0.1523
result/tencentBlock.ns18377.oracleGeneral.zst S3FIFO-1 cache size    75025, 4088897 req, miss ratio 0.1154, byte miss ratio 0.1154
result/tencentBlock.ns18377.oracleGeneral.zst S3FIFO-1 cache size   150050, 4088897 req, miss ratio 0.0965, byte miss ratio 0.0965
result/tencentBlock.ns18377.oracleGeneral.zst S3FIFO-1 cache size   300101, 4088897 req, miss ratio 0.0918, byte miss ratio 0.0918
result/tencentBlock.ns18377.oracleGeneral.zst LRU cache size      375, 4088897 req, miss ratio 0.5384, byte miss ratio 0.5384
result/tencentBlock.ns18377.oracleGeneral.zst LRU cache size     1125, 4088897 req, miss ratio 0.3937, byte miss ratio 0.3937
result/tencentBlock.ns18377.oracleGeneral.zst LRU cache size     3751, 4088897 req, miss ratio 0.2467, byte miss ratio 0.2467
result/tencentBlock.ns18377.oracleGeneral.zst LRU cache size    11253, 4088897 req, miss ratio 0.2081, byte miss ratio 0.2081
result/tencentBlock.ns18377.oracleGeneral.zst LRU cache size    37512, 4088897 req, miss ratio 0.1366, byte miss ratio 0.1366
result/tencentBlock.ns18377.oracleGeneral.zst LRU cache size    75025, 4088897 req, miss ratio 0.1093, byte miss ratio 0.1093
result/tencentBlock.ns18377.oracleGeneral.zst LRU cache size   150050, 4088897 req, miss ratio 0.0945, byte miss ratio 0.0945
result/tencentBlock.ns18377.oracleGeneral.zst LRU cache size   300101, 4088897 req, miss ratio 0.0918, byte miss ratio 0.0918
