result/tencentBlock.ns17013.oracleGeneral.zst Clock cache size      698, 10257045 req, miss ratio 0.1417, byte miss ratio 0.1417
result/tencentBlock.ns17013.oracleGeneral.zst Clock cache size     2096, 10257045 req, miss ratio 0.1256, byte miss ratio 0.1256
result/tencentBlock.ns17013.oracleGeneral.zst Clock cache size     6987, 10257045 req, miss ratio 0.1148, byte miss ratio 0.1148
result/tencentBlock.ns17013.oracleGeneral.zst Clock cache size    20961, 10257045 req, miss ratio 0.0997, byte miss ratio 0.0997
result/tencentBlock.ns17013.oracleGeneral.zst Clock cache size    69870, 10257045 req, miss ratio 0.0878, byte miss ratio 0.0878
result/tencentBlock.ns17013.oracleGeneral.zst Clock cache size   139740, 10257045 req, miss ratio 0.0777, byte miss ratio 0.0777
result/tencentBlock.ns17013.oracleGeneral.zst Clock cache size   279481, 10257045 req, miss ratio 0.0708, byte miss ratio 0.0708
result/tencentBlock.ns17013.oracleGeneral.zst Clock cache size   558962, 10257045 req, miss ratio 0.0683, byte miss ratio 0.0683
result/tencentBlock.ns17013.oracleGeneral.zst LHD cache size      698, 10257045 req, miss ratio 0.1626, byte miss ratio 0.1626
result/tencentBlock.ns17013.oracleGeneral.zst LHD cache size     2096, 10257045 req, miss ratio 0.1276, byte miss ratio 0.1276
result/tencentBlock.ns17013.oracleGeneral.zst LHD cache size     6987, 10257045 req, miss ratio 0.1067, byte miss ratio 0.1067
result/tencentBlock.ns17013.oracleGeneral.zst LHD cache size    20961, 10257045 req, miss ratio 0.0934, byte miss ratio 0.0934
result/tencentBlock.ns17013.oracleGeneral.zst LHD cache size    69870, 10257045 req, miss ratio 0.0754, byte miss ratio 0.0754
result/tencentBlock.ns17013.oracleGeneral.zst LHD cache size   139740, 10257045 req, miss ratio 0.0713, byte miss ratio 0.0713
result/tencentBlock.ns17013.oracleGeneral.zst LHD cache size   279481, 10257045 req, miss ratio 0.0694, byte miss ratio 0.0694
result/tencentBlock.ns17013.oracleGeneral.zst LHD cache size   558962, 10257045 req, miss ratio 0.0682, byte miss ratio 0.0682
result/tencentBlock.ns17013.oracleGeneral.zst FIFO cache size      698, 10257045 req, miss ratio 0.2030, byte miss ratio 0.2030
result/tencentBlock.ns17013.oracleGeneral.zst FIFO cache size     2096, 10257045 req, miss ratio 0.1437, byte miss ratio 0.1437
result/tencentBlock.ns17013.oracleGeneral.zst FIFO cache size     6987, 10257045 req, miss ratio 0.1212, byte miss ratio 0.1212
result/tencentBlock.ns17013.oracleGeneral.zst FIFO cache size    20961, 10257045 req, miss ratio 0.1039, byte miss ratio 0.1039
result/tencentBlock.ns17013.oracleGeneral.zst FIFO cache size    69870, 10257045 req, miss ratio 0.0886, byte miss ratio 0.0886
result/tencentBlock.ns17013.oracleGeneral.zst FIFO cache size   139740, 10257045 req, miss ratio 0.0804, byte miss ratio 0.0804
result/tencentBlock.ns17013.oracleGeneral.zst FIFO cache size   279481, 10257045 req, miss ratio 0.0745, byte miss ratio 0.0745
result/tencentBlock.ns17013.oracleGeneral.zst FIFO cache size   558962, 10257045 req, miss ratio 0.0700, byte miss ratio 0.0700
result/tencentBlock.ns17013.oracleGeneral.zst LRU cache size      698, 10257045 req, miss ratio 0.1411, byte miss ratio 0.1411
result/tencentBlock.ns17013.oracleGeneral.zst LRU cache size     2096, 10257045 req, miss ratio 0.1247, byte miss ratio 0.1247
result/tencentBlock.ns17013.oracleGeneral.zst LRU cache size     6987, 10257045 req, miss ratio 0.1131, byte miss ratio 0.1131
result/tencentBlock.ns17013.oracleGeneral.zst LRU cache size    20961, 10257045 req, miss ratio 0.0975, byte miss ratio 0.0975
result/tencentBlock.ns17013.oracleGeneral.zst LRU cache size    69870, 10257045 req, miss ratio 0.0840, byte miss ratio 0.0840
result/tencentBlock.ns17013.oracleGeneral.zst LRU cache size   139740, 10257045 req, miss ratio 0.0745, byte miss ratio 0.0745
result/tencentBlock.ns17013.oracleGeneral.zst LRU cache size   279481, 10257045 req, miss ratio 0.0696, byte miss ratio 0.0696
result/tencentBlock.ns17013.oracleGeneral.zst LRU cache size   558962, 10257045 req, miss ratio 0.0682, byte miss ratio 0.0682
result/tencentBlock.ns17013.oracleGeneral.zst S3FIFO-1 cache size      698, 10257045 req, miss ratio 0.1433, byte miss ratio 0.1433
result/tencentBlock.ns17013.oracleGeneral.zst S3FIFO-1 cache size     2096, 10257045 req, miss ratio 0.1252, byte miss ratio 0.1252
result/tencentBlock.ns17013.oracleGeneral.zst S3FIFO-1 cache size     6987, 10257045 req, miss ratio 0.1060, byte miss ratio 0.1060
result/tencentBlock.ns17013.oracleGeneral.zst S3FIFO-1 cache size    20961, 10257045 req, miss ratio 0.0991, byte miss ratio 0.0991
result/tencentBlock.ns17013.oracleGeneral.zst S3FIFO-1 cache size    69870, 10257045 req, miss ratio 0.0843, byte miss ratio 0.0843
result/tencentBlock.ns17013.oracleGeneral.zst S3FIFO-1 cache size   139740, 10257045 req, miss ratio 0.0746, byte miss ratio 0.0746
result/tencentBlock.ns17013.oracleGeneral.zst S3FIFO-1 cache size   279481, 10257045 req, miss ratio 0.0709, byte miss ratio 0.0709
result/tencentBlock.ns17013.oracleGeneral.zst S3FIFO-1 cache size   558962, 10257045 req, miss ratio 0.0683, byte miss ratio 0.0683
result/tencentBlock.ns17013.oracleGeneral.zst Cacheus cache size      698, 10257045 req, miss ratio 0.1427, byte miss ratio 0.1427
result/tencentBlock.ns17013.oracleGeneral.zst Cacheus cache size     2096, 10257045 req, miss ratio 0.1240, byte miss ratio 0.1240
result/tencentBlock.ns17013.oracleGeneral.zst Cacheus cache size     6987, 10257045 req, miss ratio 0.1096, byte miss ratio 0.1096
result/tencentBlock.ns17013.oracleGeneral.zst Cacheus cache size    20961, 10257045 req, miss ratio 0.0984, byte miss ratio 0.0984
result/tencentBlock.ns17013.oracleGeneral.zst Cacheus cache size    69870, 10257045 req, miss ratio 0.0891, byte miss ratio 0.0891
result/tencentBlock.ns17013.oracleGeneral.zst Cacheus cache size   139740, 10257045 req, miss ratio 0.0776, byte miss ratio 0.0776
result/tencentBlock.ns17013.oracleGeneral.zst Cacheus cache size   279481, 10257045 req, miss ratio 0.0697, byte miss ratio 0.0697
result/tencentBlock.ns17013.oracleGeneral.zst Cacheus cache size   558962, 10257045 req, miss ratio 0.0685, byte miss ratio 0.0685
result/tencentBlock.ns17013.oracleGeneral.zst LIRS cache size      698, 10257045 req, miss ratio 0.1855, byte miss ratio 0.1855
result/tencentBlock.ns17013.oracleGeneral.zst LIRS cache size     2096, 10257045 req, miss ratio 0.1570, byte miss ratio 0.1570
