result/tencentBlock.ns8462.oracleGeneral.zst clock2 cache size      143, 1857698 req, miss ratio 0.4737, byte miss ratio 0.4737
result/tencentBlock.ns8462.oracleGeneral.zst clock2 cache size      431, 1857698 req, miss ratio 0.4533, byte miss ratio 0.4533
result/tencentBlock.ns8462.oracleGeneral.zst clock2 cache size     1438, 1857698 req, miss ratio 0.4371, byte miss ratio 0.4371
result/tencentBlock.ns8462.oracleGeneral.zst clock2 cache size     4315, 1857698 req, miss ratio 0.4350, byte miss ratio 0.4350
result/tencentBlock.ns8462.oracleGeneral.zst clock2 cache size    14384, 1857698 req, miss ratio 0.3924, byte miss ratio 0.3924
result/tencentBlock.ns8462.oracleGeneral.zst clock2 cache size    28768, 1857698 req, miss ratio 0.3355, byte miss ratio 0.3355
result/tencentBlock.ns8462.oracleGeneral.zst clock2 cache size    57537, 1857698 req, miss ratio 0.2455, byte miss ratio 0.2455
result/tencentBlock.ns8462.oracleGeneral.zst clock2 cache size   115075, 1857698 req, miss ratio 0.0928, byte miss ratio 0.0928
result/tencentBlock.ns8462.oracleGeneral.zst FIFO cache size      143, 1857698 req, miss ratio 0.6143, byte miss ratio 0.6143
result/tencentBlock.ns8462.oracleGeneral.zst FIFO cache size      431, 1857698 req, miss ratio 0.4999, byte miss ratio 0.4999
result/tencentBlock.ns8462.oracleGeneral.zst FIFO cache size     1438, 1857698 req, miss ratio 0.4579, byte miss ratio 0.4579
result/tencentBlock.ns8462.oracleGeneral.zst FIFO cache size     4315, 1857698 req, miss ratio 0.4429, byte miss ratio 0.4429
result/tencentBlock.ns8462.oracleGeneral.zst FIFO cache size    14384, 1857698 req, miss ratio 0.3875, byte miss ratio 0.3875
result/tencentBlock.ns8462.oracleGeneral.zst FIFO cache size    28768, 1857698 req, miss ratio 0.3338, byte miss ratio 0.3338
result/tencentBlock.ns8462.oracleGeneral.zst FIFO cache size    57537, 1857698 req, miss ratio 0.2092, byte miss ratio 0.2092
result/tencentBlock.ns8462.oracleGeneral.zst FIFO cache size   115075, 1857698 req, miss ratio 0.1192, byte miss ratio 0.1192
result/tencentBlock.ns8462.oracleGeneral.zst LRU cache size      143, 1857698 req, miss ratio 0.4811, byte miss ratio 0.4811
result/tencentBlock.ns8462.oracleGeneral.zst LRU cache size      431, 1857698 req, miss ratio 0.4502, byte miss ratio 0.4502
result/tencentBlock.ns8462.oracleGeneral.zst LRU cache size     1438, 1857698 req, miss ratio 0.4392, byte miss ratio 0.4392
result/tencentBlock.ns8462.oracleGeneral.zst LRU cache size     4315, 1857698 req, miss ratio 0.4347, byte miss ratio 0.4347
result/tencentBlock.ns8462.oracleGeneral.zst LRU cache size    14384, 1857698 req, miss ratio 0.3656, byte miss ratio 0.3656
result/tencentBlock.ns8462.oracleGeneral.zst LRU cache size    28768, 1857698 req, miss ratio 0.3161, byte miss ratio 0.3161
result/tencentBlock.ns8462.oracleGeneral.zst LRU cache size    57537, 1857698 req, miss ratio 0.2354, byte miss ratio 0.2354
result/tencentBlock.ns8462.oracleGeneral.zst LRU cache size   115075, 1857698 req, miss ratio 0.0908, byte miss ratio 0.0908
result/tencentBlock.ns8462.oracleGeneral.zst LeCaR cache size      143, 1857698 req, miss ratio 0.4731, byte miss ratio 0.4731
result/tencentBlock.ns8462.oracleGeneral.zst LeCaR cache size      431, 1857698 req, miss ratio 0.4495, byte miss ratio 0.4495
result/tencentBlock.ns8462.oracleGeneral.zst LeCaR cache size     1438, 1857698 req, miss ratio 0.4365, byte miss ratio 0.4365
result/tencentBlock.ns8462.oracleGeneral.zst LeCaR cache size     4315, 1857698 req, miss ratio 0.4346, byte miss ratio 0.4346
result/tencentBlock.ns8462.oracleGeneral.zst LeCaR cache size    14384, 1857698 req, miss ratio 0.3643, byte miss ratio 0.3643
result/tencentBlock.ns8462.oracleGeneral.zst LeCaR cache size    28768, 1857698 req, miss ratio 0.3140, byte miss ratio 0.3140
result/tencentBlock.ns8462.oracleGeneral.zst LeCaR cache size    57537, 1857698 req, miss ratio 0.2345, byte miss ratio 0.2345
result/tencentBlock.ns8462.oracleGeneral.zst LeCaR cache size   115075, 1857698 req, miss ratio 0.0901, byte miss ratio 0.0901
result/tencentBlock.ns8462.oracleGeneral.zst S3FIFO-1 cache size      143, 1857698 req, miss ratio 0.4703, byte miss ratio 0.4703
result/tencentBlock.ns8462.oracleGeneral.zst S3FIFO-1 cache size      431, 1857698 req, miss ratio 0.4424, byte miss ratio 0.4424
result/tencentBlock.ns8462.oracleGeneral.zst S3FIFO-1 cache size     1438, 1857698 req, miss ratio 0.4354, byte miss ratio 0.4354
result/tencentBlock.ns8462.oracleGeneral.zst S3FIFO-1 cache size     4315, 1857698 req, miss ratio 0.4343, byte miss ratio 0.4343
result/tencentBlock.ns8462.oracleGeneral.zst S3FIFO-1 cache size    14384, 1857698 req, miss ratio 0.3591, byte miss ratio 0.3591
result/tencentBlock.ns8462.oracleGeneral.zst S3FIFO-1 cache size    28768, 1857698 req, miss ratio 0.2925, byte miss ratio 0.2925
result/tencentBlock.ns8462.oracleGeneral.zst S3FIFO-1 cache size    57537, 1857698 req, miss ratio 0.2135, byte miss ratio 0.2135
result/tencentBlock.ns8462.oracleGeneral.zst S3FIFO-1 cache size   115075, 1857698 req, miss ratio 0.0998, byte miss ratio 0.0998
