result/tencentBlock.ns15357.oracleGeneral.zst LHD cache size      135, 2331766 req, miss ratio 0.4535, byte miss ratio 0.4535
result/tencentBlock.ns15357.oracleGeneral.zst LHD cache size      405, 2331766 req, miss ratio 0.2530, byte miss ratio 0.2530
result/tencentBlock.ns15357.oracleGeneral.zst LHD cache size     1351, 2331766 req, miss ratio 0.2183, byte miss ratio 0.2183
result/tencentBlock.ns15357.oracleGeneral.zst LHD cache size     4054, 2331766 req, miss ratio 0.1751, byte miss ratio 0.1751
result/tencentBlock.ns15357.oracleGeneral.zst LHD cache size    13514, 2331766 req, miss ratio 0.1533, byte miss ratio 0.1533
result/tencentBlock.ns15357.oracleGeneral.zst LHD cache size    27028, 2331766 req, miss ratio 0.1166, byte miss ratio 0.1166
result/tencentBlock.ns15357.oracleGeneral.zst LHD cache size    54057, 2331766 req, miss ratio 0.0715, byte miss ratio 0.0715
result/tencentBlock.ns15357.oracleGeneral.zst LHD cache size   108114, 2331766 req, miss ratio 0.0591, byte miss ratio 0.0591
result/tencentBlock.ns15357.oracleGeneral.zst ARC cache size      135, 2331766 req, miss ratio 0.4087, byte miss ratio 0.4087
result/tencentBlock.ns15357.oracleGeneral.zst ARC cache size      405, 2331766 req, miss ratio 0.2478, byte miss ratio 0.2478
result/tencentBlock.ns15357.oracleGeneral.zst ARC cache size     1351, 2331766 req, miss ratio 0.1998, byte miss ratio 0.1998
result/tencentBlock.ns15357.oracleGeneral.zst ARC cache size     4054, 2331766 req, miss ratio 0.1690, byte miss ratio 0.1690
result/tencentBlock.ns15357.oracleGeneral.zst ARC cache size    13514, 2331766 req, miss ratio 0.1559, byte miss ratio 0.1559
result/tencentBlock.ns15357.oracleGeneral.zst ARC cache size    27028, 2331766 req, miss ratio 0.1160, byte miss ratio 0.1160
result/tencentBlock.ns15357.oracleGeneral.zst ARC cache size    54057, 2331766 req, miss ratio 0.0705, byte miss ratio 0.0705
result/tencentBlock.ns15357.oracleGeneral.zst ARC cache size   108114, 2331766 req, miss ratio 0.0582, byte miss ratio 0.0582
result/tencentBlock.ns15357.oracleGeneral.zst LeCaR cache size      135, 2331766 req, miss ratio 0.4741, byte miss ratio 0.4741
result/tencentBlock.ns15357.oracleGeneral.zst LeCaR cache size      405, 2331766 req, miss ratio 0.2508, byte miss ratio 0.2508
result/tencentBlock.ns15357.oracleGeneral.zst LeCaR cache size     1351, 2331766 req, miss ratio 0.2233, byte miss ratio 0.2233
result/tencentBlock.ns15357.oracleGeneral.zst LeCaR cache size     4054, 2331766 req, miss ratio 0.1724, byte miss ratio 0.1724
result/tencentBlock.ns15357.oracleGeneral.zst LeCaR cache size    13514, 2331766 req, miss ratio 0.1628, byte miss ratio 0.1628
result/tencentBlock.ns15357.oracleGeneral.zst LeCaR cache size    27028, 2331766 req, miss ratio 0.1167, byte miss ratio 0.1167
result/tencentBlock.ns15357.oracleGeneral.zst LeCaR cache size    54057, 2331766 req, miss ratio 0.0714, byte miss ratio 0.0714
result/tencentBlock.ns15357.oracleGeneral.zst LeCaR cache size   108114, 2331766 req, miss ratio 0.0582, byte miss ratio 0.0582
result/tencentBlock.ns15357.oracleGeneral.zst FIFO cache size      135, 2331766 req, miss ratio 0.6903, byte miss ratio 0.6903
result/tencentBlock.ns15357.oracleGeneral.zst FIFO cache size      405, 2331766 req, miss ratio 0.4071, byte miss ratio 0.4071
result/tencentBlock.ns15357.oracleGeneral.zst FIFO cache size     1351, 2331766 req, miss ratio 0.2592, byte miss ratio 0.2592
result/tencentBlock.ns15357.oracleGeneral.zst FIFO cache size     4054, 2331766 req, miss ratio 0.2063, byte miss ratio 0.2063
result/tencentBlock.ns15357.oracleGeneral.zst FIFO cache size    13514, 2331766 req, miss ratio 0.1740, byte miss ratio 0.1740
result/tencentBlock.ns15357.oracleGeneral.zst FIFO cache size    27028, 2331766 req, miss ratio 0.1267, byte miss ratio 0.1267
result/tencentBlock.ns15357.oracleGeneral.zst FIFO cache size    54057, 2331766 req, miss ratio 0.0873, byte miss ratio 0.0873
result/tencentBlock.ns15357.oracleGeneral.zst FIFO cache size   108114, 2331766 req, miss ratio 0.0642, byte miss ratio 0.0642
result/tencentBlock.ns15357.oracleGeneral.zst LIRS cache size      135, 2331766 req, miss ratio 0.3956, byte miss ratio 0.3956
result/tencentBlock.ns15357.oracleGeneral.zst LIRS cache size      405, 2331766 req, miss ratio 0.2629, byte miss ratio 0.2629
result/tencentBlock.ns15357.oracleGeneral.zst LIRS cache size     1351, 2331766 req, miss ratio 0.2061, byte miss ratio 0.2061
result/tencentBlock.ns15357.oracleGeneral.zst LIRS cache size     4054, 2331766 req, miss ratio 0.1703, byte miss ratio 0.1703
result/tencentBlock.ns15357.oracleGeneral.zst LIRS cache size    13514, 2331766 req, miss ratio 0.1435, byte miss ratio 0.1435
result/tencentBlock.ns15357.oracleGeneral.zst LIRS cache size    27028, 2331766 req, miss ratio 0.1133, byte miss ratio 0.1133
result/tencentBlock.ns15357.oracleGeneral.zst LIRS cache size    54057, 2331766 req, miss ratio 0.0730, byte miss ratio 0.0730
result/tencentBlock.ns15357.oracleGeneral.zst LIRS cache size   108114, 2331766 req, miss ratio 0.0592, byte miss ratio 0.0592
result/tencentBlock.ns15357.oracleGeneral.zst S3FIFO-1 cache size      135, 2331766 req, miss ratio 0.4167, byte miss ratio 0.4167
result/tencentBlock.ns15357.oracleGeneral.zst S3FIFO-1 cache size      405, 2331766 req, miss ratio 0.2505, byte miss ratio 0.2505
result/tencentBlock.ns15357.oracleGeneral.zst S3FIFO-1 cache size     1351, 2331766 req, miss ratio 0.1911, byte miss ratio 0.1911
result/tencentBlock.ns15357.oracleGeneral.zst S3FIFO-1 cache size     4054, 2331766 req, miss ratio 0.1693, byte miss ratio 0.1693
result/tencentBlock.ns15357.oracleGeneral.zst S3FIFO-1 cache size    13514, 2331766 req, miss ratio 0.1482, byte miss ratio 0.1482
result/tencentBlock.ns15357.oracleGeneral.zst S3FIFO-1 cache size    27028, 2331766 req, miss ratio 0.1161, byte miss ratio 0.1161
result/tencentBlock.ns15357.oracleGeneral.zst S3FIFO-1 cache size    54057, 2331766 req, miss ratio 0.0724, byte miss ratio 0.0724
result/tencentBlock.ns15357.oracleGeneral.zst S3FIFO-1 cache size   108114, 2331766 req, miss ratio 0.0582, byte miss ratio 0.0582
result/tencentBlock.ns15357.oracleGeneral.zst LRU cache size      135, 2331766 req, miss ratio 0.5959, byte miss ratio 0.5959
result/tencentBlock.ns15357.oracleGeneral.zst LRU cache size      405, 2331766 req, miss ratio 0.2524, byte miss ratio 0.2524
result/tencentBlock.ns15357.oracleGeneral.zst LRU cache size     1351, 2331766 req, miss ratio 0.2236, byte miss ratio 0.2236
result/tencentBlock.ns15357.oracleGeneral.zst LRU cache size     4054, 2331766 req, miss ratio 0.1844, byte miss ratio 0.1844
result/tencentBlock.ns15357.oracleGeneral.zst LRU cache size    13514, 2331766 req, miss ratio 0.1628, byte miss ratio 0.1628
result/tencentBlock.ns15357.oracleGeneral.zst LRU cache size    27028, 2331766 req, miss ratio 0.1187, byte miss ratio 0.1187
result/tencentBlock.ns15357.oracleGeneral.zst LRU cache size    54057, 2331766 req, miss ratio 0.0727, byte miss ratio 0.0727
result/tencentBlock.ns15357.oracleGeneral.zst LRU cache size   108114, 2331766 req, miss ratio 0.0582, byte miss ratio 0.0582
result/tencentBlock.ns15357.oracleGeneral.zst clock2 cache size      135, 2331766 req, miss ratio 0.5778, byte miss ratio 0.5778
result/tencentBlock.ns15357.oracleGeneral.zst clock2 cache size      405, 2331766 req, miss ratio 0.2498, byte miss ratio 0.2498
result/tencentBlock.ns15357.oracleGeneral.zst clock2 cache size     1351, 2331766 req, miss ratio 0.2225, byte miss ratio 0.2225
result/tencentBlock.ns15357.oracleGeneral.zst clock2 cache size     4054, 2331766 req, miss ratio 0.1726, byte miss ratio 0.1726
