result/tencentBlock.ns22296.oracleGeneral.zst Clock cache size      235, 2247924 req, miss ratio 0.5441, byte miss ratio 0.5441
result/tencentBlock.ns22296.oracleGeneral.zst Clock cache size      706, 2247924 req, miss ratio 0.5156, byte miss ratio 0.5156
result/tencentBlock.ns22296.oracleGeneral.zst Clock cache size     2355, 2247924 req, miss ratio 0.5070, byte miss ratio 0.5070
result/tencentBlock.ns22296.oracleGeneral.zst Clock cache size     7067, 2247924 req, miss ratio 0.5027, byte miss ratio 0.5027
result/tencentBlock.ns22296.oracleGeneral.zst Clock cache size    23558, 2247924 req, miss ratio 0.4972, byte miss ratio 0.4972
result/tencentBlock.ns22296.oracleGeneral.zst Clock cache size    47116, 2247924 req, miss ratio 0.4423, byte miss ratio 0.4423
result/tencentBlock.ns22296.oracleGeneral.zst Clock cache size    94233, 2247924 req, miss ratio 0.3229, byte miss ratio 0.3229
result/tencentBlock.ns22296.oracleGeneral.zst Clock cache size   188466, 2247924 req, miss ratio 0.1124, byte miss ratio 0.1124
result/tencentBlock.ns22296.oracleGeneral.zst Cacheus cache size      235, 2247924 req, miss ratio 0.5148, byte miss ratio 0.5148
result/tencentBlock.ns22296.oracleGeneral.zst Cacheus cache size      706, 2247924 req, miss ratio 0.5063, byte miss ratio 0.5063
result/tencentBlock.ns22296.oracleGeneral.zst Cacheus cache size     2355, 2247924 req, miss ratio 0.5038, byte miss ratio 0.5038
result/tencentBlock.ns22296.oracleGeneral.zst Cacheus cache size     7067, 2247924 req, miss ratio 0.5000, byte miss ratio 0.5000
result/tencentBlock.ns22296.oracleGeneral.zst Cacheus cache size    23558, 2247924 req, miss ratio 0.4578, byte miss ratio 0.4578
result/tencentBlock.ns22296.oracleGeneral.zst Cacheus cache size    47116, 2247924 req, miss ratio 0.3821, byte miss ratio 0.3821
result/tencentBlock.ns22296.oracleGeneral.zst Cacheus cache size    94233, 2247924 req, miss ratio 0.3142, byte miss ratio 0.3142
result/tencentBlock.ns22296.oracleGeneral.zst Cacheus cache size   188466, 2247924 req, miss ratio 0.1114, byte miss ratio 0.1114
