result/tencentBlock.ns4206.oracleGeneral.zst LeCaR cache size      252, 2711049 req, miss ratio 0.4845, byte miss ratio 0.4845
result/tencentBlock.ns4206.oracleGeneral.zst LeCaR cache size      756, 2711049 req, miss ratio 0.4065, byte miss ratio 0.4065
result/tencentBlock.ns4206.oracleGeneral.zst LeCaR cache size     2520, 2711049 req, miss ratio 0.2586, byte miss ratio 0.2586
result/tencentBlock.ns4206.oracleGeneral.zst LeCaR cache size     7560, 2711049 req, miss ratio 0.2340, byte miss ratio 0.2340
result/tencentBlock.ns4206.oracleGeneral.zst LeCaR cache size    25200, 2711049 req, miss ratio 0.1711, byte miss ratio 0.1711
result/tencentBlock.ns4206.oracleGeneral.zst LeCaR cache size    50400, 2711049 req, miss ratio 0.1261, byte miss ratio 0.1261
result/tencentBlock.ns4206.oracleGeneral.zst LeCaR cache size   100801, 2711049 req, miss ratio 0.0968, byte miss ratio 0.0968
result/tencentBlock.ns4206.oracleGeneral.zst LeCaR cache size   201602, 2711049 req, miss ratio 0.0931, byte miss ratio 0.0931
result/tencentBlock.ns4206.oracleGeneral.zst LHD cache size      252, 2711049 req, miss ratio 0.4824, byte miss ratio 0.4824
result/tencentBlock.ns4206.oracleGeneral.zst LHD cache size      756, 2711049 req, miss ratio 0.4050, byte miss ratio 0.4050
result/tencentBlock.ns4206.oracleGeneral.zst LHD cache size     2520, 2711049 req, miss ratio 0.2641, byte miss ratio 0.2641
result/tencentBlock.ns4206.oracleGeneral.zst LHD cache size     7560, 2711049 req, miss ratio 0.2306, byte miss ratio 0.2306
result/tencentBlock.ns4206.oracleGeneral.zst LHD cache size    25200, 2711049 req, miss ratio 0.1714, byte miss ratio 0.1714
result/tencentBlock.ns4206.oracleGeneral.zst LHD cache size    50400, 2711049 req, miss ratio 0.1235, byte miss ratio 0.1235
result/tencentBlock.ns4206.oracleGeneral.zst LHD cache size   100801, 2711049 req, miss ratio 0.0984, byte miss ratio 0.0984
result/tencentBlock.ns4206.oracleGeneral.zst LHD cache size   201602, 2711049 req, miss ratio 0.0931, byte miss ratio 0.0931
result/tencentBlock.ns4206.oracleGeneral.zst LIRS cache size      252, 2711049 req, miss ratio 0.4981, byte miss ratio 0.4981
result/tencentBlock.ns4206.oracleGeneral.zst LIRS cache size      756, 2711049 req, miss ratio 0.4032, byte miss ratio 0.4032
result/tencentBlock.ns4206.oracleGeneral.zst LIRS cache size     2520, 2711049 req, miss ratio 0.2662, byte miss ratio 0.2662
result/tencentBlock.ns4206.oracleGeneral.zst LIRS cache size     7560, 2711049 req, miss ratio 0.2252, byte miss ratio 0.2252
result/tencentBlock.ns4206.oracleGeneral.zst LIRS cache size    25200, 2711049 req, miss ratio 0.1779, byte miss ratio 0.1779
result/tencentBlock.ns4206.oracleGeneral.zst LIRS cache size    50400, 2711049 req, miss ratio 0.1366, byte miss ratio 0.1366
result/tencentBlock.ns4206.oracleGeneral.zst LIRS cache size   100801, 2711049 req, miss ratio 0.1047, byte miss ratio 0.1047
result/tencentBlock.ns4206.oracleGeneral.zst LIRS cache size   201602, 2711049 req, miss ratio 0.0955, byte miss ratio 0.0955
result/tencentBlock.ns4206.oracleGeneral.zst S3FIFO-1 cache size      252, 2711049 req, miss ratio 0.4888, byte miss ratio 0.4888
result/tencentBlock.ns4206.oracleGeneral.zst S3FIFO-1 cache size      756, 2711049 req, miss ratio 0.3748, byte miss ratio 0.3748
result/tencentBlock.ns4206.oracleGeneral.zst S3FIFO-1 cache size     2520, 2711049 req, miss ratio 0.2494, byte miss ratio 0.2494
result/tencentBlock.ns4206.oracleGeneral.zst S3FIFO-1 cache size     7560, 2711049 req, miss ratio 0.2245, byte miss ratio 0.2245
result/tencentBlock.ns4206.oracleGeneral.zst S3FIFO-1 cache size    25200, 2711049 req, miss ratio 0.1769, byte miss ratio 0.1769
result/tencentBlock.ns4206.oracleGeneral.zst S3FIFO-1 cache size    50400, 2711049 req, miss ratio 0.1333, byte miss ratio 0.1333
result/tencentBlock.ns4206.oracleGeneral.zst S3FIFO-1 cache size   100801, 2711049 req, miss ratio 0.0994, byte miss ratio 0.0994
result/tencentBlock.ns4206.oracleGeneral.zst S3FIFO-1 cache size   201602, 2711049 req, miss ratio 0.0933, byte miss ratio 0.0933
result/tencentBlock.ns4206.oracleGeneral.zst FIFO cache size      252, 2711049 req, miss ratio 0.5909, byte miss ratio 0.5909
result/tencentBlock.ns4206.oracleGeneral.zst FIFO cache size      756, 2711049 req, miss ratio 0.4489, byte miss ratio 0.4489
result/tencentBlock.ns4206.oracleGeneral.zst FIFO cache size     2520, 2711049 req, miss ratio 0.3300, byte miss ratio 0.3300
result/tencentBlock.ns4206.oracleGeneral.zst FIFO cache size     7560, 2711049 req, miss ratio 0.2632, byte miss ratio 0.2632
result/tencentBlock.ns4206.oracleGeneral.zst FIFO cache size    25200, 2711049 req, miss ratio 0.1827, byte miss ratio 0.1827
result/tencentBlock.ns4206.oracleGeneral.zst FIFO cache size    50400, 2711049 req, miss ratio 0.1409, byte miss ratio 0.1409
result/tencentBlock.ns4206.oracleGeneral.zst FIFO cache size   100801, 2711049 req, miss ratio 0.1111, byte miss ratio 0.1111
result/tencentBlock.ns4206.oracleGeneral.zst FIFO cache size   201602, 2711049 req, miss ratio 0.0976, byte miss ratio 0.0976
result/tencentBlock.ns4206.oracleGeneral.zst LRU cache size      252, 2711049 req, miss ratio 0.5000, byte miss ratio 0.5000
result/tencentBlock.ns4206.oracleGeneral.zst LRU cache size      756, 2711049 req, miss ratio 0.4071, byte miss ratio 0.4071
result/tencentBlock.ns4206.oracleGeneral.zst LRU cache size     2520, 2711049 req, miss ratio 0.2867, byte miss ratio 0.2867
result/tencentBlock.ns4206.oracleGeneral.zst LRU cache size     7560, 2711049 req, miss ratio 0.2349, byte miss ratio 0.2349
result/tencentBlock.ns4206.oracleGeneral.zst LRU cache size    25200, 2711049 req, miss ratio 0.1722, byte miss ratio 0.1722
result/tencentBlock.ns4206.oracleGeneral.zst LRU cache size    50400, 2711049 req, miss ratio 0.1276, byte miss ratio 0.1276
result/tencentBlock.ns4206.oracleGeneral.zst LRU cache size   100801, 2711049 req, miss ratio 0.0972, byte miss ratio 0.0972
result/tencentBlock.ns4206.oracleGeneral.zst LRU cache size   201602, 2711049 req, miss ratio 0.0931, byte miss ratio 0.0931
result/tencentBlock.ns4206.oracleGeneral.zst clock2 cache size      252, 2711049 req, miss ratio 0.4900, byte miss ratio 0.4900
result/tencentBlock.ns4206.oracleGeneral.zst clock2 cache size      756, 2711049 req, miss ratio 0.4067, byte miss ratio 0.4067
result/tencentBlock.ns4206.oracleGeneral.zst clock2 cache size     2520, 2711049 req, miss ratio 0.2629, byte miss ratio 0.2629
result/tencentBlock.ns4206.oracleGeneral.zst clock2 cache size     7560, 2711049 req, miss ratio 0.2341, byte miss ratio 0.2341
result/tencentBlock.ns4206.oracleGeneral.zst clock2 cache size    25200, 2711049 req, miss ratio 0.1766, byte miss ratio 0.1766
result/tencentBlock.ns4206.oracleGeneral.zst clock2 cache size    50400, 2711049 req, miss ratio 0.1388, byte miss ratio 0.1388
result/tencentBlock.ns4206.oracleGeneral.zst clock2 cache size   100801, 2711049 req, miss ratio 0.0994, byte miss ratio 0.0994
result/tencentBlock.ns4206.oracleGeneral.zst clock2 cache size   201602, 2711049 req, miss ratio 0.0933, byte miss ratio 0.0933
