result/tencentBlock.ns6190.oracleGeneral.zst LeCaR cache size      350, 6565055 req, miss ratio 0.3397, byte miss ratio 0.3397
result/tencentBlock.ns6190.oracleGeneral.zst LeCaR cache size     1051, 6565055 req, miss ratio 0.2275, byte miss ratio 0.2275
result/tencentBlock.ns6190.oracleGeneral.zst LeCaR cache size     3505, 6565055 req, miss ratio 0.2014, byte miss ratio 0.2014
result/tencentBlock.ns6190.oracleGeneral.zst LeCaR cache size    10516, 6565055 req, miss ratio 0.1884, byte miss ratio 0.1884
result/tencentBlock.ns6190.oracleGeneral.zst LeCaR cache size    35055, 6565055 req, miss ratio 0.1582, byte miss ratio 0.1582
result/tencentBlock.ns6190.oracleGeneral.zst LeCaR cache size    70111, 6565055 req, miss ratio 0.1348, byte miss ratio 0.1348
result/tencentBlock.ns6190.oracleGeneral.zst LeCaR cache size   140223, 6565055 req, miss ratio 0.0866, byte miss ratio 0.0866
result/tencentBlock.ns6190.oracleGeneral.zst LeCaR cache size   280446, 6565055 req, miss ratio 0.0784, byte miss ratio 0.0784
result/tencentBlock.ns6190.oracleGeneral.zst FIFO cache size      350, 6565055 req, miss ratio 0.4506, byte miss ratio 0.4506
result/tencentBlock.ns6190.oracleGeneral.zst FIFO cache size     1051, 6565055 req, miss ratio 0.2680, byte miss ratio 0.2680
result/tencentBlock.ns6190.oracleGeneral.zst FIFO cache size     3505, 6565055 req, miss ratio 0.2225, byte miss ratio 0.2225
result/tencentBlock.ns6190.oracleGeneral.zst FIFO cache size    10516, 6565055 req, miss ratio 0.2002, byte miss ratio 0.2002
result/tencentBlock.ns6190.oracleGeneral.zst FIFO cache size    35055, 6565055 req, miss ratio 0.1727, byte miss ratio 0.1727
result/tencentBlock.ns6190.oracleGeneral.zst FIFO cache size    70111, 6565055 req, miss ratio 0.1354, byte miss ratio 0.1354
result/tencentBlock.ns6190.oracleGeneral.zst FIFO cache size   140223, 6565055 req, miss ratio 0.1030, byte miss ratio 0.1030
result/tencentBlock.ns6190.oracleGeneral.zst FIFO cache size   280446, 6565055 req, miss ratio 0.0899, byte miss ratio 0.0899
result/tencentBlock.ns6190.oracleGeneral.zst clock2 cache size      350, 6565055 req, miss ratio 0.3727, byte miss ratio 0.3727
result/tencentBlock.ns6190.oracleGeneral.zst clock2 cache size     1051, 6565055 req, miss ratio 0.2306, byte miss ratio 0.2306
result/tencentBlock.ns6190.oracleGeneral.zst clock2 cache size     3505, 6565055 req, miss ratio 0.2022, byte miss ratio 0.2022
result/tencentBlock.ns6190.oracleGeneral.zst clock2 cache size    10516, 6565055 req, miss ratio 0.1895, byte miss ratio 0.1895
result/tencentBlock.ns6190.oracleGeneral.zst clock2 cache size    35055, 6565055 req, miss ratio 0.1627, byte miss ratio 0.1627
result/tencentBlock.ns6190.oracleGeneral.zst clock2 cache size    70111, 6565055 req, miss ratio 0.1413, byte miss ratio 0.1413
result/tencentBlock.ns6190.oracleGeneral.zst clock2 cache size   140223, 6565055 req, miss ratio 0.0913, byte miss ratio 0.0913
result/tencentBlock.ns6190.oracleGeneral.zst clock2 cache size   280446, 6565055 req, miss ratio 0.0776, byte miss ratio 0.0776
result/tencentBlock.ns6190.oracleGeneral.zst S3FIFO-1 cache size      350, 6565055 req, miss ratio 0.3124, byte miss ratio 0.3124
result/tencentBlock.ns6190.oracleGeneral.zst S3FIFO-1 cache size     1051, 6565055 req, miss ratio 0.2143, byte miss ratio 0.2143
result/tencentBlock.ns6190.oracleGeneral.zst S3FIFO-1 cache size     3505, 6565055 req, miss ratio 0.1927, byte miss ratio 0.1927
result/tencentBlock.ns6190.oracleGeneral.zst S3FIFO-1 cache size    10516, 6565055 req, miss ratio 0.1837, byte miss ratio 0.1837
result/tencentBlock.ns6190.oracleGeneral.zst S3FIFO-1 cache size    35055, 6565055 req, miss ratio 0.1454, byte miss ratio 0.1454
result/tencentBlock.ns6190.oracleGeneral.zst S3FIFO-1 cache size    70111, 6565055 req, miss ratio 0.1283, byte miss ratio 0.1283
result/tencentBlock.ns6190.oracleGeneral.zst S3FIFO-1 cache size   140223, 6565055 req, miss ratio 0.0821, byte miss ratio 0.0821
result/tencentBlock.ns6190.oracleGeneral.zst S3FIFO-1 cache size   280446, 6565055 req, miss ratio 0.0775, byte miss ratio 0.0775
result/tencentBlock.ns6190.oracleGeneral.zst Clock cache size      350, 6565055 req, miss ratio 0.3798, byte miss ratio 0.3798
result/tencentBlock.ns6190.oracleGeneral.zst Clock cache size     1051, 6565055 req, miss ratio 0.2320, byte miss ratio 0.2320
result/tencentBlock.ns6190.oracleGeneral.zst Clock cache size     3505, 6565055 req, miss ratio 0.2039, byte miss ratio 0.2039
result/tencentBlock.ns6190.oracleGeneral.zst Clock cache size    10516, 6565055 req, miss ratio 0.1892, byte miss ratio 0.1892
result/tencentBlock.ns6190.oracleGeneral.zst Clock cache size    35055, 6565055 req, miss ratio 0.1606, byte miss ratio 0.1606
result/tencentBlock.ns6190.oracleGeneral.zst Clock cache size    70111, 6565055 req, miss ratio 0.1435, byte miss ratio 0.1435
result/tencentBlock.ns6190.oracleGeneral.zst Clock cache size   140223, 6565055 req, miss ratio 0.0953, byte miss ratio 0.0953
result/tencentBlock.ns6190.oracleGeneral.zst Clock cache size   280446, 6565055 req, miss ratio 0.0777, byte miss ratio 0.0777
result/tencentBlock.ns6190.oracleGeneral.zst LHD cache size      350, 6565055 req, miss ratio 0.3085, byte miss ratio 0.3085
result/tencentBlock.ns6190.oracleGeneral.zst LHD cache size     1051, 6565055 req, miss ratio 0.2240, byte miss ratio 0.2240
result/tencentBlock.ns6190.oracleGeneral.zst LHD cache size     3505, 6565055 req, miss ratio 0.1982, byte miss ratio 0.1982
result/tencentBlock.ns6190.oracleGeneral.zst LHD cache size    10516, 6565055 req, miss ratio 0.1822, byte miss ratio 0.1822
result/tencentBlock.ns6190.oracleGeneral.zst LHD cache size    35055, 6565055 req, miss ratio 0.1523, byte miss ratio 0.1523
result/tencentBlock.ns6190.oracleGeneral.zst LHD cache size    70111, 6565055 req, miss ratio 0.1254, byte miss ratio 0.1254
result/tencentBlock.ns6190.oracleGeneral.zst LHD cache size   140223, 6565055 req, miss ratio 0.0876, byte miss ratio 0.0876
result/tencentBlock.ns6190.oracleGeneral.zst LHD cache size   280446, 6565055 req, miss ratio 0.0673, byte miss ratio 0.0673
result/tencentBlock.ns6190.oracleGeneral.zst ARC cache size      350, 6565055 req, miss ratio 0.3202, byte miss ratio 0.3202
result/tencentBlock.ns6190.oracleGeneral.zst ARC cache size     1051, 6565055 req, miss ratio 0.2156, byte miss ratio 0.2156
result/tencentBlock.ns6190.oracleGeneral.zst ARC cache size     3505, 6565055 req, miss ratio 0.1936, byte miss ratio 0.1936
result/tencentBlock.ns6190.oracleGeneral.zst ARC cache size    10516, 6565055 req, miss ratio 0.1861, byte miss ratio 0.1861
result/tencentBlock.ns6190.oracleGeneral.zst ARC cache size    35055, 6565055 req, miss ratio 0.1444, byte miss ratio 0.1444
result/tencentBlock.ns6190.oracleGeneral.zst ARC cache size    70111, 6565055 req, miss ratio 0.1258, byte miss ratio 0.1258
result/tencentBlock.ns6190.oracleGeneral.zst ARC cache size   140223, 6565055 req, miss ratio 0.0816, byte miss ratio 0.0816
result/tencentBlock.ns6190.oracleGeneral.zst ARC cache size   280446, 6565055 req, miss ratio 0.0807, byte miss ratio 0.0807
result/tencentBlock.ns6190.oracleGeneral.zst Cacheus cache size      350, 6565055 req, miss ratio 0.3045, byte miss ratio 0.3045
result/tencentBlock.ns6190.oracleGeneral.zst Cacheus cache size     1051, 6565055 req, miss ratio 0.2188, byte miss ratio 0.2188
result/tencentBlock.ns6190.oracleGeneral.zst Cacheus cache size     3505, 6565055 req, miss ratio 0.1946, byte miss ratio 0.1946
result/tencentBlock.ns6190.oracleGeneral.zst Cacheus cache size    10516, 6565055 req, miss ratio 0.1828, byte miss ratio 0.1828
result/tencentBlock.ns6190.oracleGeneral.zst Cacheus cache size    35055, 6565055 req, miss ratio 0.1558, byte miss ratio 0.1558
