result/tencentBlock.ns17220.oracleGeneral.zst ARC cache size      150, 1357896 req, miss ratio 0.5265, byte miss ratio 0.5265
result/tencentBlock.ns17220.oracleGeneral.zst ARC cache size      451, 1357896 req, miss ratio 0.5107, byte miss ratio 0.5107
result/tencentBlock.ns17220.oracleGeneral.zst ARC cache size     1505, 1357896 req, miss ratio 0.4592, byte miss ratio 0.4592
result/tencentBlock.ns17220.oracleGeneral.zst ARC cache size     4516, 1357896 req, miss ratio 0.4516, byte miss ratio 0.4516
result/tencentBlock.ns17220.oracleGeneral.zst ARC cache size    15055, 1357896 req, miss ratio 0.4436, byte miss ratio 0.4436
result/tencentBlock.ns17220.oracleGeneral.zst ARC cache size    30111, 1357896 req, miss ratio 0.3735, byte miss ratio 0.3735
result/tencentBlock.ns17220.oracleGeneral.zst ARC cache size    60223, 1357896 req, miss ratio 0.2920, byte miss ratio 0.2920
result/tencentBlock.ns17220.oracleGeneral.zst ARC cache size   120446, 1357896 req, miss ratio 0.1266, byte miss ratio 0.1266
result/tencentBlock.ns17220.oracleGeneral.zst Clock cache size      150, 1357896 req, miss ratio 0.5411, byte miss ratio 0.5411
result/tencentBlock.ns17220.oracleGeneral.zst Clock cache size      451, 1357896 req, miss ratio 0.5196, byte miss ratio 0.5196
result/tencentBlock.ns17220.oracleGeneral.zst Clock cache size     1505, 1357896 req, miss ratio 0.4957, byte miss ratio 0.4957
result/tencentBlock.ns17220.oracleGeneral.zst Clock cache size     4516, 1357896 req, miss ratio 0.4544, byte miss ratio 0.4544
result/tencentBlock.ns17220.oracleGeneral.zst Clock cache size    15055, 1357896 req, miss ratio 0.4495, byte miss ratio 0.4495
result/tencentBlock.ns17220.oracleGeneral.zst Clock cache size    30111, 1357896 req, miss ratio 0.3928, byte miss ratio 0.3928
result/tencentBlock.ns17220.oracleGeneral.zst Clock cache size    60223, 1357896 req, miss ratio 0.3261, byte miss ratio 0.3261
result/tencentBlock.ns17220.oracleGeneral.zst Clock cache size   120446, 1357896 req, miss ratio 0.1279, byte miss ratio 0.1279
result/tencentBlock.ns17220.oracleGeneral.zst FIFO cache size      150, 1357896 req, miss ratio 0.6208, byte miss ratio 0.6208
result/tencentBlock.ns17220.oracleGeneral.zst FIFO cache size      451, 1357896 req, miss ratio 0.5545, byte miss ratio 0.5545
result/tencentBlock.ns17220.oracleGeneral.zst FIFO cache size     1505, 1357896 req, miss ratio 0.5128, byte miss ratio 0.5128
result/tencentBlock.ns17220.oracleGeneral.zst FIFO cache size     4516, 1357896 req, miss ratio 0.4767, byte miss ratio 0.4767
result/tencentBlock.ns17220.oracleGeneral.zst FIFO cache size    15055, 1357896 req, miss ratio 0.4579, byte miss ratio 0.4579
result/tencentBlock.ns17220.oracleGeneral.zst FIFO cache size    30111, 1357896 req, miss ratio 0.4088, byte miss ratio 0.4088
result/tencentBlock.ns17220.oracleGeneral.zst FIFO cache size    60223, 1357896 req, miss ratio 0.2689, byte miss ratio 0.2689
result/tencentBlock.ns17220.oracleGeneral.zst FIFO cache size   120446, 1357896 req, miss ratio 0.1504, byte miss ratio 0.1504
result/tencentBlock.ns17220.oracleGeneral.zst LRU cache size      150, 1357896 req, miss ratio 0.5428, byte miss ratio 0.5428
result/tencentBlock.ns17220.oracleGeneral.zst LRU cache size      451, 1357896 req, miss ratio 0.5205, byte miss ratio 0.5205
result/tencentBlock.ns17220.oracleGeneral.zst LRU cache size     1505, 1357896 req, miss ratio 0.4947, byte miss ratio 0.4947
result/tencentBlock.ns17220.oracleGeneral.zst LRU cache size     4516, 1357896 req, miss ratio 0.4560, byte miss ratio 0.4560
result/tencentBlock.ns17220.oracleGeneral.zst LRU cache size    15055, 1357896 req, miss ratio 0.4495, byte miss ratio 0.4495
result/tencentBlock.ns17220.oracleGeneral.zst LRU cache size    30111, 1357896 req, miss ratio 0.3921, byte miss ratio 0.3921
result/tencentBlock.ns17220.oracleGeneral.zst LRU cache size    60223, 1357896 req, miss ratio 0.2623, byte miss ratio 0.2623
result/tencentBlock.ns17220.oracleGeneral.zst LRU cache size   120446, 1357896 req, miss ratio 0.1264, byte miss ratio 0.1264
result/tencentBlock.ns17220.oracleGeneral.zst LIRS cache size      150, 1357896 req, miss ratio 0.5796, byte miss ratio 0.5796
result/tencentBlock.ns17220.oracleGeneral.zst LIRS cache size      451, 1357896 req, miss ratio 0.5495, byte miss ratio 0.5495
result/tencentBlock.ns17220.oracleGeneral.zst LIRS cache size     1505, 1357896 req, miss ratio 0.4589, byte miss ratio 0.4589
