result/tencentBlock.ns12674.oracleGeneral.zst Cacheus cache size      209, 8989683 req, miss ratio 0.6526, byte miss ratio 0.6526
result/tencentBlock.ns12674.oracleGeneral.zst Cacheus cache size      628, 8989683 req, miss ratio 0.1617, byte miss ratio 0.1617
result/tencentBlock.ns12674.oracleGeneral.zst Cacheus cache size     2094, 8989683 req, miss ratio 0.1334, byte miss ratio 0.1334
result/tencentBlock.ns12674.oracleGeneral.zst Cacheus cache size     6282, 8989683 req, miss ratio 0.1135, byte miss ratio 0.1135
result/tencentBlock.ns12674.oracleGeneral.zst Cacheus cache size    20942, 8989683 req, miss ratio 0.0863, byte miss ratio 0.0863
result/tencentBlock.ns12674.oracleGeneral.zst Cacheus cache size    41885, 8989683 req, miss ratio 0.0761, byte miss ratio 0.0761
result/tencentBlock.ns12674.oracleGeneral.zst Cacheus cache size    83770, 8989683 req, miss ratio 0.0440, byte miss ratio 0.0440
result/tencentBlock.ns12674.oracleGeneral.zst Cacheus cache size   167540, 8989683 req, miss ratio 0.0250, byte miss ratio 0.0250
result/tencentBlock.ns12674.oracleGeneral.zst clock2 cache size      209, 8989683 req, miss ratio 0.6632, byte miss ratio 0.6632
result/tencentBlock.ns12674.oracleGeneral.zst clock2 cache size      628, 8989683 req, miss ratio 0.1669, byte miss ratio 0.1669
result/tencentBlock.ns12674.oracleGeneral.zst clock2 cache size     2094, 8989683 req, miss ratio 0.1412, byte miss ratio 0.1412
result/tencentBlock.ns12674.oracleGeneral.zst clock2 cache size     6282, 8989683 req, miss ratio 0.1221, byte miss ratio 0.1221
result/tencentBlock.ns12674.oracleGeneral.zst clock2 cache size    20942, 8989683 req, miss ratio 0.0904, byte miss ratio 0.0904
result/tencentBlock.ns12674.oracleGeneral.zst clock2 cache size    41885, 8989683 req, miss ratio 0.0749, byte miss ratio 0.0749
result/tencentBlock.ns12674.oracleGeneral.zst clock2 cache size    83770, 8989683 req, miss ratio 0.0538, byte miss ratio 0.0538
result/tencentBlock.ns12674.oracleGeneral.zst clock2 cache size   167540, 8989683 req, miss ratio 0.0244, byte miss ratio 0.0244
result/tencentBlock.ns12674.oracleGeneral.zst LeCaR cache size      209, 8989683 req, miss ratio 0.5987, byte miss ratio 0.5987
result/tencentBlock.ns12674.oracleGeneral.zst LeCaR cache size      628, 8989683 req, miss ratio 0.1655, byte miss ratio 0.1655
result/tencentBlock.ns12674.oracleGeneral.zst LeCaR cache size     2094, 8989683 req, miss ratio 0.1403, byte miss ratio 0.1403
result/tencentBlock.ns12674.oracleGeneral.zst LeCaR cache size     6282, 8989683 req, miss ratio 0.1230, byte miss ratio 0.1230
result/tencentBlock.ns12674.oracleGeneral.zst LeCaR cache size    20942, 8989683 req, miss ratio 0.0896, byte miss ratio 0.0896
result/tencentBlock.ns12674.oracleGeneral.zst LeCaR cache size    41885, 8989683 req, miss ratio 0.0763, byte miss ratio 0.0763
result/tencentBlock.ns12674.oracleGeneral.zst LeCaR cache size    83770, 8989683 req, miss ratio 0.0463, byte miss ratio 0.0463
result/tencentBlock.ns12674.oracleGeneral.zst LeCaR cache size   167540, 8989683 req, miss ratio 0.0242, byte miss ratio 0.0242
result/tencentBlock.ns12674.oracleGeneral.zst LIRS cache size      209, 8989683 req, miss ratio 0.3162, byte miss ratio 0.3162
