result/tencentBlock.ns9806.oracleGeneral.zst S3FIFO-1 cache size      230, 2330785 req, miss ratio 0.3914, byte miss ratio 0.3914
result/tencentBlock.ns9806.oracleGeneral.zst S3FIFO-1 cache size      692, 2330785 req, miss ratio 0.3460, byte miss ratio 0.3460
result/tencentBlock.ns9806.oracleGeneral.zst S3FIFO-1 cache size     2308, 2330785 req, miss ratio 0.2514, byte miss ratio 0.2514
result/tencentBlock.ns9806.oracleGeneral.zst S3FIFO-1 cache size     6925, 2330785 req, miss ratio 0.2380, byte miss ratio 0.2380
result/tencentBlock.ns9806.oracleGeneral.zst S3FIFO-1 cache size    23083, 2330785 req, miss ratio 0.1910, byte miss ratio 0.1910
result/tencentBlock.ns9806.oracleGeneral.zst S3FIFO-1 cache size    46167, 2330785 req, miss ratio 0.1471, byte miss ratio 0.1471
result/tencentBlock.ns9806.oracleGeneral.zst S3FIFO-1 cache size    92334, 2330785 req, miss ratio 0.1097, byte miss ratio 0.1097
result/tencentBlock.ns9806.oracleGeneral.zst S3FIFO-1 cache size   184668, 2330785 req, miss ratio 0.0995, byte miss ratio 0.0995
result/tencentBlock.ns9806.oracleGeneral.zst LHD cache size      230, 2330785 req, miss ratio 0.3974, byte miss ratio 0.3974
result/tencentBlock.ns9806.oracleGeneral.zst LHD cache size      692, 2330785 req, miss ratio 0.3545, byte miss ratio 0.3545
result/tencentBlock.ns9806.oracleGeneral.zst LHD cache size     2308, 2330785 req, miss ratio 0.2798, byte miss ratio 0.2798
result/tencentBlock.ns9806.oracleGeneral.zst LHD cache size     6925, 2330785 req, miss ratio 0.2384, byte miss ratio 0.2384
result/tencentBlock.ns9806.oracleGeneral.zst LHD cache size    23083, 2330785 req, miss ratio 0.1881, byte miss ratio 0.1881
result/tencentBlock.ns9806.oracleGeneral.zst LHD cache size    46167, 2330785 req, miss ratio 0.1401, byte miss ratio 0.1401
result/tencentBlock.ns9806.oracleGeneral.zst LHD cache size    92334, 2330785 req, miss ratio 0.1076, byte miss ratio 0.1076
result/tencentBlock.ns9806.oracleGeneral.zst LHD cache size   184668, 2330785 req, miss ratio 0.1001, byte miss ratio 0.1001
result/tencentBlock.ns9806.oracleGeneral.zst FIFO cache size      230, 2330785 req, miss ratio 0.5275, byte miss ratio 0.5275
