result/tencentBlock.ns19685.oracleGeneral.zst LHD cache size      139, 1123088 req, miss ratio 0.5599, byte miss ratio 0.5599
result/tencentBlock.ns19685.oracleGeneral.zst LHD cache size      417, 1123088 req, miss ratio 0.5302, byte miss ratio 0.5302
result/tencentBlock.ns19685.oracleGeneral.zst LHD cache size     1391, 1123088 req, miss ratio 0.5211, byte miss ratio 0.5211
result/tencentBlock.ns19685.oracleGeneral.zst LHD cache size     4173, 1123088 req, miss ratio 0.5176, byte miss ratio 0.5176
result/tencentBlock.ns19685.oracleGeneral.zst LHD cache size    13912, 1123088 req, miss ratio 0.5129, byte miss ratio 0.5129
result/tencentBlock.ns19685.oracleGeneral.zst LHD cache size    27824, 1123088 req, miss ratio 0.4515, byte miss ratio 0.4515
result/tencentBlock.ns19685.oracleGeneral.zst LHD cache size    55648, 1123088 req, miss ratio 0.3281, byte miss ratio 0.3281
result/tencentBlock.ns19685.oracleGeneral.zst LHD cache size   111296, 1123088 req, miss ratio 0.1402, byte miss ratio 0.1402
result/tencentBlock.ns19685.oracleGeneral.zst LeCaR cache size      139, 1123088 req, miss ratio 0.5507, byte miss ratio 0.5507
result/tencentBlock.ns19685.oracleGeneral.zst LeCaR cache size      417, 1123088 req, miss ratio 0.5287, byte miss ratio 0.5287
result/tencentBlock.ns19685.oracleGeneral.zst LeCaR cache size     1391, 1123088 req, miss ratio 0.5217, byte miss ratio 0.5217
result/tencentBlock.ns19685.oracleGeneral.zst LeCaR cache size     4173, 1123088 req, miss ratio 0.5177, byte miss ratio 0.5177
result/tencentBlock.ns19685.oracleGeneral.zst LeCaR cache size    13912, 1123088 req, miss ratio 0.5167, byte miss ratio 0.5167
result/tencentBlock.ns19685.oracleGeneral.zst LeCaR cache size    27824, 1123088 req, miss ratio 0.4374, byte miss ratio 0.4374
result/tencentBlock.ns19685.oracleGeneral.zst LeCaR cache size    55648, 1123088 req, miss ratio 0.2696, byte miss ratio 0.2696
result/tencentBlock.ns19685.oracleGeneral.zst LeCaR cache size   111296, 1123088 req, miss ratio 0.1401, byte miss ratio 0.1401
result/tencentBlock.ns19685.oracleGeneral.zst Cacheus cache size      139, 1123088 req, miss ratio 0.5379, byte miss ratio 0.5379
result/tencentBlock.ns19685.oracleGeneral.zst Cacheus cache size      417, 1123088 req, miss ratio 0.5253, byte miss ratio 0.5253
result/tencentBlock.ns19685.oracleGeneral.zst Cacheus cache size     1391, 1123088 req, miss ratio 0.5188, byte miss ratio 0.5188
result/tencentBlock.ns19685.oracleGeneral.zst Cacheus cache size     4173, 1123088 req, miss ratio 0.5170, byte miss ratio 0.5170
result/tencentBlock.ns19685.oracleGeneral.zst Cacheus cache size    13912, 1123088 req, miss ratio 0.4912, byte miss ratio 0.4912
result/tencentBlock.ns19685.oracleGeneral.zst Cacheus cache size    27824, 1123088 req, miss ratio 0.4665, byte miss ratio 0.4665
result/tencentBlock.ns19685.oracleGeneral.zst Cacheus cache size    55648, 1123088 req, miss ratio 0.3276, byte miss ratio 0.3276
