result/tencentBlock.ns18027.oracleGeneral.zst LeCaR cache size      281, 5535012 req, miss ratio 0.7535, byte miss ratio 0.7535
result/tencentBlock.ns18027.oracleGeneral.zst LeCaR cache size      844, 5535012 req, miss ratio 0.7184, byte miss ratio 0.7184
result/tencentBlock.ns18027.oracleGeneral.zst LeCaR cache size     2815, 5535012 req, miss ratio 0.6961, byte miss ratio 0.6961
result/tencentBlock.ns18027.oracleGeneral.zst LeCaR cache size     8445, 5535012 req, miss ratio 0.6873, byte miss ratio 0.6873
result/tencentBlock.ns18027.oracleGeneral.zst LeCaR cache size    28153, 5535012 req, miss ratio 0.1290, byte miss ratio 0.1290
result/tencentBlock.ns18027.oracleGeneral.zst LeCaR cache size    56306, 5535012 req, miss ratio 0.0948, byte miss ratio 0.0948
result/tencentBlock.ns18027.oracleGeneral.zst LeCaR cache size   112613, 5535012 req, miss ratio 0.0561, byte miss ratio 0.0561
result/tencentBlock.ns18027.oracleGeneral.zst LeCaR cache size   225226, 5535012 req, miss ratio 0.0509, byte miss ratio 0.0509
result/tencentBlock.ns18027.oracleGeneral.zst FIFO cache size      281, 5535012 req, miss ratio 0.7868, byte miss ratio 0.7868
result/tencentBlock.ns18027.oracleGeneral.zst FIFO cache size      844, 5535012 req, miss ratio 0.7376, byte miss ratio 0.7376
result/tencentBlock.ns18027.oracleGeneral.zst FIFO cache size     2815, 5535012 req, miss ratio 0.7139, byte miss ratio 0.7139
result/tencentBlock.ns18027.oracleGeneral.zst FIFO cache size     8445, 5535012 req, miss ratio 0.7066, byte miss ratio 0.7066
result/tencentBlock.ns18027.oracleGeneral.zst FIFO cache size    28153, 5535012 req, miss ratio 0.2441, byte miss ratio 0.2441
result/tencentBlock.ns18027.oracleGeneral.zst FIFO cache size    56306, 5535012 req, miss ratio 0.1355, byte miss ratio 0.1355
result/tencentBlock.ns18027.oracleGeneral.zst FIFO cache size   112613, 5535012 req, miss ratio 0.0799, byte miss ratio 0.0799
result/tencentBlock.ns18027.oracleGeneral.zst FIFO cache size   225226, 5535012 req, miss ratio 0.0597, byte miss ratio 0.0597
result/tencentBlock.ns18027.oracleGeneral.zst LHD cache size      281, 5535012 req, miss ratio 0.7512, byte miss ratio 0.7512
result/tencentBlock.ns18027.oracleGeneral.zst LHD cache size      844, 5535012 req, miss ratio 0.7183, byte miss ratio 0.7183
result/tencentBlock.ns18027.oracleGeneral.zst LHD cache size     2815, 5535012 req, miss ratio 0.6794, byte miss ratio 0.6794
result/tencentBlock.ns18027.oracleGeneral.zst LHD cache size     8445, 5535012 req, miss ratio 0.5117, byte miss ratio 0.5117
result/tencentBlock.ns18027.oracleGeneral.zst LHD cache size    28153, 5535012 req, miss ratio 0.1240, byte miss ratio 0.1240
result/tencentBlock.ns18027.oracleGeneral.zst LHD cache size    56306, 5535012 req, miss ratio 0.0896, byte miss ratio 0.0896
result/tencentBlock.ns18027.oracleGeneral.zst LHD cache size   112613, 5535012 req, miss ratio 0.0585, byte miss ratio 0.0585
result/tencentBlock.ns18027.oracleGeneral.zst LHD cache size   225226, 5535012 req, miss ratio 0.0510, byte miss ratio 0.0510
result/tencentBlock.ns18027.oracleGeneral.zst clock2 cache size      281, 5535012 req, miss ratio 0.7535, byte miss ratio 0.7535
result/tencentBlock.ns18027.oracleGeneral.zst clock2 cache size      844, 5535012 req, miss ratio 0.7188, byte miss ratio 0.7188
result/tencentBlock.ns18027.oracleGeneral.zst clock2 cache size     2815, 5535012 req, miss ratio 0.7078, byte miss ratio 0.7078
result/tencentBlock.ns18027.oracleGeneral.zst clock2 cache size     8445, 5535012 req, miss ratio 0.6959, byte miss ratio 0.6959
result/tencentBlock.ns18027.oracleGeneral.zst clock2 cache size    28153, 5535012 req, miss ratio 0.1285, byte miss ratio 0.1285
result/tencentBlock.ns18027.oracleGeneral.zst clock2 cache size    56306, 5535012 req, miss ratio 0.1024, byte miss ratio 0.1024
result/tencentBlock.ns18027.oracleGeneral.zst clock2 cache size   112613, 5535012 req, miss ratio 0.0586, byte miss ratio 0.0586
