result/tencentBlock.ns6510.oracleGeneral.zst Cacheus cache size      495, 9780789 req, miss ratio 0.4129, byte miss ratio 0.4129
result/tencentBlock.ns6510.oracleGeneral.zst Cacheus cache size     1485, 9780789 req, miss ratio 0.3859, byte miss ratio 0.3859
result/tencentBlock.ns6510.oracleGeneral.zst Cacheus cache size     4951, 9780789 req, miss ratio 0.3388, byte miss ratio 0.3388
result/tencentBlock.ns6510.oracleGeneral.zst Cacheus cache size    14854, 9780789 req, miss ratio 0.2292, byte miss ratio 0.2292
result/tencentBlock.ns6510.oracleGeneral.zst Cacheus cache size    49515, 9780789 req, miss ratio 0.1156, byte miss ratio 0.1156
result/tencentBlock.ns6510.oracleGeneral.zst Cacheus cache size    99031, 9780789 req, miss ratio 0.0736, byte miss ratio 0.0736
result/tencentBlock.ns6510.oracleGeneral.zst Cacheus cache size   198063, 9780789 req, miss ratio 0.0556, byte miss ratio 0.0556
result/tencentBlock.ns6510.oracleGeneral.zst Cacheus cache size   396127, 9780789 req, miss ratio 0.0507, byte miss ratio 0.0507
result/tencentBlock.ns6510.oracleGeneral.zst clock2 cache size      495, 9780789 req, miss ratio 0.4293, byte miss ratio 0.4293
result/tencentBlock.ns6510.oracleGeneral.zst clock2 cache size     1485, 9780789 req, miss ratio 0.4007, byte miss ratio 0.4007
result/tencentBlock.ns6510.oracleGeneral.zst clock2 cache size     4951, 9780789 req, miss ratio 0.3582, byte miss ratio 0.3582
result/tencentBlock.ns6510.oracleGeneral.zst clock2 cache size    14854, 9780789 req, miss ratio 0.2432, byte miss ratio 0.2432
result/tencentBlock.ns6510.oracleGeneral.zst clock2 cache size    49515, 9780789 req, miss ratio 0.1206, byte miss ratio 0.1206
result/tencentBlock.ns6510.oracleGeneral.zst clock2 cache size    99031, 9780789 req, miss ratio 0.0779, byte miss ratio 0.0779
result/tencentBlock.ns6510.oracleGeneral.zst clock2 cache size   198063, 9780789 req, miss ratio 0.0562, byte miss ratio 0.0562
result/tencentBlock.ns6510.oracleGeneral.zst clock2 cache size   396127, 9780789 req, miss ratio 0.0507, byte miss ratio 0.0507
result/tencentBlock.ns6510.oracleGeneral.zst LeCaR cache size      495, 9780789 req, miss ratio 0.4274, byte miss ratio 0.4274
