result/tencentBlock.ns2707.oracleGeneral.zst ARC cache size      456, 2814184 req, miss ratio 0.5125, byte miss ratio 0.5125
result/tencentBlock.ns2707.oracleGeneral.zst ARC cache size     1368, 2814184 req, miss ratio 0.4641, byte miss ratio 0.4641
result/tencentBlock.ns2707.oracleGeneral.zst ARC cache size     4561, 2814184 req, miss ratio 0.4116, byte miss ratio 0.4116
result/tencentBlock.ns2707.oracleGeneral.zst ARC cache size    13684, 2814184 req, miss ratio 0.3468, byte miss ratio 0.3468
result/tencentBlock.ns2707.oracleGeneral.zst ARC cache size    45613, 2814184 req, miss ratio 0.2641, byte miss ratio 0.2641
result/tencentBlock.ns2707.oracleGeneral.zst ARC cache size    91227, 2814184 req, miss ratio 0.2042, byte miss ratio 0.2042
result/tencentBlock.ns2707.oracleGeneral.zst ARC cache size   182455, 2814184 req, miss ratio 0.1705, byte miss ratio 0.1705
result/tencentBlock.ns2707.oracleGeneral.zst ARC cache size   364911, 2814184 req, miss ratio 0.1629, byte miss ratio 0.1629
result/tencentBlock.ns2707.oracleGeneral.zst clock2 cache size      456, 2814184 req, miss ratio 0.5241, byte miss ratio 0.5241
result/tencentBlock.ns2707.oracleGeneral.zst clock2 cache size     1368, 2814184 req, miss ratio 0.4855, byte miss ratio 0.4855
result/tencentBlock.ns2707.oracleGeneral.zst clock2 cache size     4561, 2814184 req, miss ratio 0.4323, byte miss ratio 0.4323
result/tencentBlock.ns2707.oracleGeneral.zst clock2 cache size    13684, 2814184 req, miss ratio 0.3814, byte miss ratio 0.3814
result/tencentBlock.ns2707.oracleGeneral.zst clock2 cache size    45613, 2814184 req, miss ratio 0.2773, byte miss ratio 0.2773
result/tencentBlock.ns2707.oracleGeneral.zst clock2 cache size    91227, 2814184 req, miss ratio 0.2108, byte miss ratio 0.2108
result/tencentBlock.ns2707.oracleGeneral.zst clock2 cache size   182455, 2814184 req, miss ratio 0.1749, byte miss ratio 0.1749
result/tencentBlock.ns2707.oracleGeneral.zst clock2 cache size   364911, 2814184 req, miss ratio 0.1629, byte miss ratio 0.1629
result/tencentBlock.ns2707.oracleGeneral.zst Cacheus cache size      456, 2814184 req, miss ratio 0.5033, byte miss ratio 0.5033
result/tencentBlock.ns2707.oracleGeneral.zst Cacheus cache size     1368, 2814184 req, miss ratio 0.4753, byte miss ratio 0.4753
result/tencentBlock.ns2707.oracleGeneral.zst Cacheus cache size     4561, 2814184 req, miss ratio 0.4181, byte miss ratio 0.4181
result/tencentBlock.ns2707.oracleGeneral.zst Cacheus cache size    13684, 2814184 req, miss ratio 0.3589, byte miss ratio 0.3589
result/tencentBlock.ns2707.oracleGeneral.zst Cacheus cache size    45613, 2814184 req, miss ratio 0.2639, byte miss ratio 0.2639
result/tencentBlock.ns2707.oracleGeneral.zst Cacheus cache size    91227, 2814184 req, miss ratio 0.2034, byte miss ratio 0.2034
result/tencentBlock.ns2707.oracleGeneral.zst Cacheus cache size   182455, 2814184 req, miss ratio 0.1720, byte miss ratio 0.1720
result/tencentBlock.ns2707.oracleGeneral.zst Cacheus cache size   364911, 2814184 req, miss ratio 0.1661, byte miss ratio 0.1661
result/tencentBlock.ns2707.oracleGeneral.zst LeCaR cache size      456, 2814184 req, miss ratio 0.5156, byte miss ratio 0.5156
result/tencentBlock.ns2707.oracleGeneral.zst LeCaR cache size     1368, 2814184 req, miss ratio 0.4818, byte miss ratio 0.4818
result/tencentBlock.ns2707.oracleGeneral.zst LeCaR cache size     4561, 2814184 req, miss ratio 0.4312, byte miss ratio 0.4312
result/tencentBlock.ns2707.oracleGeneral.zst LeCaR cache size    13684, 2814184 req, miss ratio 0.3675, byte miss ratio 0.3675
result/tencentBlock.ns2707.oracleGeneral.zst LeCaR cache size    45613, 2814184 req, miss ratio 0.2684, byte miss ratio 0.2684
result/tencentBlock.ns2707.oracleGeneral.zst LeCaR cache size    91227, 2814184 req, miss ratio 0.2032, byte miss ratio 0.2032
result/tencentBlock.ns2707.oracleGeneral.zst LeCaR cache size   182455, 2814184 req, miss ratio 0.1787, byte miss ratio 0.1787
result/tencentBlock.ns2707.oracleGeneral.zst LeCaR cache size   364911, 2814184 req, miss ratio 0.1631, byte miss ratio 0.1631
result/tencentBlock.ns2707.oracleGeneral.zst S3FIFO-1 cache size      456, 2814184 req, miss ratio 0.5118, byte miss ratio 0.5118
result/tencentBlock.ns2707.oracleGeneral.zst S3FIFO-1 cache size     1368, 2814184 req, miss ratio 0.4607, byte miss ratio 0.4607
result/tencentBlock.ns2707.oracleGeneral.zst S3FIFO-1 cache size     4561, 2814184 req, miss ratio 0.4058, byte miss ratio 0.4058
result/tencentBlock.ns2707.oracleGeneral.zst S3FIFO-1 cache size    13684, 2814184 req, miss ratio 0.3430, byte miss ratio 0.3430
