result/tencentBlock.ns21224.oracleGeneral.zst LHD cache size      405, 3444991 req, miss ratio 0.5284, byte miss ratio 0.5284
result/tencentBlock.ns21224.oracleGeneral.zst LHD cache size     1217, 3444991 req, miss ratio 0.4267, byte miss ratio 0.4267
result/tencentBlock.ns21224.oracleGeneral.zst LHD cache size     4058, 3444991 req, miss ratio 0.3230, byte miss ratio 0.3230
result/tencentBlock.ns21224.oracleGeneral.zst LHD cache size    12174, 3444991 req, miss ratio 0.2909, byte miss ratio 0.2909
result/tencentBlock.ns21224.oracleGeneral.zst LHD cache size    40583, 3444991 req, miss ratio 0.2355, byte miss ratio 0.2355
result/tencentBlock.ns21224.oracleGeneral.zst LHD cache size    81166, 3444991 req, miss ratio 0.1764, byte miss ratio 0.1764
result/tencentBlock.ns21224.oracleGeneral.zst LHD cache size   162332, 3444991 req, miss ratio 0.1333, byte miss ratio 0.1333
result/tencentBlock.ns21224.oracleGeneral.zst LHD cache size   324664, 3444991 req, miss ratio 0.1188, byte miss ratio 0.1188
result/tencentBlock.ns21224.oracleGeneral.zst FIFO cache size      405, 3444991 req, miss ratio 0.6357, byte miss ratio 0.6357
result/tencentBlock.ns21224.oracleGeneral.zst FIFO cache size     1217, 3444991 req, miss ratio 0.4905, byte miss ratio 0.4905
result/tencentBlock.ns21224.oracleGeneral.zst FIFO cache size     4058, 3444991 req, miss ratio 0.3819, byte miss ratio 0.3819
result/tencentBlock.ns21224.oracleGeneral.zst FIFO cache size    12174, 3444991 req, miss ratio 0.3233, byte miss ratio 0.3233
result/tencentBlock.ns21224.oracleGeneral.zst FIFO cache size    40583, 3444991 req, miss ratio 0.2537, byte miss ratio 0.2537
result/tencentBlock.ns21224.oracleGeneral.zst FIFO cache size    81166, 3444991 req, miss ratio 0.1936, byte miss ratio 0.1936
result/tencentBlock.ns21224.oracleGeneral.zst FIFO cache size   162332, 3444991 req, miss ratio 0.1506, byte miss ratio 0.1506
result/tencentBlock.ns21224.oracleGeneral.zst FIFO cache size   324664, 3444991 req, miss ratio 0.1243, byte miss ratio 0.1243
result/tencentBlock.ns21224.oracleGeneral.zst LIRS cache size      405, 3444991 req, miss ratio 0.5350, byte miss ratio 0.5350
result/tencentBlock.ns21224.oracleGeneral.zst LIRS cache size     1217, 3444991 req, miss ratio 0.4028, byte miss ratio 0.4028
result/tencentBlock.ns21224.oracleGeneral.zst LIRS cache size     4058, 3444991 req, miss ratio 0.3286, byte miss ratio 0.3286
result/tencentBlock.ns21224.oracleGeneral.zst LIRS cache size    12174, 3444991 req, miss ratio 0.2872, byte miss ratio 0.2872
result/tencentBlock.ns21224.oracleGeneral.zst LIRS cache size    40583, 3444991 req, miss ratio 0.2390, byte miss ratio 0.2390
result/tencentBlock.ns21224.oracleGeneral.zst LIRS cache size    81166, 3444991 req, miss ratio 0.1872, byte miss ratio 0.1872
result/tencentBlock.ns21224.oracleGeneral.zst LIRS cache size   162332, 3444991 req, miss ratio 0.1392, byte miss ratio 0.1392
result/tencentBlock.ns21224.oracleGeneral.zst LIRS cache size   324664, 3444991 req, miss ratio 0.1220, byte miss ratio 0.1220
result/tencentBlock.ns21224.oracleGeneral.zst Clock cache size      405, 3444991 req, miss ratio 0.5340, byte miss ratio 0.5340
result/tencentBlock.ns21224.oracleGeneral.zst Clock cache size     1217, 3444991 req, miss ratio 0.4408, byte miss ratio 0.4408
result/tencentBlock.ns21224.oracleGeneral.zst Clock cache size     4058, 3444991 req, miss ratio 0.3309, byte miss ratio 0.3309
result/tencentBlock.ns21224.oracleGeneral.zst Clock cache size    12174, 3444991 req, miss ratio 0.2994, byte miss ratio 0.2994
result/tencentBlock.ns21224.oracleGeneral.zst Clock cache size    40583, 3444991 req, miss ratio 0.2383, byte miss ratio 0.2383
result/tencentBlock.ns21224.oracleGeneral.zst Clock cache size    81166, 3444991 req, miss ratio 0.1930, byte miss ratio 0.1930
result/tencentBlock.ns21224.oracleGeneral.zst Clock cache size   162332, 3444991 req, miss ratio 0.1338, byte miss ratio 0.1338
result/tencentBlock.ns21224.oracleGeneral.zst Clock cache size   324664, 3444991 req, miss ratio 0.1185, byte miss ratio 0.1185
result/tencentBlock.ns21224.oracleGeneral.zst clock2 cache size      405, 3444991 req, miss ratio 0.5303, byte miss ratio 0.5303
result/tencentBlock.ns21224.oracleGeneral.zst clock2 cache size     1217, 3444991 req, miss ratio 0.4387, byte miss ratio 0.4387
result/tencentBlock.ns21224.oracleGeneral.zst clock2 cache size     4058, 3444991 req, miss ratio 0.3209, byte miss ratio 0.3209
result/tencentBlock.ns21224.oracleGeneral.zst clock2 cache size    12174, 3444991 req, miss ratio 0.2992, byte miss ratio 0.2992
result/tencentBlock.ns21224.oracleGeneral.zst clock2 cache size    40583, 3444991 req, miss ratio 0.2412, byte miss ratio 0.2412
result/tencentBlock.ns21224.oracleGeneral.zst clock2 cache size    81166, 3444991 req, miss ratio 0.2048, byte miss ratio 0.2048
result/tencentBlock.ns21224.oracleGeneral.zst clock2 cache size   162332, 3444991 req, miss ratio 0.1319, byte miss ratio 0.1319
result/tencentBlock.ns21224.oracleGeneral.zst clock2 cache size   324664, 3444991 req, miss ratio 0.1185, byte miss ratio 0.1185
result/tencentBlock.ns21224.oracleGeneral.zst S3FIFO-1 cache size      405, 3444991 req, miss ratio 0.5226, byte miss ratio 0.5226
result/tencentBlock.ns21224.oracleGeneral.zst S3FIFO-1 cache size     1217, 3444991 req, miss ratio 0.3731, byte miss ratio 0.3731
result/tencentBlock.ns21224.oracleGeneral.zst S3FIFO-1 cache size     4058, 3444991 req, miss ratio 0.3162, byte miss ratio 0.3162
result/tencentBlock.ns21224.oracleGeneral.zst S3FIFO-1 cache size    12174, 3444991 req, miss ratio 0.2852, byte miss ratio 0.2852
result/tencentBlock.ns21224.oracleGeneral.zst S3FIFO-1 cache size    40583, 3444991 req, miss ratio 0.2407, byte miss ratio 0.2407
result/tencentBlock.ns21224.oracleGeneral.zst S3FIFO-1 cache size    81166, 3444991 req, miss ratio 0.1837, byte miss ratio 0.1837
result/tencentBlock.ns21224.oracleGeneral.zst S3FIFO-1 cache size   162332, 3444991 req, miss ratio 0.1308, byte miss ratio 0.1308
result/tencentBlock.ns21224.oracleGeneral.zst S3FIFO-1 cache size   324664, 3444991 req, miss ratio 0.1185, byte miss ratio 0.1185
result/tencentBlock.ns21224.oracleGeneral.zst LeCaR cache size      405, 3444991 req, miss ratio 0.5306, byte miss ratio 0.5306
result/tencentBlock.ns21224.oracleGeneral.zst LeCaR cache size     1217, 3444991 req, miss ratio 0.4417, byte miss ratio 0.4417
result/tencentBlock.ns21224.oracleGeneral.zst LeCaR cache size     4058, 3444991 req, miss ratio 0.3214, byte miss ratio 0.3214
result/tencentBlock.ns21224.oracleGeneral.zst LeCaR cache size    12174, 3444991 req, miss ratio 0.2988, byte miss ratio 0.2988
result/tencentBlock.ns21224.oracleGeneral.zst LeCaR cache size    40583, 3444991 req, miss ratio 0.2347, byte miss ratio 0.2347
