result/tencentBlock.ns9006.oracleGeneral.zst S3FIFO-1 cache size      686, 4341400 req, miss ratio 0.5924, byte miss ratio 0.5924
result/tencentBlock.ns9006.oracleGeneral.zst S3FIFO-1 cache size     2058, 4341400 req, miss ratio 0.4477, byte miss ratio 0.4477
result/tencentBlock.ns9006.oracleGeneral.zst S3FIFO-1 cache size     6860, 4341400 req, miss ratio 0.4265, byte miss ratio 0.4265
result/tencentBlock.ns9006.oracleGeneral.zst S3FIFO-1 cache size    20581, 4341400 req, miss ratio 0.3627, byte miss ratio 0.3627
result/tencentBlock.ns9006.oracleGeneral.zst S3FIFO-1 cache size    68603, 4341400 req, miss ratio 0.3030, byte miss ratio 0.3030
result/tencentBlock.ns9006.oracleGeneral.zst S3FIFO-1 cache size   137207, 4341400 req, miss ratio 0.2350, byte miss ratio 0.2350
result/tencentBlock.ns9006.oracleGeneral.zst S3FIFO-1 cache size   274415, 4341400 req, miss ratio 0.1661, byte miss ratio 0.1661
result/tencentBlock.ns9006.oracleGeneral.zst S3FIFO-1 cache size   548831, 4341400 req, miss ratio 0.1583, byte miss ratio 0.1583
result/tencentBlock.ns9006.oracleGeneral.zst FIFO cache size      686, 4341400 req, miss ratio 0.6781, byte miss ratio 0.6781
result/tencentBlock.ns9006.oracleGeneral.zst FIFO cache size     2058, 4341400 req, miss ratio 0.5650, byte miss ratio 0.5650
result/tencentBlock.ns9006.oracleGeneral.zst FIFO cache size     6860, 4341400 req, miss ratio 0.4786, byte miss ratio 0.4786
result/tencentBlock.ns9006.oracleGeneral.zst FIFO cache size    20581, 4341400 req, miss ratio 0.4155, byte miss ratio 0.4155
result/tencentBlock.ns9006.oracleGeneral.zst FIFO cache size    68603, 4341400 req, miss ratio 0.3321, byte miss ratio 0.3321
result/tencentBlock.ns9006.oracleGeneral.zst FIFO cache size   137207, 4341400 req, miss ratio 0.2676, byte miss ratio 0.2676
result/tencentBlock.ns9006.oracleGeneral.zst FIFO cache size   274415, 4341400 req, miss ratio 0.2047, byte miss ratio 0.2047
result/tencentBlock.ns9006.oracleGeneral.zst FIFO cache size   548831, 4341400 req, miss ratio 0.1753, byte miss ratio 0.1753
result/tencentBlock.ns9006.oracleGeneral.zst ARC cache size      686, 4341400 req, miss ratio 0.5943, byte miss ratio 0.5943
result/tencentBlock.ns9006.oracleGeneral.zst ARC cache size     2058, 4341400 req, miss ratio 0.4574, byte miss ratio 0.4574
result/tencentBlock.ns9006.oracleGeneral.zst ARC cache size     6860, 4341400 req, miss ratio 0.4274, byte miss ratio 0.4274
result/tencentBlock.ns9006.oracleGeneral.zst ARC cache size    20581, 4341400 req, miss ratio 0.3637, byte miss ratio 0.3637
result/tencentBlock.ns9006.oracleGeneral.zst ARC cache size    68603, 4341400 req, miss ratio 0.3035, byte miss ratio 0.3035
result/tencentBlock.ns9006.oracleGeneral.zst ARC cache size   137207, 4341400 req, miss ratio 0.2400, byte miss ratio 0.2400
result/tencentBlock.ns9006.oracleGeneral.zst ARC cache size   274415, 4341400 req, miss ratio 0.1664, byte miss ratio 0.1664
result/tencentBlock.ns9006.oracleGeneral.zst ARC cache size   548831, 4341400 req, miss ratio 0.1583, byte miss ratio 0.1583
result/tencentBlock.ns9006.oracleGeneral.zst LeCaR cache size      686, 4341400 req, miss ratio 0.6169, byte miss ratio 0.6169
result/tencentBlock.ns9006.oracleGeneral.zst LeCaR cache size     2058, 4341400 req, miss ratio 0.5039, byte miss ratio 0.5039
result/tencentBlock.ns9006.oracleGeneral.zst LeCaR cache size     6860, 4341400 req, miss ratio 0.4358, byte miss ratio 0.4358
result/tencentBlock.ns9006.oracleGeneral.zst LeCaR cache size    20581, 4341400 req, miss ratio 0.3867, byte miss ratio 0.3867
result/tencentBlock.ns9006.oracleGeneral.zst LeCaR cache size    68603, 4341400 req, miss ratio 0.3062, byte miss ratio 0.3062
result/tencentBlock.ns9006.oracleGeneral.zst LeCaR cache size   137207, 4341400 req, miss ratio 0.2459, byte miss ratio 0.2459
result/tencentBlock.ns9006.oracleGeneral.zst LeCaR cache size   274415, 4341400 req, miss ratio 0.1662, byte miss ratio 0.1662
result/tencentBlock.ns9006.oracleGeneral.zst LeCaR cache size   548831, 4341400 req, miss ratio 0.1582, byte miss ratio 0.1582
result/tencentBlock.ns9006.oracleGeneral.zst LHD cache size      686, 4341400 req, miss ratio 0.6142, byte miss ratio 0.6142
result/tencentBlock.ns9006.oracleGeneral.zst LHD cache size     2058, 4341400 req, miss ratio 0.4854, byte miss ratio 0.4854
result/tencentBlock.ns9006.oracleGeneral.zst LHD cache size     6860, 4341400 req, miss ratio 0.4326, byte miss ratio 0.4326
result/tencentBlock.ns9006.oracleGeneral.zst LHD cache size    20581, 4341400 req, miss ratio 0.3753, byte miss ratio 0.3753
result/tencentBlock.ns9006.oracleGeneral.zst LHD cache size    68603, 4341400 req, miss ratio 0.3000, byte miss ratio 0.3000
result/tencentBlock.ns9006.oracleGeneral.zst LHD cache size   137207, 4341400 req, miss ratio 0.2340, byte miss ratio 0.2340
result/tencentBlock.ns9006.oracleGeneral.zst LHD cache size   274415, 4341400 req, miss ratio 0.1745, byte miss ratio 0.1745
result/tencentBlock.ns9006.oracleGeneral.zst LHD cache size   548831, 4341400 req, miss ratio 0.1597, byte miss ratio 0.1597
result/tencentBlock.ns9006.oracleGeneral.zst Cacheus cache size      686, 4341400 req, miss ratio 0.6014, byte miss ratio 0.6014
result/tencentBlock.ns9006.oracleGeneral.zst Cacheus cache size     2058, 4341400 req, miss ratio 0.4798, byte miss ratio 0.4798
result/tencentBlock.ns9006.oracleGeneral.zst Cacheus cache size     6860, 4341400 req, miss ratio 0.4286, byte miss ratio 0.4286
result/tencentBlock.ns9006.oracleGeneral.zst Cacheus cache size    20581, 4341400 req, miss ratio 0.3713, byte miss ratio 0.3713
result/tencentBlock.ns9006.oracleGeneral.zst Cacheus cache size    68603, 4341400 req, miss ratio 0.3022, byte miss ratio 0.3022
result/tencentBlock.ns9006.oracleGeneral.zst Cacheus cache size   137207, 4341400 req, miss ratio 0.2441, byte miss ratio 0.2441
result/tencentBlock.ns9006.oracleGeneral.zst Cacheus cache size   274415, 4341400 req, miss ratio 0.1662, byte miss ratio 0.1662
result/tencentBlock.ns9006.oracleGeneral.zst Cacheus cache size   548831, 4341400 req, miss ratio 0.1583, byte miss ratio 0.1583
result/tencentBlock.ns9006.oracleGeneral.zst LRU cache size      686, 4341400 req, miss ratio 0.6196, byte miss ratio 0.6196
result/tencentBlock.ns9006.oracleGeneral.zst LRU cache size     2058, 4341400 req, miss ratio 0.5250, byte miss ratio 0.5250
result/tencentBlock.ns9006.oracleGeneral.zst LRU cache size     6860, 4341400 req, miss ratio 0.4426, byte miss ratio 0.4426
result/tencentBlock.ns9006.oracleGeneral.zst LRU cache size    20581, 4341400 req, miss ratio 0.3962, byte miss ratio 0.3962
result/tencentBlock.ns9006.oracleGeneral.zst LRU cache size    68603, 4341400 req, miss ratio 0.3081, byte miss ratio 0.3081
result/tencentBlock.ns9006.oracleGeneral.zst LRU cache size   137207, 4341400 req, miss ratio 0.2551, byte miss ratio 0.2551
result/tencentBlock.ns9006.oracleGeneral.zst LRU cache size   274415, 4341400 req, miss ratio 0.1736, byte miss ratio 0.1736
result/tencentBlock.ns9006.oracleGeneral.zst LRU cache size   548831, 4341400 req, miss ratio 0.1582, byte miss ratio 0.1582
result/tencentBlock.ns9006.oracleGeneral.zst clock2 cache size      686, 4341400 req, miss ratio 0.6144, byte miss ratio 0.6144
result/tencentBlock.ns9006.oracleGeneral.zst clock2 cache size     2058, 4341400 req, miss ratio 0.5055, byte miss ratio 0.5055
result/tencentBlock.ns9006.oracleGeneral.zst clock2 cache size     6860, 4341400 req, miss ratio 0.4336, byte miss ratio 0.4336
result/tencentBlock.ns9006.oracleGeneral.zst clock2 cache size    20581, 4341400 req, miss ratio 0.3989, byte miss ratio 0.3989
result/tencentBlock.ns9006.oracleGeneral.zst clock2 cache size    68603, 4341400 req, miss ratio 0.3096, byte miss ratio 0.3096
result/tencentBlock.ns9006.oracleGeneral.zst clock2 cache size   137207, 4341400 req, miss ratio 0.2692, byte miss ratio 0.2692
result/tencentBlock.ns9006.oracleGeneral.zst clock2 cache size   274415, 4341400 req, miss ratio 0.1720, byte miss ratio 0.1720
result/tencentBlock.ns9006.oracleGeneral.zst clock2 cache size   548831, 4341400 req, miss ratio 0.1583, byte miss ratio 0.1583
result/tencentBlock.ns9006.oracleGeneral.zst LIRS cache size      686, 4341400 req, miss ratio 0.6085, byte miss ratio 0.6085
result/tencentBlock.ns9006.oracleGeneral.zst LIRS cache size     2058, 4341400 req, miss ratio 0.4745, byte miss ratio 0.4745
result/tencentBlock.ns9006.oracleGeneral.zst LIRS cache size     6860, 4341400 req, miss ratio 0.4335, byte miss ratio 0.4335
result/tencentBlock.ns9006.oracleGeneral.zst LIRS cache size    20581, 4341400 req, miss ratio 0.3641, byte miss ratio 0.3641
result/tencentBlock.ns9006.oracleGeneral.zst LIRS cache size    68603, 4341400 req, miss ratio 0.2984, byte miss ratio 0.2984
result/tencentBlock.ns9006.oracleGeneral.zst LIRS cache size   137207, 4341400 req, miss ratio 0.2340, byte miss ratio 0.2340
result/tencentBlock.ns9006.oracleGeneral.zst LIRS cache size   274415, 4341400 req, miss ratio 0.1781, byte miss ratio 0.1781
result/tencentBlock.ns9006.oracleGeneral.zst LIRS cache size   548831, 4341400 req, miss ratio 0.1615, byte miss ratio 0.1615
result/tencentBlock.ns9006.oracleGeneral.zst Clock cache size      686, 4341400 req, miss ratio 0.6167, byte miss ratio 0.6167
result/tencentBlock.ns9006.oracleGeneral.zst Clock cache size     2058, 4341400 req, miss ratio 0.5169, byte miss ratio 0.5169
result/tencentBlock.ns9006.oracleGeneral.zst Clock cache size     6860, 4341400 req, miss ratio 0.4394, byte miss ratio 0.4394
result/tencentBlock.ns9006.oracleGeneral.zst Clock cache size    20581, 4341400 req, miss ratio 0.3991, byte miss ratio 0.3991
result/tencentBlock.ns9006.oracleGeneral.zst Clock cache size    68603, 4341400 req, miss ratio 0.3078, byte miss ratio 0.3078
result/tencentBlock.ns9006.oracleGeneral.zst Clock cache size   137207, 4341400 req, miss ratio 0.2601, byte miss ratio 0.2601
result/tencentBlock.ns9006.oracleGeneral.zst Clock cache size   274415, 4341400 req, miss ratio 0.1748, byte miss ratio 0.1748
result/tencentBlock.ns9006.oracleGeneral.zst Clock cache size   548831, 4341400 req, miss ratio 0.1583, byte miss ratio 0.1583
result/tencentBlock.ns9006.oracleGeneral.zst S3FIFO-d-1 cache size      686, 4341400 req, miss ratio 0.5891, byte miss ratio 0.5891
result/tencentBlock.ns9006.oracleGeneral.zst S3FIFO-d-1 cache size     2058, 4341400 req, miss ratio 0.4473, byte miss ratio 0.4473
result/tencentBlock.ns9006.oracleGeneral.zst S3FIFO-d-1 cache size     6860, 4341400 req, miss ratio 0.4262, byte miss ratio 0.4262
result/tencentBlock.ns9006.oracleGeneral.zst S3FIFO-d-1 cache size    20581, 4341400 req, miss ratio 0.3626, byte miss ratio 0.3626
result/tencentBlock.ns9006.oracleGeneral.zst S3FIFO-d-1 cache size    68603, 4341400 req, miss ratio 0.3024, byte miss ratio 0.3024
result/tencentBlock.ns9006.oracleGeneral.zst S3FIFO-d-1 cache size   137207, 4341400 req, miss ratio 0.2352, byte miss ratio 0.2352
result/tencentBlock.ns9006.oracleGeneral.zst S3FIFO-d-1 cache size   274415, 4341400 req, miss ratio 0.1659, byte miss ratio 0.1659
result/tencentBlock.ns9006.oracleGeneral.zst S3FIFO-d-1 cache size   548831, 4341400 req, miss ratio 0.1583, byte miss ratio 0.1583
result/tencentBlock.ns9006.oracleGeneral.zst LRB cache size      686, 4341400 req, miss ratio 0.5938, byte miss ratio 0.5938
result/tencentBlock.ns9006.oracleGeneral.zst LRB cache size     2058, 4341400 req, miss ratio 0.4734, byte miss ratio 0.4734
result/tencentBlock.ns9006.oracleGeneral.zst LRB cache size     6860, 4341400 req, miss ratio 0.4163, byte miss ratio 0.4163
result/tencentBlock.ns9006.oracleGeneral.zst LRB cache size    20581, 4341400 req, miss ratio 0.3697, byte miss ratio 0.3697
result/tencentBlock.ns9006.oracleGeneral.zst LRB cache size    68603, 4341400 req, miss ratio 0.2894, byte miss ratio 0.2894
result/tencentBlock.ns9006.oracleGeneral.zst LRB cache size   137207, 4341400 req, miss ratio 0.2227, byte miss ratio 0.2227
result/tencentBlock.ns9006.oracleGeneral.zst LRB cache size   274415, 4341400 req, miss ratio 0.1698, byte miss ratio 0.1698
result/tencentBlock.ns9006.oracleGeneral.zst LRB cache size   548831, 4341400 req, miss ratio 0.1583, byte miss ratio 0.1583
result/tencentBlock.ns9006.oracleGeneral.zst S4LRU(25:25:25:25) cache size      686, 4341400 req, miss ratio 0.6110, byte miss ratio 0.6110
result/tencentBlock.ns9006.oracleGeneral.zst S4LRU(25:25:25:25) cache size     2058, 4341400 req, miss ratio 0.4568, byte miss ratio 0.4568
result/tencentBlock.ns9006.oracleGeneral.zst S4LRU(25:25:25:25) cache size     6860, 4341400 req, miss ratio 0.4286, byte miss ratio 0.4286
result/tencentBlock.ns9006.oracleGeneral.zst S4LRU(25:25:25:25) cache size    20581, 4341400 req, miss ratio 0.3887, byte miss ratio 0.3887
result/tencentBlock.ns9006.oracleGeneral.zst S4LRU(25:25:25:25) cache size    68603, 4341400 req, miss ratio 0.3121, byte miss ratio 0.3121
