result/tencentBlock.ns14093.oracleGeneral.zst Clock cache size      254, 2101582 req, miss ratio 0.5814, byte miss ratio 0.5814
result/tencentBlock.ns14093.oracleGeneral.zst Clock cache size      763, 2101582 req, miss ratio 0.4818, byte miss ratio 0.4818
result/tencentBlock.ns14093.oracleGeneral.zst Clock cache size     2544, 2101582 req, miss ratio 0.4145, byte miss ratio 0.4145
result/tencentBlock.ns14093.oracleGeneral.zst Clock cache size     7634, 2101582 req, miss ratio 0.3929, byte miss ratio 0.3929
result/tencentBlock.ns14093.oracleGeneral.zst Clock cache size    25449, 2101582 req, miss ratio 0.3353, byte miss ratio 0.3353
result/tencentBlock.ns14093.oracleGeneral.zst Clock cache size    50898, 2101582 req, miss ratio 0.2876, byte miss ratio 0.2876
result/tencentBlock.ns14093.oracleGeneral.zst Clock cache size   101796, 2101582 req, miss ratio 0.1704, byte miss ratio 0.1704
result/tencentBlock.ns14093.oracleGeneral.zst Clock cache size   203592, 2101582 req, miss ratio 0.1212, byte miss ratio 0.1212
result/tencentBlock.ns14093.oracleGeneral.zst LeCaR cache size      254, 2101582 req, miss ratio 0.5796, byte miss ratio 0.5796
result/tencentBlock.ns14093.oracleGeneral.zst LeCaR cache size      763, 2101582 req, miss ratio 0.4817, byte miss ratio 0.4817
result/tencentBlock.ns14093.oracleGeneral.zst LeCaR cache size     2544, 2101582 req, miss ratio 0.4050, byte miss ratio 0.4050
result/tencentBlock.ns14093.oracleGeneral.zst LeCaR cache size     7634, 2101582 req, miss ratio 0.3924, byte miss ratio 0.3924
result/tencentBlock.ns14093.oracleGeneral.zst LeCaR cache size    25449, 2101582 req, miss ratio 0.3282, byte miss ratio 0.3282
result/tencentBlock.ns14093.oracleGeneral.zst LeCaR cache size    50898, 2101582 req, miss ratio 0.2774, byte miss ratio 0.2774
result/tencentBlock.ns14093.oracleGeneral.zst LeCaR cache size   101796, 2101582 req, miss ratio 0.1539, byte miss ratio 0.1539
result/tencentBlock.ns14093.oracleGeneral.zst LeCaR cache size   203592, 2101582 req, miss ratio 0.1215, byte miss ratio 0.1215
result/tencentBlock.ns14093.oracleGeneral.zst FIFO cache size      254, 2101582 req, miss ratio 0.6483, byte miss ratio 0.6483
result/tencentBlock.ns14093.oracleGeneral.zst FIFO cache size      763, 2101582 req, miss ratio 0.5302, byte miss ratio 0.5302
result/tencentBlock.ns14093.oracleGeneral.zst FIFO cache size     2544, 2101582 req, miss ratio 0.4481, byte miss ratio 0.4481
result/tencentBlock.ns14093.oracleGeneral.zst FIFO cache size     7634, 2101582 req, miss ratio 0.4091, byte miss ratio 0.4091
result/tencentBlock.ns14093.oracleGeneral.zst FIFO cache size    25449, 2101582 req, miss ratio 0.3527, byte miss ratio 0.3527
result/tencentBlock.ns14093.oracleGeneral.zst FIFO cache size    50898, 2101582 req, miss ratio 0.3025, byte miss ratio 0.3025
result/tencentBlock.ns14093.oracleGeneral.zst FIFO cache size   101796, 2101582 req, miss ratio 0.1896, byte miss ratio 0.1896
result/tencentBlock.ns14093.oracleGeneral.zst FIFO cache size   203592, 2101582 req, miss ratio 0.1298, byte miss ratio 0.1298
result/tencentBlock.ns14093.oracleGeneral.zst clock2 cache size      254, 2101582 req, miss ratio 0.5813, byte miss ratio 0.5813
result/tencentBlock.ns14093.oracleGeneral.zst clock2 cache size      763, 2101582 req, miss ratio 0.4818, byte miss ratio 0.4818
result/tencentBlock.ns14093.oracleGeneral.zst clock2 cache size     2544, 2101582 req, miss ratio 0.4084, byte miss ratio 0.4084
result/tencentBlock.ns14093.oracleGeneral.zst clock2 cache size     7634, 2101582 req, miss ratio 0.3932, byte miss ratio 0.3932
result/tencentBlock.ns14093.oracleGeneral.zst clock2 cache size    25449, 2101582 req, miss ratio 0.3390, byte miss ratio 0.3390
result/tencentBlock.ns14093.oracleGeneral.zst clock2 cache size    50898, 2101582 req, miss ratio 0.2968, byte miss ratio 0.2968
