result/tencentBlock.ns20547.oracleGeneral.zst ARC cache size      436, 4157820 req, miss ratio 0.5081, byte miss ratio 0.5081
result/tencentBlock.ns20547.oracleGeneral.zst ARC cache size     1309, 4157820 req, miss ratio 0.3751, byte miss ratio 0.3751
result/tencentBlock.ns20547.oracleGeneral.zst ARC cache size     4364, 4157820 req, miss ratio 0.3016, byte miss ratio 0.3016
result/tencentBlock.ns20547.oracleGeneral.zst ARC cache size    13094, 4157820 req, miss ratio 0.2705, byte miss ratio 0.2705
result/tencentBlock.ns20547.oracleGeneral.zst ARC cache size    43647, 4157820 req, miss ratio 0.2242, byte miss ratio 0.2242
result/tencentBlock.ns20547.oracleGeneral.zst ARC cache size    87294, 4157820 req, miss ratio 0.1690, byte miss ratio 0.1690
result/tencentBlock.ns20547.oracleGeneral.zst ARC cache size   174588, 4157820 req, miss ratio 0.1172, byte miss ratio 0.1172
result/tencentBlock.ns20547.oracleGeneral.zst ARC cache size   349176, 4157820 req, miss ratio 0.1057, byte miss ratio 0.1057
result/tencentBlock.ns20547.oracleGeneral.zst LRU cache size      436, 4157820 req, miss ratio 0.5286, byte miss ratio 0.5286
result/tencentBlock.ns20547.oracleGeneral.zst LRU cache size     1309, 4157820 req, miss ratio 0.4271, byte miss ratio 0.4271
result/tencentBlock.ns20547.oracleGeneral.zst LRU cache size     4364, 4157820 req, miss ratio 0.3161, byte miss ratio 0.3161
result/tencentBlock.ns20547.oracleGeneral.zst LRU cache size    13094, 4157820 req, miss ratio 0.2790, byte miss ratio 0.2790
result/tencentBlock.ns20547.oracleGeneral.zst LRU cache size    43647, 4157820 req, miss ratio 0.2144, byte miss ratio 0.2144
result/tencentBlock.ns20547.oracleGeneral.zst LRU cache size    87294, 4157820 req, miss ratio 0.1647, byte miss ratio 0.1647
result/tencentBlock.ns20547.oracleGeneral.zst LRU cache size   174588, 4157820 req, miss ratio 0.1178, byte miss ratio 0.1178
result/tencentBlock.ns20547.oracleGeneral.zst LRU cache size   349176, 4157820 req, miss ratio 0.1060, byte miss ratio 0.1060
result/tencentBlock.ns20547.oracleGeneral.zst LIRS cache size      436, 4157820 req, miss ratio 0.5373, byte miss ratio 0.5373
result/tencentBlock.ns20547.oracleGeneral.zst LIRS cache size     1309, 4157820 req, miss ratio 0.3797, byte miss ratio 0.3797
result/tencentBlock.ns20547.oracleGeneral.zst LIRS cache size     4364, 4157820 req, miss ratio 0.3129, byte miss ratio 0.3129
result/tencentBlock.ns20547.oracleGeneral.zst LIRS cache size    13094, 4157820 req, miss ratio 0.2707, byte miss ratio 0.2707
result/tencentBlock.ns20547.oracleGeneral.zst LIRS cache size    43647, 4157820 req, miss ratio 0.2261, byte miss ratio 0.2261
result/tencentBlock.ns20547.oracleGeneral.zst LIRS cache size    87294, 4157820 req, miss ratio 0.1803, byte miss ratio 0.1803
result/tencentBlock.ns20547.oracleGeneral.zst LIRS cache size   174588, 4157820 req, miss ratio 0.1321, byte miss ratio 0.1321
result/tencentBlock.ns20547.oracleGeneral.zst LIRS cache size   349176, 4157820 req, miss ratio 0.1106, byte miss ratio 0.1106
result/tencentBlock.ns20547.oracleGeneral.zst Cacheus cache size      436, 4157820 req, miss ratio 0.5097, byte miss ratio 0.5097
result/tencentBlock.ns20547.oracleGeneral.zst Cacheus cache size     1309, 4157820 req, miss ratio 0.3956, byte miss ratio 0.3956
result/tencentBlock.ns20547.oracleGeneral.zst Cacheus cache size     4364, 4157820 req, miss ratio 0.3021, byte miss ratio 0.3021
result/tencentBlock.ns20547.oracleGeneral.zst Cacheus cache size    13094, 4157820 req, miss ratio 0.2749, byte miss ratio 0.2749
