result/tencentBlock.ns5831.oracleGeneral.zst Cacheus cache size      162, 4898806 req, miss ratio 0.4711, byte miss ratio 0.4711
result/tencentBlock.ns5831.oracleGeneral.zst Cacheus cache size      488, 4898806 req, miss ratio 0.3830, byte miss ratio 0.3830
result/tencentBlock.ns5831.oracleGeneral.zst Cacheus cache size     1626, 4898806 req, miss ratio 0.3542, byte miss ratio 0.3542
result/tencentBlock.ns5831.oracleGeneral.zst Cacheus cache size     4880, 4898806 req, miss ratio 0.3287, byte miss ratio 0.3287
result/tencentBlock.ns5831.oracleGeneral.zst Cacheus cache size    16268, 4898806 req, miss ratio 0.1603, byte miss ratio 0.1603
result/tencentBlock.ns5831.oracleGeneral.zst Cacheus cache size    32537, 4898806 req, miss ratio 0.1235, byte miss ratio 0.1235
result/tencentBlock.ns5831.oracleGeneral.zst Cacheus cache size    65075, 4898806 req, miss ratio 0.0871, byte miss ratio 0.0871
result/tencentBlock.ns5831.oracleGeneral.zst Cacheus cache size   130151, 4898806 req, miss ratio 0.0345, byte miss ratio 0.0345
result/tencentBlock.ns5831.oracleGeneral.zst FIFO cache size      162, 4898806 req, miss ratio 0.6131, byte miss ratio 0.6131
result/tencentBlock.ns5831.oracleGeneral.zst FIFO cache size      488, 4898806 req, miss ratio 0.4424, byte miss ratio 0.4424
result/tencentBlock.ns5831.oracleGeneral.zst FIFO cache size     1626, 4898806 req, miss ratio 0.3903, byte miss ratio 0.3903
result/tencentBlock.ns5831.oracleGeneral.zst FIFO cache size     4880, 4898806 req, miss ratio 0.3641, byte miss ratio 0.3641
result/tencentBlock.ns5831.oracleGeneral.zst FIFO cache size    16268, 4898806 req, miss ratio 0.3208, byte miss ratio 0.3208
result/tencentBlock.ns5831.oracleGeneral.zst FIFO cache size    32537, 4898806 req, miss ratio 0.1897, byte miss ratio 0.1897
result/tencentBlock.ns5831.oracleGeneral.zst FIFO cache size    65075, 4898806 req, miss ratio 0.1066, byte miss ratio 0.1066
result/tencentBlock.ns5831.oracleGeneral.zst FIFO cache size   130151, 4898806 req, miss ratio 0.0465, byte miss ratio 0.0465
result/tencentBlock.ns5831.oracleGeneral.zst ARC cache size      162, 4898806 req, miss ratio 0.4765, byte miss ratio 0.4765
result/tencentBlock.ns5831.oracleGeneral.zst ARC cache size      488, 4898806 req, miss ratio 0.3803, byte miss ratio 0.3803
result/tencentBlock.ns5831.oracleGeneral.zst ARC cache size     1626, 4898806 req, miss ratio 0.3500, byte miss ratio 0.3500
result/tencentBlock.ns5831.oracleGeneral.zst ARC cache size     4880, 4898806 req, miss ratio 0.3109, byte miss ratio 0.3109
result/tencentBlock.ns5831.oracleGeneral.zst ARC cache size    16268, 4898806 req, miss ratio 0.1626, byte miss ratio 0.1626
result/tencentBlock.ns5831.oracleGeneral.zst ARC cache size    32537, 4898806 req, miss ratio 0.1185, byte miss ratio 0.1185
result/tencentBlock.ns5831.oracleGeneral.zst ARC cache size    65075, 4898806 req, miss ratio 0.0807, byte miss ratio 0.0807
result/tencentBlock.ns5831.oracleGeneral.zst ARC cache size   130151, 4898806 req, miss ratio 0.0342, byte miss ratio 0.0342
result/tencentBlock.ns5831.oracleGeneral.zst Clock cache size      162, 4898806 req, miss ratio 0.5404, byte miss ratio 0.5404
result/tencentBlock.ns5831.oracleGeneral.zst Clock cache size      488, 4898806 req, miss ratio 0.3982, byte miss ratio 0.3982
result/tencentBlock.ns5831.oracleGeneral.zst Clock cache size     1626, 4898806 req, miss ratio 0.3746, byte miss ratio 0.3746
result/tencentBlock.ns5831.oracleGeneral.zst Clock cache size     4880, 4898806 req, miss ratio 0.3537, byte miss ratio 0.3537
result/tencentBlock.ns5831.oracleGeneral.zst Clock cache size    16268, 4898806 req, miss ratio 0.3032, byte miss ratio 0.3032
result/tencentBlock.ns5831.oracleGeneral.zst Clock cache size    32537, 4898806 req, miss ratio 0.1245, byte miss ratio 0.1245
result/tencentBlock.ns5831.oracleGeneral.zst Clock cache size    65075, 4898806 req, miss ratio 0.0999, byte miss ratio 0.0999
result/tencentBlock.ns5831.oracleGeneral.zst Clock cache size   130151, 4898806 req, miss ratio 0.0343, byte miss ratio 0.0343
