result/tencentBlock.ns15079.oracleGeneral.zst LeCaR cache size      155, 2501239 req, miss ratio 0.7459, byte miss ratio 0.7459
result/tencentBlock.ns15079.oracleGeneral.zst LeCaR cache size      467, 2501239 req, miss ratio 0.6637, byte miss ratio 0.6637
result/tencentBlock.ns15079.oracleGeneral.zst LeCaR cache size     1559, 2501239 req, miss ratio 0.6262, byte miss ratio 0.6262
result/tencentBlock.ns15079.oracleGeneral.zst LeCaR cache size     4677, 2501239 req, miss ratio 0.2604, byte miss ratio 0.2604
result/tencentBlock.ns15079.oracleGeneral.zst LeCaR cache size    15591, 2501239 req, miss ratio 0.2542, byte miss ratio 0.2542
result/tencentBlock.ns15079.oracleGeneral.zst LeCaR cache size    31182, 2501239 req, miss ratio 0.2142, byte miss ratio 0.2142
result/tencentBlock.ns15079.oracleGeneral.zst LeCaR cache size    62365, 2501239 req, miss ratio 0.1280, byte miss ratio 0.1280
result/tencentBlock.ns15079.oracleGeneral.zst LeCaR cache size   124730, 2501239 req, miss ratio 0.0640, byte miss ratio 0.0640
result/tencentBlock.ns15079.oracleGeneral.zst clock2 cache size      155, 2501239 req, miss ratio 0.7550, byte miss ratio 0.7550
result/tencentBlock.ns15079.oracleGeneral.zst clock2 cache size      467, 2501239 req, miss ratio 0.6646, byte miss ratio 0.6646
result/tencentBlock.ns15079.oracleGeneral.zst clock2 cache size     1559, 2501239 req, miss ratio 0.6288, byte miss ratio 0.6288
result/tencentBlock.ns15079.oracleGeneral.zst clock2 cache size     4677, 2501239 req, miss ratio 0.2632, byte miss ratio 0.2632
result/tencentBlock.ns15079.oracleGeneral.zst clock2 cache size    15591, 2501239 req, miss ratio 0.2538, byte miss ratio 0.2538
result/tencentBlock.ns15079.oracleGeneral.zst clock2 cache size    31182, 2501239 req, miss ratio 0.2235, byte miss ratio 0.2235
result/tencentBlock.ns15079.oracleGeneral.zst clock2 cache size    62365, 2501239 req, miss ratio 0.1837, byte miss ratio 0.1837
result/tencentBlock.ns15079.oracleGeneral.zst clock2 cache size   124730, 2501239 req, miss ratio 0.0644, byte miss ratio 0.0644
result/tencentBlock.ns15079.oracleGeneral.zst LRU cache size      155, 2501239 req, miss ratio 0.7575, byte miss ratio 0.7575
result/tencentBlock.ns15079.oracleGeneral.zst LRU cache size      467, 2501239 req, miss ratio 0.6910, byte miss ratio 0.6910
result/tencentBlock.ns15079.oracleGeneral.zst LRU cache size     1559, 2501239 req, miss ratio 0.6306, byte miss ratio 0.6306
result/tencentBlock.ns15079.oracleGeneral.zst LRU cache size     4677, 2501239 req, miss ratio 0.2617, byte miss ratio 0.2617
result/tencentBlock.ns15079.oracleGeneral.zst LRU cache size    15591, 2501239 req, miss ratio 0.2550, byte miss ratio 0.2550
result/tencentBlock.ns15079.oracleGeneral.zst LRU cache size    31182, 2501239 req, miss ratio 0.2235, byte miss ratio 0.2235
result/tencentBlock.ns15079.oracleGeneral.zst LRU cache size    62365, 2501239 req, miss ratio 0.1285, byte miss ratio 0.1285
result/tencentBlock.ns15079.oracleGeneral.zst LRU cache size   124730, 2501239 req, miss ratio 0.0646, byte miss ratio 0.0646
result/tencentBlock.ns15079.oracleGeneral.zst LHD cache size      155, 2501239 req, miss ratio 0.6886, byte miss ratio 0.6886
result/tencentBlock.ns15079.oracleGeneral.zst LHD cache size      467, 2501239 req, miss ratio 0.6548, byte miss ratio 0.6548
