result/tencentBlock.ns17940.oracleGeneral.zst ARC cache size      104, 2429829 req, miss ratio 0.2595, byte miss ratio 0.2595
result/tencentBlock.ns17940.oracleGeneral.zst ARC cache size      314, 2429829 req, miss ratio 0.2198, byte miss ratio 0.2198
result/tencentBlock.ns17940.oracleGeneral.zst ARC cache size     1047, 2429829 req, miss ratio 0.2106, byte miss ratio 0.2106
result/tencentBlock.ns17940.oracleGeneral.zst ARC cache size     3142, 2429829 req, miss ratio 0.2021, byte miss ratio 0.2021
result/tencentBlock.ns17940.oracleGeneral.zst ARC cache size    10474, 2429829 req, miss ratio 0.1947, byte miss ratio 0.1947
result/tencentBlock.ns17940.oracleGeneral.zst ARC cache size    20948, 2429829 req, miss ratio 0.1602, byte miss ratio 0.1602
result/tencentBlock.ns17940.oracleGeneral.zst ARC cache size    41896, 2429829 req, miss ratio 0.1089, byte miss ratio 0.1089
result/tencentBlock.ns17940.oracleGeneral.zst ARC cache size    83792, 2429829 req, miss ratio 0.0459, byte miss ratio 0.0459
result/tencentBlock.ns17940.oracleGeneral.zst LeCaR cache size      104, 2429829 req, miss ratio 0.2718, byte miss ratio 0.2718
result/tencentBlock.ns17940.oracleGeneral.zst LeCaR cache size      314, 2429829 req, miss ratio 0.2277, byte miss ratio 0.2277
result/tencentBlock.ns17940.oracleGeneral.zst LeCaR cache size     1047, 2429829 req, miss ratio 0.2149, byte miss ratio 0.2149
result/tencentBlock.ns17940.oracleGeneral.zst LeCaR cache size     3142, 2429829 req, miss ratio 0.2070, byte miss ratio 0.2070
result/tencentBlock.ns17940.oracleGeneral.zst LeCaR cache size    10474, 2429829 req, miss ratio 0.1966, byte miss ratio 0.1966
result/tencentBlock.ns17940.oracleGeneral.zst LeCaR cache size    20948, 2429829 req, miss ratio 0.1951, byte miss ratio 0.1951
result/tencentBlock.ns17940.oracleGeneral.zst LeCaR cache size    41896, 2429829 req, miss ratio 0.0955, byte miss ratio 0.0955
result/tencentBlock.ns17940.oracleGeneral.zst LeCaR cache size    83792, 2429829 req, miss ratio 0.0483, byte miss ratio 0.0483
result/tencentBlock.ns17940.oracleGeneral.zst Cacheus cache size      104, 2429829 req, miss ratio 0.2632, byte miss ratio 0.2632
result/tencentBlock.ns17940.oracleGeneral.zst Cacheus cache size      314, 2429829 req, miss ratio 0.2213, byte miss ratio 0.2213
result/tencentBlock.ns17940.oracleGeneral.zst Cacheus cache size     1047, 2429829 req, miss ratio 0.2117, byte miss ratio 0.2117
result/tencentBlock.ns17940.oracleGeneral.zst Cacheus cache size     3142, 2429829 req, miss ratio 0.2033, byte miss ratio 0.2033
result/tencentBlock.ns17940.oracleGeneral.zst Cacheus cache size    10474, 2429829 req, miss ratio 0.1945, byte miss ratio 0.1945
result/tencentBlock.ns17940.oracleGeneral.zst Cacheus cache size    20948, 2429829 req, miss ratio 0.1640, byte miss ratio 0.1640
result/tencentBlock.ns17940.oracleGeneral.zst Cacheus cache size    41896, 2429829 req, miss ratio 0.1096, byte miss ratio 0.1096
result/tencentBlock.ns17940.oracleGeneral.zst Cacheus cache size    83792, 2429829 req, miss ratio 0.0474, byte miss ratio 0.0474
result/tencentBlock.ns17940.oracleGeneral.zst LIRS cache size      104, 2429829 req, miss ratio 0.2705, byte miss ratio 0.2705
result/tencentBlock.ns17940.oracleGeneral.zst LIRS cache size      314, 2429829 req, miss ratio 0.2308, byte miss ratio 0.2308
result/tencentBlock.ns17940.oracleGeneral.zst LIRS cache size     1047, 2429829 req, miss ratio 0.2139, byte miss ratio 0.2139
result/tencentBlock.ns17940.oracleGeneral.zst LIRS cache size     3142, 2429829 req, miss ratio 0.2034, byte miss ratio 0.2034
result/tencentBlock.ns17940.oracleGeneral.zst LIRS cache size    10474, 2429829 req, miss ratio 0.1858, byte miss ratio 0.1858
result/tencentBlock.ns17940.oracleGeneral.zst LIRS cache size    20948, 2429829 req, miss ratio 0.1476, byte miss ratio 0.1476
result/tencentBlock.ns17940.oracleGeneral.zst LIRS cache size    41896, 2429829 req, miss ratio 0.0926, byte miss ratio 0.0926
result/tencentBlock.ns17940.oracleGeneral.zst LIRS cache size    83792, 2429829 req, miss ratio 0.0463, byte miss ratio 0.0463
result/tencentBlock.ns17940.oracleGeneral.zst LRU cache size      104, 2429829 req, miss ratio 0.2780, byte miss ratio 0.2780
result/tencentBlock.ns17940.oracleGeneral.zst LRU cache size      314, 2429829 req, miss ratio 0.2357, byte miss ratio 0.2357
result/tencentBlock.ns17940.oracleGeneral.zst LRU cache size     1047, 2429829 req, miss ratio 0.2187, byte miss ratio 0.2187
result/tencentBlock.ns17940.oracleGeneral.zst LRU cache size     3142, 2429829 req, miss ratio 0.2107, byte miss ratio 0.2107
result/tencentBlock.ns17940.oracleGeneral.zst LRU cache size    10474, 2429829 req, miss ratio 0.2013, byte miss ratio 0.2013
result/tencentBlock.ns17940.oracleGeneral.zst LRU cache size    20948, 2429829 req, miss ratio 0.1958, byte miss ratio 0.1958
result/tencentBlock.ns17940.oracleGeneral.zst LRU cache size    41896, 2429829 req, miss ratio 0.1112, byte miss ratio 0.1112
