result/tencentBlock.ns20519.oracleGeneral.zst LIRS cache size      818, 3001209 req, miss ratio 0.6518, byte miss ratio 0.6518
result/tencentBlock.ns20519.oracleGeneral.zst LIRS cache size     2455, 3001209 req, miss ratio 0.6325, byte miss ratio 0.6325
result/tencentBlock.ns20519.oracleGeneral.zst LIRS cache size     8186, 3001209 req, miss ratio 0.5901, byte miss ratio 0.5901
result/tencentBlock.ns20519.oracleGeneral.zst LIRS cache size    24559, 3001209 req, miss ratio 0.5276, byte miss ratio 0.5276
result/tencentBlock.ns20519.oracleGeneral.zst LIRS cache size    81863, 3001209 req, miss ratio 0.3926, byte miss ratio 0.3926
result/tencentBlock.ns20519.oracleGeneral.zst LIRS cache size   163727, 3001209 req, miss ratio 0.3426, byte miss ratio 0.3426
result/tencentBlock.ns20519.oracleGeneral.zst LIRS cache size   327454, 3001209 req, miss ratio 0.3131, byte miss ratio 0.3131
result/tencentBlock.ns20519.oracleGeneral.zst LIRS cache size   654908, 3001209 req, miss ratio 0.2855, byte miss ratio 0.2855
result/tencentBlock.ns20519.oracleGeneral.zst Clock cache size      818, 3001209 req, miss ratio 0.6496, byte miss ratio 0.6496
result/tencentBlock.ns20519.oracleGeneral.zst Clock cache size     2455, 3001209 req, miss ratio 0.6386, byte miss ratio 0.6386
result/tencentBlock.ns20519.oracleGeneral.zst Clock cache size     8186, 3001209 req, miss ratio 0.6228, byte miss ratio 0.6228
result/tencentBlock.ns20519.oracleGeneral.zst Clock cache size    24559, 3001209 req, miss ratio 0.5547, byte miss ratio 0.5547
result/tencentBlock.ns20519.oracleGeneral.zst Clock cache size    81863, 3001209 req, miss ratio 0.4264, byte miss ratio 0.4264
result/tencentBlock.ns20519.oracleGeneral.zst Clock cache size   163727, 3001209 req, miss ratio 0.3522, byte miss ratio 0.3522
result/tencentBlock.ns20519.oracleGeneral.zst Clock cache size   327454, 3001209 req, miss ratio 0.3009, byte miss ratio 0.3009
result/tencentBlock.ns20519.oracleGeneral.zst Clock cache size   654908, 3001209 req, miss ratio 0.2737, byte miss ratio 0.2737
result/tencentBlock.ns20519.oracleGeneral.zst LHD cache size      818, 3001209 req, miss ratio 0.6494, byte miss ratio 0.6494
result/tencentBlock.ns20519.oracleGeneral.zst LHD cache size     2455, 3001209 req, miss ratio 0.6383, byte miss ratio 0.6383
result/tencentBlock.ns20519.oracleGeneral.zst LHD cache size     8186, 3001209 req, miss ratio 0.6119, byte miss ratio 0.6119
result/tencentBlock.ns20519.oracleGeneral.zst LHD cache size    24559, 3001209 req, miss ratio 0.5392, byte miss ratio 0.5392
result/tencentBlock.ns20519.oracleGeneral.zst LHD cache size    81863, 3001209 req, miss ratio 0.4024, byte miss ratio 0.4024
result/tencentBlock.ns20519.oracleGeneral.zst LHD cache size   163727, 3001209 req, miss ratio 0.3317, byte miss ratio 0.3317
result/tencentBlock.ns20519.oracleGeneral.zst LHD cache size   327454, 3001209 req, miss ratio 0.2991, byte miss ratio 0.2991
result/tencentBlock.ns20519.oracleGeneral.zst LHD cache size   654908, 3001209 req, miss ratio 0.2747, byte miss ratio 0.2747
result/tencentBlock.ns20519.oracleGeneral.zst FIFO cache size      818, 3001209 req, miss ratio 0.6587, byte miss ratio 0.6587
result/tencentBlock.ns20519.oracleGeneral.zst FIFO cache size     2455, 3001209 req, miss ratio 0.6437, byte miss ratio 0.6437
result/tencentBlock.ns20519.oracleGeneral.zst FIFO cache size     8186, 3001209 req, miss ratio 0.6277, byte miss ratio 0.6277
result/tencentBlock.ns20519.oracleGeneral.zst FIFO cache size    24559, 3001209 req, miss ratio 0.5605, byte miss ratio 0.5605
result/tencentBlock.ns20519.oracleGeneral.zst FIFO cache size    81863, 3001209 req, miss ratio 0.4548, byte miss ratio 0.4548
result/tencentBlock.ns20519.oracleGeneral.zst FIFO cache size   163727, 3001209 req, miss ratio 0.3797, byte miss ratio 0.3797
result/tencentBlock.ns20519.oracleGeneral.zst FIFO cache size   327454, 3001209 req, miss ratio 0.3260, byte miss ratio 0.3260
result/tencentBlock.ns20519.oracleGeneral.zst FIFO cache size   654908, 3001209 req, miss ratio 0.2864, byte miss ratio 0.2864
result/tencentBlock.ns20519.oracleGeneral.zst ARC cache size      818, 3001209 req, miss ratio 0.6452, byte miss ratio 0.6452
result/tencentBlock.ns20519.oracleGeneral.zst ARC cache size     2455, 3001209 req, miss ratio 0.6299, byte miss ratio 0.6299
result/tencentBlock.ns20519.oracleGeneral.zst ARC cache size     8186, 3001209 req, miss ratio 0.5965, byte miss ratio 0.5965
result/tencentBlock.ns20519.oracleGeneral.zst ARC cache size    24559, 3001209 req, miss ratio 0.5299, byte miss ratio 0.5299
result/tencentBlock.ns20519.oracleGeneral.zst ARC cache size    81863, 3001209 req, miss ratio 0.3902, byte miss ratio 0.3902
result/tencentBlock.ns20519.oracleGeneral.zst ARC cache size   163727, 3001209 req, miss ratio 0.3350, byte miss ratio 0.3350
result/tencentBlock.ns20519.oracleGeneral.zst ARC cache size   327454, 3001209 req, miss ratio 0.3015, byte miss ratio 0.3015
result/tencentBlock.ns20519.oracleGeneral.zst ARC cache size   654908, 3001209 req, miss ratio 0.2737, byte miss ratio 0.2737
result/tencentBlock.ns20519.oracleGeneral.zst S3FIFO-1 cache size      818, 3001209 req, miss ratio 0.6447, byte miss ratio 0.6447
result/tencentBlock.ns20519.oracleGeneral.zst S3FIFO-1 cache size     2455, 3001209 req, miss ratio 0.6288, byte miss ratio 0.6288
result/tencentBlock.ns20519.oracleGeneral.zst S3FIFO-1 cache size     8186, 3001209 req, miss ratio 0.5861, byte miss ratio 0.5861
result/tencentBlock.ns20519.oracleGeneral.zst S3FIFO-1 cache size    24559, 3001209 req, miss ratio 0.5227, byte miss ratio 0.5227
result/tencentBlock.ns20519.oracleGeneral.zst S3FIFO-1 cache size    81863, 3001209 req, miss ratio 0.3802, byte miss ratio 0.3802
result/tencentBlock.ns20519.oracleGeneral.zst S3FIFO-1 cache size   163727, 3001209 req, miss ratio 0.3387, byte miss ratio 0.3387
result/tencentBlock.ns20519.oracleGeneral.zst S3FIFO-1 cache size   327454, 3001209 req, miss ratio 0.3055, byte miss ratio 0.3055
result/tencentBlock.ns20519.oracleGeneral.zst S3FIFO-1 cache size   654908, 3001209 req, miss ratio 0.2737, byte miss ratio 0.2737
result/tencentBlock.ns20519.oracleGeneral.zst LeCaR cache size      818, 3001209 req, miss ratio 0.6492, byte miss ratio 0.6492
result/tencentBlock.ns20519.oracleGeneral.zst LeCaR cache size     2455, 3001209 req, miss ratio 0.6383, byte miss ratio 0.6383
result/tencentBlock.ns20519.oracleGeneral.zst LeCaR cache size     8186, 3001209 req, miss ratio 0.6214, byte miss ratio 0.6214
result/tencentBlock.ns20519.oracleGeneral.zst LeCaR cache size    24559, 3001209 req, miss ratio 0.5502, byte miss ratio 0.5502
result/tencentBlock.ns20519.oracleGeneral.zst LeCaR cache size    81863, 3001209 req, miss ratio 0.4220, byte miss ratio 0.4220
result/tencentBlock.ns20519.oracleGeneral.zst LeCaR cache size   163727, 3001209 req, miss ratio 0.3468, byte miss ratio 0.3468
result/tencentBlock.ns20519.oracleGeneral.zst LeCaR cache size   327454, 3001209 req, miss ratio 0.3009, byte miss ratio 0.3009
result/tencentBlock.ns20519.oracleGeneral.zst LeCaR cache size   654908, 3001209 req, miss ratio 0.2740, byte miss ratio 0.2740
result/tencentBlock.ns20519.oracleGeneral.zst LRU cache size      818, 3001209 req, miss ratio 0.6499, byte miss ratio 0.6499
result/tencentBlock.ns20519.oracleGeneral.zst LRU cache size     2455, 3001209 req, miss ratio 0.6391, byte miss ratio 0.6391
result/tencentBlock.ns20519.oracleGeneral.zst LRU cache size     8186, 3001209 req, miss ratio 0.6237, byte miss ratio 0.6237
result/tencentBlock.ns20519.oracleGeneral.zst LRU cache size    24559, 3001209 req, miss ratio 0.5538, byte miss ratio 0.5538
