result/tencentBlock.ns7758.oracleGeneral.zst LRU cache size      162, 9906269 req, miss ratio 0.7329, byte miss ratio 0.7329
result/tencentBlock.ns7758.oracleGeneral.zst LRU cache size      488, 9906269 req, miss ratio 0.6816, byte miss ratio 0.6816
result/tencentBlock.ns7758.oracleGeneral.zst LRU cache size     1627, 9906269 req, miss ratio 0.6632, byte miss ratio 0.6632
result/tencentBlock.ns7758.oracleGeneral.zst LRU cache size     4883, 9906269 req, miss ratio 0.6518, byte miss ratio 0.6518
result/tencentBlock.ns7758.oracleGeneral.zst LRU cache size    16278, 9906269 req, miss ratio 0.4098, byte miss ratio 0.4098
result/tencentBlock.ns7758.oracleGeneral.zst LRU cache size    32556, 9906269 req, miss ratio 0.1441, byte miss ratio 0.1441
result/tencentBlock.ns7758.oracleGeneral.zst LRU cache size    65112, 9906269 req, miss ratio 0.0557, byte miss ratio 0.0557
result/tencentBlock.ns7758.oracleGeneral.zst LRU cache size   130224, 9906269 req, miss ratio 0.0175, byte miss ratio 0.0175
result/tencentBlock.ns7758.oracleGeneral.zst LeCaR cache size      162, 9906269 req, miss ratio 0.7171, byte miss ratio 0.7171
result/tencentBlock.ns7758.oracleGeneral.zst LeCaR cache size      488, 9906269 req, miss ratio 0.6772, byte miss ratio 0.6772
result/tencentBlock.ns7758.oracleGeneral.zst LeCaR cache size     1627, 9906269 req, miss ratio 0.6596, byte miss ratio 0.6596
result/tencentBlock.ns7758.oracleGeneral.zst LeCaR cache size     4883, 9906269 req, miss ratio 0.6501, byte miss ratio 0.6501
result/tencentBlock.ns7758.oracleGeneral.zst LeCaR cache size    16278, 9906269 req, miss ratio 0.1932, byte miss ratio 0.1932
result/tencentBlock.ns7758.oracleGeneral.zst LeCaR cache size    32556, 9906269 req, miss ratio 0.1356, byte miss ratio 0.1356
result/tencentBlock.ns7758.oracleGeneral.zst LeCaR cache size    65112, 9906269 req, miss ratio 0.0552, byte miss ratio 0.0552
result/tencentBlock.ns7758.oracleGeneral.zst LeCaR cache size   130224, 9906269 req, miss ratio 0.0173, byte miss ratio 0.0173
result/tencentBlock.ns7758.oracleGeneral.zst Cacheus cache size      162, 9906269 req, miss ratio 0.7000, byte miss ratio 0.7000
result/tencentBlock.ns7758.oracleGeneral.zst Cacheus cache size      488, 9906269 req, miss ratio 0.6674, byte miss ratio 0.6674
result/tencentBlock.ns7758.oracleGeneral.zst Cacheus cache size     1627, 9906269 req, miss ratio 0.6439, byte miss ratio 0.6439
result/tencentBlock.ns7758.oracleGeneral.zst Cacheus cache size     4883, 9906269 req, miss ratio 0.6435, byte miss ratio 0.6435
result/tencentBlock.ns7758.oracleGeneral.zst Cacheus cache size    16278, 9906269 req, miss ratio 0.3923, byte miss ratio 0.3923
result/tencentBlock.ns7758.oracleGeneral.zst Cacheus cache size    32556, 9906269 req, miss ratio 0.0767, byte miss ratio 0.0767
result/tencentBlock.ns7758.oracleGeneral.zst Cacheus cache size    65112, 9906269 req, miss ratio 0.0487, byte miss ratio 0.0487
result/tencentBlock.ns7758.oracleGeneral.zst Cacheus cache size   130224, 9906269 req, miss ratio 0.0173, byte miss ratio 0.0173
result/tencentBlock.ns7758.oracleGeneral.zst LIRS cache size      162, 9906269 req, miss ratio 0.6946, byte miss ratio 0.6946
result/tencentBlock.ns7758.oracleGeneral.zst LIRS cache size      488, 9906269 req, miss ratio 0.6704, byte miss ratio 0.6704
result/tencentBlock.ns7758.oracleGeneral.zst LIRS cache size     1627, 9906269 req, miss ratio 0.6366, byte miss ratio 0.6366
result/tencentBlock.ns7758.oracleGeneral.zst LIRS cache size     4883, 9906269 req, miss ratio 0.6141, byte miss ratio 0.6141
result/tencentBlock.ns7758.oracleGeneral.zst LIRS cache size    16278, 9906269 req, miss ratio 0.1634, byte miss ratio 0.1634
result/tencentBlock.ns7758.oracleGeneral.zst LIRS cache size    32556, 9906269 req, miss ratio 0.0709, byte miss ratio 0.0709
result/tencentBlock.ns7758.oracleGeneral.zst LIRS cache size    65112, 9906269 req, miss ratio 0.0468, byte miss ratio 0.0468
result/tencentBlock.ns7758.oracleGeneral.zst LIRS cache size   130224, 9906269 req, miss ratio 0.0172, byte miss ratio 0.0172
result/tencentBlock.ns7758.oracleGeneral.zst S3FIFO-1 cache size      162, 9906269 req, miss ratio 0.6955, byte miss ratio 0.6955
result/tencentBlock.ns7758.oracleGeneral.zst S3FIFO-1 cache size      488, 9906269 req, miss ratio 0.6654, byte miss ratio 0.6654
result/tencentBlock.ns7758.oracleGeneral.zst S3FIFO-1 cache size     1627, 9906269 req, miss ratio 0.6364, byte miss ratio 0.6364
result/tencentBlock.ns7758.oracleGeneral.zst S3FIFO-1 cache size     4883, 9906269 req, miss ratio 0.5801, byte miss ratio 0.5801
result/tencentBlock.ns7758.oracleGeneral.zst S3FIFO-1 cache size    16278, 9906269 req, miss ratio 0.1968, byte miss ratio 0.1968
result/tencentBlock.ns7758.oracleGeneral.zst S3FIFO-1 cache size    32556, 9906269 req, miss ratio 0.0978, byte miss ratio 0.0978
