result/tencentBlock.ns18905.oracleGeneral.zst ARC cache size      537, 5475011 req, miss ratio 0.4709, byte miss ratio 0.4709
result/tencentBlock.ns18905.oracleGeneral.zst ARC cache size     1613, 5475011 req, miss ratio 0.3453, byte miss ratio 0.3453
result/tencentBlock.ns18905.oracleGeneral.zst ARC cache size     5378, 5475011 req, miss ratio 0.2856, byte miss ratio 0.2856
result/tencentBlock.ns18905.oracleGeneral.zst ARC cache size    16135, 5475011 req, miss ratio 0.2495, byte miss ratio 0.2495
result/tencentBlock.ns18905.oracleGeneral.zst ARC cache size    53786, 5475011 req, miss ratio 0.2025, byte miss ratio 0.2025
result/tencentBlock.ns18905.oracleGeneral.zst ARC cache size   107572, 5475011 req, miss ratio 0.1596, byte miss ratio 0.1596
result/tencentBlock.ns18905.oracleGeneral.zst ARC cache size   215144, 5475011 req, miss ratio 0.1075, byte miss ratio 0.1075
result/tencentBlock.ns18905.oracleGeneral.zst ARC cache size   430288, 5475011 req, miss ratio 0.0986, byte miss ratio 0.0986
result/tencentBlock.ns18905.oracleGeneral.zst FIFO cache size      537, 5475011 req, miss ratio 0.5906, byte miss ratio 0.5906
result/tencentBlock.ns18905.oracleGeneral.zst FIFO cache size     1613, 5475011 req, miss ratio 0.4402, byte miss ratio 0.4402
result/tencentBlock.ns18905.oracleGeneral.zst FIFO cache size     5378, 5475011 req, miss ratio 0.3392, byte miss ratio 0.3392
result/tencentBlock.ns18905.oracleGeneral.zst FIFO cache size    16135, 5475011 req, miss ratio 0.2841, byte miss ratio 0.2841
result/tencentBlock.ns18905.oracleGeneral.zst FIFO cache size    53786, 5475011 req, miss ratio 0.2154, byte miss ratio 0.2154
result/tencentBlock.ns18905.oracleGeneral.zst FIFO cache size   107572, 5475011 req, miss ratio 0.1647, byte miss ratio 0.1647
result/tencentBlock.ns18905.oracleGeneral.zst FIFO cache size   215144, 5475011 req, miss ratio 0.1281, byte miss ratio 0.1281
