result/tencentBlock.ns15162.oracleGeneral.zst LeCaR cache size      296, 3481824 req, miss ratio 0.3107, byte miss ratio 0.3107
result/tencentBlock.ns15162.oracleGeneral.zst LeCaR cache size      889, 3481824 req, miss ratio 0.2767, byte miss ratio 0.2767
result/tencentBlock.ns15162.oracleGeneral.zst LeCaR cache size     2966, 3481824 req, miss ratio 0.2647, byte miss ratio 0.2647
result/tencentBlock.ns15162.oracleGeneral.zst LeCaR cache size     8898, 3481824 req, miss ratio 0.2571, byte miss ratio 0.2571
result/tencentBlock.ns15162.oracleGeneral.zst LeCaR cache size    29660, 3481824 req, miss ratio 0.2311, byte miss ratio 0.2311
result/tencentBlock.ns15162.oracleGeneral.zst LeCaR cache size    59320, 3481824 req, miss ratio 0.2069, byte miss ratio 0.2069
result/tencentBlock.ns15162.oracleGeneral.zst LeCaR cache size   118640, 3481824 req, miss ratio 0.1178, byte miss ratio 0.1178
result/tencentBlock.ns15162.oracleGeneral.zst LeCaR cache size   237281, 3481824 req, miss ratio 0.0858, byte miss ratio 0.0858
result/tencentBlock.ns15162.oracleGeneral.zst clock2 cache size      296, 3481824 req, miss ratio 0.3195, byte miss ratio 0.3195
result/tencentBlock.ns15162.oracleGeneral.zst clock2 cache size      889, 3481824 req, miss ratio 0.2778, byte miss ratio 0.2778
result/tencentBlock.ns15162.oracleGeneral.zst clock2 cache size     2966, 3481824 req, miss ratio 0.2653, byte miss ratio 0.2653
result/tencentBlock.ns15162.oracleGeneral.zst clock2 cache size     8898, 3481824 req, miss ratio 0.2585, byte miss ratio 0.2585
result/tencentBlock.ns15162.oracleGeneral.zst clock2 cache size    29660, 3481824 req, miss ratio 0.2491, byte miss ratio 0.2491
result/tencentBlock.ns15162.oracleGeneral.zst clock2 cache size    59320, 3481824 req, miss ratio 0.2196, byte miss ratio 0.2196
result/tencentBlock.ns15162.oracleGeneral.zst clock2 cache size   118640, 3481824 req, miss ratio 0.1337, byte miss ratio 0.1337
result/tencentBlock.ns15162.oracleGeneral.zst clock2 cache size   237281, 3481824 req, miss ratio 0.0858, byte miss ratio 0.0858
result/tencentBlock.ns15162.oracleGeneral.zst Clock cache size      296, 3481824 req, miss ratio 0.3198, byte miss ratio 0.3198
result/tencentBlock.ns15162.oracleGeneral.zst Clock cache size      889, 3481824 req, miss ratio 0.2792, byte miss ratio 0.2792
result/tencentBlock.ns15162.oracleGeneral.zst Clock cache size     2966, 3481824 req, miss ratio 0.2651, byte miss ratio 0.2651
result/tencentBlock.ns15162.oracleGeneral.zst Clock cache size     8898, 3481824 req, miss ratio 0.2584, byte miss ratio 0.2584
result/tencentBlock.ns15162.oracleGeneral.zst Clock cache size    29660, 3481824 req, miss ratio 0.2353, byte miss ratio 0.2353
result/tencentBlock.ns15162.oracleGeneral.zst Clock cache size    59320, 3481824 req, miss ratio 0.2141, byte miss ratio 0.2141
result/tencentBlock.ns15162.oracleGeneral.zst Clock cache size   118640, 3481824 req, miss ratio 0.1254, byte miss ratio 0.1254
result/tencentBlock.ns15162.oracleGeneral.zst Clock cache size   237281, 3481824 req, miss ratio 0.0858, byte miss ratio 0.0858
result/tencentBlock.ns15162.oracleGeneral.zst LRU cache size      296, 3481824 req, miss ratio 0.3268, byte miss ratio 0.3268
result/tencentBlock.ns15162.oracleGeneral.zst LRU cache size      889, 3481824 req, miss ratio 0.2796, byte miss ratio 0.2796
