result/tencentBlock.ns23418.oracleGeneral.zst LRU cache size      166, 2457921 req, miss ratio 0.6052, byte miss ratio 0.6052
result/tencentBlock.ns23418.oracleGeneral.zst LRU cache size      498, 2457921 req, miss ratio 0.2942, byte miss ratio 0.2942
result/tencentBlock.ns23418.oracleGeneral.zst LRU cache size     1663, 2457921 req, miss ratio 0.2485, byte miss ratio 0.2485
result/tencentBlock.ns23418.oracleGeneral.zst LRU cache size     4989, 2457921 req, miss ratio 0.2017, byte miss ratio 0.2017
result/tencentBlock.ns23418.oracleGeneral.zst LRU cache size    16631, 2457921 req, miss ratio 0.1707, byte miss ratio 0.1707
result/tencentBlock.ns23418.oracleGeneral.zst LRU cache size    33262, 2457921 req, miss ratio 0.1204, byte miss ratio 0.1204
result/tencentBlock.ns23418.oracleGeneral.zst LRU cache size    66525, 2457921 req, miss ratio 0.0803, byte miss ratio 0.0803
result/tencentBlock.ns23418.oracleGeneral.zst LRU cache size   133050, 2457921 req, miss ratio 0.0679, byte miss ratio 0.0679
result/tencentBlock.ns23418.oracleGeneral.zst Clock cache size      166, 2457921 req, miss ratio 0.5679, byte miss ratio 0.5679
result/tencentBlock.ns23418.oracleGeneral.zst Clock cache size      498, 2457921 req, miss ratio 0.2921, byte miss ratio 0.2921
result/tencentBlock.ns23418.oracleGeneral.zst Clock cache size     1663, 2457921 req, miss ratio 0.2463, byte miss ratio 0.2463
result/tencentBlock.ns23418.oracleGeneral.zst Clock cache size     4989, 2457921 req, miss ratio 0.1980, byte miss ratio 0.1980
result/tencentBlock.ns23418.oracleGeneral.zst Clock cache size    16631, 2457921 req, miss ratio 0.1758, byte miss ratio 0.1758
result/tencentBlock.ns23418.oracleGeneral.zst Clock cache size    33262, 2457921 req, miss ratio 0.1281, byte miss ratio 0.1281
result/tencentBlock.ns23418.oracleGeneral.zst Clock cache size    66525, 2457921 req, miss ratio 0.0825, byte miss ratio 0.0825
result/tencentBlock.ns23418.oracleGeneral.zst Clock cache size   133050, 2457921 req, miss ratio 0.0682, byte miss ratio 0.0682
result/tencentBlock.ns23418.oracleGeneral.zst LIRS cache size      166, 2457921 req, miss ratio 0.3834, byte miss ratio 0.3834
result/tencentBlock.ns23418.oracleGeneral.zst LIRS cache size      498, 2457921 req, miss ratio 0.2979, byte miss ratio 0.2979
result/tencentBlock.ns23418.oracleGeneral.zst LIRS cache size     1663, 2457921 req, miss ratio 0.2223, byte miss ratio 0.2223
result/tencentBlock.ns23418.oracleGeneral.zst LIRS cache size     4989, 2457921 req, miss ratio 0.1896, byte miss ratio 0.1896
result/tencentBlock.ns23418.oracleGeneral.zst LIRS cache size    16631, 2457921 req, miss ratio 0.1526, byte miss ratio 0.1526
result/tencentBlock.ns23418.oracleGeneral.zst LIRS cache size    33262, 2457921 req, miss ratio 0.1173, byte miss ratio 0.1173
result/tencentBlock.ns23418.oracleGeneral.zst LIRS cache size    66525, 2457921 req, miss ratio 0.0787, byte miss ratio 0.0787
result/tencentBlock.ns23418.oracleGeneral.zst LIRS cache size   133050, 2457921 req, miss ratio 0.0682, byte miss ratio 0.0682
result/tencentBlock.ns23418.oracleGeneral.zst S3FIFO-1 cache size      166, 2457921 req, miss ratio 0.4183, byte miss ratio 0.4183
result/tencentBlock.ns23418.oracleGeneral.zst S3FIFO-1 cache size      498, 2457921 req, miss ratio 0.2833, byte miss ratio 0.2833
result/tencentBlock.ns23418.oracleGeneral.zst S3FIFO-1 cache size     1663, 2457921 req, miss ratio 0.2039, byte miss ratio 0.2039
result/tencentBlock.ns23418.oracleGeneral.zst S3FIFO-1 cache size     4989, 2457921 req, miss ratio 0.1885, byte miss ratio 0.1885
result/tencentBlock.ns23418.oracleGeneral.zst S3FIFO-1 cache size    16631, 2457921 req, miss ratio 0.1582, byte miss ratio 0.1582
result/tencentBlock.ns23418.oracleGeneral.zst S3FIFO-1 cache size    33262, 2457921 req, miss ratio 0.1202, byte miss ratio 0.1202
result/tencentBlock.ns23418.oracleGeneral.zst S3FIFO-1 cache size    66525, 2457921 req, miss ratio 0.0772, byte miss ratio 0.0772
result/tencentBlock.ns23418.oracleGeneral.zst S3FIFO-1 cache size   133050, 2457921 req, miss ratio 0.0682, byte miss ratio 0.0682
result/tencentBlock.ns23418.oracleGeneral.zst LHD cache size      166, 2457921 req, miss ratio 0.4430, byte miss ratio 0.4430
result/tencentBlock.ns23418.oracleGeneral.zst LHD cache size      498, 2457921 req, miss ratio 0.2912, byte miss ratio 0.2912
result/tencentBlock.ns23418.oracleGeneral.zst LHD cache size     1663, 2457921 req, miss ratio 0.2384, byte miss ratio 0.2384
result/tencentBlock.ns23418.oracleGeneral.zst LHD cache size     4989, 2457921 req, miss ratio 0.1935, byte miss ratio 0.1935
result/tencentBlock.ns23418.oracleGeneral.zst LHD cache size    16631, 2457921 req, miss ratio 0.1617, byte miss ratio 0.1617
result/tencentBlock.ns23418.oracleGeneral.zst LHD cache size    33262, 2457921 req, miss ratio 0.1206, byte miss ratio 0.1206
result/tencentBlock.ns23418.oracleGeneral.zst LHD cache size    66525, 2457921 req, miss ratio 0.0788, byte miss ratio 0.0788
result/tencentBlock.ns23418.oracleGeneral.zst LHD cache size   133050, 2457921 req, miss ratio 0.0684, byte miss ratio 0.0684
result/tencentBlock.ns23418.oracleGeneral.zst LeCaR cache size      166, 2457921 req, miss ratio 0.5065, byte miss ratio 0.5065
result/tencentBlock.ns23418.oracleGeneral.zst LeCaR cache size      498, 2457921 req, miss ratio 0.2905, byte miss ratio 0.2905
result/tencentBlock.ns23418.oracleGeneral.zst LeCaR cache size     1663, 2457921 req, miss ratio 0.2465, byte miss ratio 0.2465
result/tencentBlock.ns23418.oracleGeneral.zst LeCaR cache size     4989, 2457921 req, miss ratio 0.1929, byte miss ratio 0.1929
result/tencentBlock.ns23418.oracleGeneral.zst LeCaR cache size    16631, 2457921 req, miss ratio 0.1694, byte miss ratio 0.1694
result/tencentBlock.ns23418.oracleGeneral.zst LeCaR cache size    33262, 2457921 req, miss ratio 0.1196, byte miss ratio 0.1196
result/tencentBlock.ns23418.oracleGeneral.zst LeCaR cache size    66525, 2457921 req, miss ratio 0.0774, byte miss ratio 0.0774
result/tencentBlock.ns23418.oracleGeneral.zst LeCaR cache size   133050, 2457921 req, miss ratio 0.0679, byte miss ratio 0.0679
result/tencentBlock.ns23418.oracleGeneral.zst ARC cache size      166, 2457921 req, miss ratio 0.4294, byte miss ratio 0.4294
result/tencentBlock.ns23418.oracleGeneral.zst ARC cache size      498, 2457921 req, miss ratio 0.2844, byte miss ratio 0.2844
