result/tencentBlock.ns3484.oracleGeneral.zst clock2 cache size      728, 11495497 req, miss ratio 0.8093, byte miss ratio 0.8093
result/tencentBlock.ns3484.oracleGeneral.zst clock2 cache size     2185, 11495497 req, miss ratio 0.7719, byte miss ratio 0.7719
result/tencentBlock.ns3484.oracleGeneral.zst clock2 cache size     7285, 11495497 req, miss ratio 0.6263, byte miss ratio 0.6263
result/tencentBlock.ns3484.oracleGeneral.zst clock2 cache size    21856, 11495497 req, miss ratio 0.4763, byte miss ratio 0.4763
result/tencentBlock.ns3484.oracleGeneral.zst clock2 cache size    72856, 11495497 req, miss ratio 0.1557, byte miss ratio 0.1557
result/tencentBlock.ns3484.oracleGeneral.zst clock2 cache size   145713, 11495497 req, miss ratio 0.0931, byte miss ratio 0.0931
result/tencentBlock.ns3484.oracleGeneral.zst clock2 cache size   291426, 11495497 req, miss ratio 0.0722, byte miss ratio 0.0722
result/tencentBlock.ns3484.oracleGeneral.zst clock2 cache size   582852, 11495497 req, miss ratio 0.0642, byte miss ratio 0.0642
result/tencentBlock.ns3484.oracleGeneral.zst S3FIFO-1 cache size      728, 11495497 req, miss ratio 0.7670, byte miss ratio 0.7670
result/tencentBlock.ns3484.oracleGeneral.zst S3FIFO-1 cache size     2185, 11495497 req, miss ratio 0.6712, byte miss ratio 0.6712
result/tencentBlock.ns3484.oracleGeneral.zst S3FIFO-1 cache size     7285, 11495497 req, miss ratio 0.5554, byte miss ratio 0.5554
result/tencentBlock.ns3484.oracleGeneral.zst S3FIFO-1 cache size    21856, 11495497 req, miss ratio 0.3781, byte miss ratio 0.3781
result/tencentBlock.ns3484.oracleGeneral.zst S3FIFO-1 cache size    72856, 11495497 req, miss ratio 0.1419, byte miss ratio 0.1419
result/tencentBlock.ns3484.oracleGeneral.zst S3FIFO-1 cache size   145713, 11495497 req, miss ratio 0.0925, byte miss ratio 0.0925
result/tencentBlock.ns3484.oracleGeneral.zst S3FIFO-1 cache size   291426, 11495497 req, miss ratio 0.0732, byte miss ratio 0.0732
result/tencentBlock.ns3484.oracleGeneral.zst S3FIFO-1 cache size   582852, 11495497 req, miss ratio 0.0642, byte miss ratio 0.0642
result/tencentBlock.ns3484.oracleGeneral.zst LeCaR cache size      728, 11495497 req, miss ratio 0.7973, byte miss ratio 0.7973
result/tencentBlock.ns3484.oracleGeneral.zst LeCaR cache size     2185, 11495497 req, miss ratio 0.7622, byte miss ratio 0.7622
result/tencentBlock.ns3484.oracleGeneral.zst LeCaR cache size     7285, 11495497 req, miss ratio 0.6181, byte miss ratio 0.6181
result/tencentBlock.ns3484.oracleGeneral.zst LeCaR cache size    21856, 11495497 req, miss ratio 0.4634, byte miss ratio 0.4634
result/tencentBlock.ns3484.oracleGeneral.zst LeCaR cache size    72856, 11495497 req, miss ratio 0.1555, byte miss ratio 0.1555
result/tencentBlock.ns3484.oracleGeneral.zst LeCaR cache size   145713, 11495497 req, miss ratio 0.0936, byte miss ratio 0.0936
result/tencentBlock.ns3484.oracleGeneral.zst LeCaR cache size   291426, 11495497 req, miss ratio 0.0721, byte miss ratio 0.0721
result/tencentBlock.ns3484.oracleGeneral.zst LeCaR cache size   582852, 11495497 req, miss ratio 0.0642, byte miss ratio 0.0642
result/tencentBlock.ns3484.oracleGeneral.zst LRU cache size      728, 11495497 req, miss ratio 0.8161, byte miss ratio 0.8161
result/tencentBlock.ns3484.oracleGeneral.zst LRU cache size     2185, 11495497 req, miss ratio 0.7837, byte miss ratio 0.7837
result/tencentBlock.ns3484.oracleGeneral.zst LRU cache size     7285, 11495497 req, miss ratio 0.6368, byte miss ratio 0.6368
result/tencentBlock.ns3484.oracleGeneral.zst LRU cache size    21856, 11495497 req, miss ratio 0.5029, byte miss ratio 0.5029
result/tencentBlock.ns3484.oracleGeneral.zst LRU cache size    72856, 11495497 req, miss ratio 0.1696, byte miss ratio 0.1696
result/tencentBlock.ns3484.oracleGeneral.zst LRU cache size   145713, 11495497 req, miss ratio 0.0958, byte miss ratio 0.0958
result/tencentBlock.ns3484.oracleGeneral.zst LRU cache size   291426, 11495497 req, miss ratio 0.0724, byte miss ratio 0.0724
result/tencentBlock.ns3484.oracleGeneral.zst LRU cache size   582852, 11495497 req, miss ratio 0.0642, byte miss ratio 0.0642
result/tencentBlock.ns3484.oracleGeneral.zst LHD cache size      728, 11495497 req, miss ratio 0.8006, byte miss ratio 0.8006
result/tencentBlock.ns3484.oracleGeneral.zst LHD cache size     2185, 11495497 req, miss ratio 0.7402, byte miss ratio 0.7402
result/tencentBlock.ns3484.oracleGeneral.zst LHD cache size     7285, 11495497 req, miss ratio 0.5902, byte miss ratio 0.5902
result/tencentBlock.ns3484.oracleGeneral.zst LHD cache size    21856, 11495497 req, miss ratio 0.4085, byte miss ratio 0.4085
result/tencentBlock.ns3484.oracleGeneral.zst LHD cache size    72856, 11495497 req, miss ratio 0.1509, byte miss ratio 0.1509
result/tencentBlock.ns3484.oracleGeneral.zst LHD cache size   145713, 11495497 req, miss ratio 0.0981, byte miss ratio 0.0981
result/tencentBlock.ns3484.oracleGeneral.zst LHD cache size   291426, 11495497 req, miss ratio 0.0746, byte miss ratio 0.0746
result/tencentBlock.ns3484.oracleGeneral.zst LHD cache size   582852, 11495497 req, miss ratio 0.0654, byte miss ratio 0.0654
result/tencentBlock.ns3484.oracleGeneral.zst LIRS cache size      728, 11495497 req, miss ratio 0.7722, byte miss ratio 0.7722
result/tencentBlock.ns3484.oracleGeneral.zst LIRS cache size     2185, 11495497 req, miss ratio 0.6707, byte miss ratio 0.6707
result/tencentBlock.ns3484.oracleGeneral.zst LIRS cache size     7285, 11495497 req, miss ratio 0.5595, byte miss ratio 0.5595
result/tencentBlock.ns3484.oracleGeneral.zst LIRS cache size    21856, 11495497 req, miss ratio 0.3534, byte miss ratio 0.3534
result/tencentBlock.ns3484.oracleGeneral.zst LIRS cache size    72856, 11495497 req, miss ratio 0.1346, byte miss ratio 0.1346
result/tencentBlock.ns3484.oracleGeneral.zst LIRS cache size   145713, 11495497 req, miss ratio 0.0982, byte miss ratio 0.0982
result/tencentBlock.ns3484.oracleGeneral.zst LIRS cache size   291426, 11495497 req, miss ratio 0.0827, byte miss ratio 0.0827
result/tencentBlock.ns3484.oracleGeneral.zst LIRS cache size   582852, 11495497 req, miss ratio 0.0683, byte miss ratio 0.0683
result/tencentBlock.ns3484.oracleGeneral.zst Clock cache size      728, 11495497 req, miss ratio 0.8142, byte miss ratio 0.8142
result/tencentBlock.ns3484.oracleGeneral.zst Clock cache size     2185, 11495497 req, miss ratio 0.7781, byte miss ratio 0.7781
result/tencentBlock.ns3484.oracleGeneral.zst Clock cache size     7285, 11495497 req, miss ratio 0.6314, byte miss ratio 0.6314
result/tencentBlock.ns3484.oracleGeneral.zst Clock cache size    21856, 11495497 req, miss ratio 0.4940, byte miss ratio 0.4940
result/tencentBlock.ns3484.oracleGeneral.zst Clock cache size    72856, 11495497 req, miss ratio 0.1676, byte miss ratio 0.1676
result/tencentBlock.ns3484.oracleGeneral.zst Clock cache size   145713, 11495497 req, miss ratio 0.0950, byte miss ratio 0.0950
result/tencentBlock.ns3484.oracleGeneral.zst Clock cache size   291426, 11495497 req, miss ratio 0.0722, byte miss ratio 0.0722
result/tencentBlock.ns3484.oracleGeneral.zst Clock cache size   582852, 11495497 req, miss ratio 0.0642, byte miss ratio 0.0642
result/tencentBlock.ns3484.oracleGeneral.zst ARC cache size      728, 11495497 req, miss ratio 0.7693, byte miss ratio 0.7693
result/tencentBlock.ns3484.oracleGeneral.zst ARC cache size     2185, 11495497 req, miss ratio 0.6712, byte miss ratio 0.6712
result/tencentBlock.ns3484.oracleGeneral.zst ARC cache size     7285, 11495497 req, miss ratio 0.5678, byte miss ratio 0.5678
result/tencentBlock.ns3484.oracleGeneral.zst ARC cache size    21856, 11495497 req, miss ratio 0.4199, byte miss ratio 0.4199
result/tencentBlock.ns3484.oracleGeneral.zst ARC cache size    72856, 11495497 req, miss ratio 0.1404, byte miss ratio 0.1404
result/tencentBlock.ns3484.oracleGeneral.zst ARC cache size   145713, 11495497 req, miss ratio 0.0923, byte miss ratio 0.0923
result/tencentBlock.ns3484.oracleGeneral.zst ARC cache size   291426, 11495497 req, miss ratio 0.0724, byte miss ratio 0.0724
result/tencentBlock.ns3484.oracleGeneral.zst ARC cache size   582852, 11495497 req, miss ratio 0.0642, byte miss ratio 0.0642
result/tencentBlock.ns3484.oracleGeneral.zst FIFO cache size      728, 11495497 req, miss ratio 0.8247, byte miss ratio 0.8247
result/tencentBlock.ns3484.oracleGeneral.zst FIFO cache size     2185, 11495497 req, miss ratio 0.7878, byte miss ratio 0.7878
result/tencentBlock.ns3484.oracleGeneral.zst FIFO cache size     7285, 11495497 req, miss ratio 0.6597, byte miss ratio 0.6597
result/tencentBlock.ns3484.oracleGeneral.zst FIFO cache size    21856, 11495497 req, miss ratio 0.5249, byte miss ratio 0.5249
result/tencentBlock.ns3484.oracleGeneral.zst FIFO cache size    72856, 11495497 req, miss ratio 0.2344, byte miss ratio 0.2344
result/tencentBlock.ns3484.oracleGeneral.zst FIFO cache size   145713, 11495497 req, miss ratio 0.1260, byte miss ratio 0.1260
result/tencentBlock.ns3484.oracleGeneral.zst FIFO cache size   291426, 11495497 req, miss ratio 0.0846, byte miss ratio 0.0846
result/tencentBlock.ns3484.oracleGeneral.zst FIFO cache size   582852, 11495497 req, miss ratio 0.0679, byte miss ratio 0.0679
result/tencentBlock.ns3484.oracleGeneral.zst Cacheus cache size      728, 11495497 req, miss ratio 0.7800, byte miss ratio 0.7800
result/tencentBlock.ns3484.oracleGeneral.zst Cacheus cache size     2185, 11495497 req, miss ratio 0.7217, byte miss ratio 0.7217
result/tencentBlock.ns3484.oracleGeneral.zst Cacheus cache size     7285, 11495497 req, miss ratio 0.6082, byte miss ratio 0.6082
result/tencentBlock.ns3484.oracleGeneral.zst Cacheus cache size    21856, 11495497 req, miss ratio 0.3858, byte miss ratio 0.3858
result/tencentBlock.ns3484.oracleGeneral.zst Cacheus cache size    72856, 11495497 req, miss ratio 0.1637, byte miss ratio 0.1637
result/tencentBlock.ns3484.oracleGeneral.zst Cacheus cache size   145713, 11495497 req, miss ratio 0.0922, byte miss ratio 0.0922
result/tencentBlock.ns3484.oracleGeneral.zst Cacheus cache size   291426, 11495497 req, miss ratio 0.0765, byte miss ratio 0.0765
result/tencentBlock.ns3484.oracleGeneral.zst Cacheus cache size   582852, 11495497 req, miss ratio 0.0649, byte miss ratio 0.0649
