result/tencentBlock.ns17579.oracleGeneral.zst Cacheus cache size      358, 3769594 req, miss ratio 0.5310, byte miss ratio 0.5310
result/tencentBlock.ns17579.oracleGeneral.zst Cacheus cache size     1075, 3769594 req, miss ratio 0.4239, byte miss ratio 0.4239
result/tencentBlock.ns17579.oracleGeneral.zst Cacheus cache size     3586, 3769594 req, miss ratio 0.3200, byte miss ratio 0.3200
result/tencentBlock.ns17579.oracleGeneral.zst Cacheus cache size    10758, 3769594 req, miss ratio 0.2982, byte miss ratio 0.2982
result/tencentBlock.ns17579.oracleGeneral.zst Cacheus cache size    35861, 3769594 req, miss ratio 0.2445, byte miss ratio 0.2445
result/tencentBlock.ns17579.oracleGeneral.zst Cacheus cache size    71722, 3769594 req, miss ratio 0.2121, byte miss ratio 0.2121
result/tencentBlock.ns17579.oracleGeneral.zst Cacheus cache size   143444, 3769594 req, miss ratio 0.1184, byte miss ratio 0.1184
result/tencentBlock.ns17579.oracleGeneral.zst Cacheus cache size   286888, 3769594 req, miss ratio 0.0978, byte miss ratio 0.0978
result/tencentBlock.ns17579.oracleGeneral.zst ARC cache size      358, 3769594 req, miss ratio 0.5321, byte miss ratio 0.5321
result/tencentBlock.ns17579.oracleGeneral.zst ARC cache size     1075, 3769594 req, miss ratio 0.4057, byte miss ratio 0.4057
result/tencentBlock.ns17579.oracleGeneral.zst ARC cache size     3586, 3769594 req, miss ratio 0.3193, byte miss ratio 0.3193
result/tencentBlock.ns17579.oracleGeneral.zst ARC cache size    10758, 3769594 req, miss ratio 0.2916, byte miss ratio 0.2916
result/tencentBlock.ns17579.oracleGeneral.zst ARC cache size    35861, 3769594 req, miss ratio 0.2456, byte miss ratio 0.2456
result/tencentBlock.ns17579.oracleGeneral.zst ARC cache size    71722, 3769594 req, miss ratio 0.2182, byte miss ratio 0.2182
result/tencentBlock.ns17579.oracleGeneral.zst ARC cache size   143444, 3769594 req, miss ratio 0.1125, byte miss ratio 0.1125
result/tencentBlock.ns17579.oracleGeneral.zst ARC cache size   286888, 3769594 req, miss ratio 0.0962, byte miss ratio 0.0962
result/tencentBlock.ns17579.oracleGeneral.zst clock2 cache size      358, 3769594 req, miss ratio 0.5455, byte miss ratio 0.5455
result/tencentBlock.ns17579.oracleGeneral.zst clock2 cache size     1075, 3769594 req, miss ratio 0.4501, byte miss ratio 0.4501
result/tencentBlock.ns17579.oracleGeneral.zst clock2 cache size     3586, 3769594 req, miss ratio 0.3291, byte miss ratio 0.3291
result/tencentBlock.ns17579.oracleGeneral.zst clock2 cache size    10758, 3769594 req, miss ratio 0.3016, byte miss ratio 0.3016
result/tencentBlock.ns17579.oracleGeneral.zst clock2 cache size    35861, 3769594 req, miss ratio 0.2522, byte miss ratio 0.2522
result/tencentBlock.ns17579.oracleGeneral.zst clock2 cache size    71722, 3769594 req, miss ratio 0.2254, byte miss ratio 0.2254
result/tencentBlock.ns17579.oracleGeneral.zst clock2 cache size   143444, 3769594 req, miss ratio 0.1252, byte miss ratio 0.1252
result/tencentBlock.ns17579.oracleGeneral.zst clock2 cache size   286888, 3769594 req, miss ratio 0.0961, byte miss ratio 0.0961
result/tencentBlock.ns17579.oracleGeneral.zst LIRS cache size      358, 3769594 req, miss ratio 0.5463, byte miss ratio 0.5463
result/tencentBlock.ns17579.oracleGeneral.zst LIRS cache size     1075, 3769594 req, miss ratio 0.4142, byte miss ratio 0.4142
result/tencentBlock.ns17579.oracleGeneral.zst LIRS cache size     3586, 3769594 req, miss ratio 0.3310, byte miss ratio 0.3310
result/tencentBlock.ns17579.oracleGeneral.zst LIRS cache size    10758, 3769594 req, miss ratio 0.2924, byte miss ratio 0.2924
result/tencentBlock.ns17579.oracleGeneral.zst LIRS cache size    35861, 3769594 req, miss ratio 0.2484, byte miss ratio 0.2484
result/tencentBlock.ns17579.oracleGeneral.zst LIRS cache size    71722, 3769594 req, miss ratio 0.1871, byte miss ratio 0.1871
result/tencentBlock.ns17579.oracleGeneral.zst LIRS cache size   143444, 3769594 req, miss ratio 0.1202, byte miss ratio 0.1202
result/tencentBlock.ns17579.oracleGeneral.zst LIRS cache size   286888, 3769594 req, miss ratio 0.1001, byte miss ratio 0.1001
result/tencentBlock.ns17579.oracleGeneral.zst LHD cache size      358, 3769594 req, miss ratio 0.5412, byte miss ratio 0.5412
result/tencentBlock.ns17579.oracleGeneral.zst LHD cache size     1075, 3769594 req, miss ratio 0.4363, byte miss ratio 0.4363
