result/tencentBlock.ns23730.oracleGeneral.zst ARC cache size      252, 1293381 req, miss ratio 0.4532, byte miss ratio 0.4532
result/tencentBlock.ns23730.oracleGeneral.zst ARC cache size      758, 1293381 req, miss ratio 0.4508, byte miss ratio 0.4508
result/tencentBlock.ns23730.oracleGeneral.zst ARC cache size     2527, 1293381 req, miss ratio 0.4492, byte miss ratio 0.4492
result/tencentBlock.ns23730.oracleGeneral.zst ARC cache size     7582, 1293381 req, miss ratio 0.4445, byte miss ratio 0.4445
result/tencentBlock.ns23730.oracleGeneral.zst ARC cache size    25275, 1293381 req, miss ratio 0.3827, byte miss ratio 0.3827
result/tencentBlock.ns23730.oracleGeneral.zst ARC cache size    50551, 1293381 req, miss ratio 0.3125, byte miss ratio 0.3125
result/tencentBlock.ns23730.oracleGeneral.zst ARC cache size   101102, 1293381 req, miss ratio 0.2436, byte miss ratio 0.2436
result/tencentBlock.ns23730.oracleGeneral.zst ARC cache size   202204, 1293381 req, miss ratio 0.1966, byte miss ratio 0.1966
result/tencentBlock.ns23730.oracleGeneral.zst LeCaR cache size      252, 1293381 req, miss ratio 0.4568, byte miss ratio 0.4568
result/tencentBlock.ns23730.oracleGeneral.zst LeCaR cache size      758, 1293381 req, miss ratio 0.4521, byte miss ratio 0.4521
result/tencentBlock.ns23730.oracleGeneral.zst LeCaR cache size     2527, 1293381 req, miss ratio 0.4492, byte miss ratio 0.4492
result/tencentBlock.ns23730.oracleGeneral.zst LeCaR cache size     7582, 1293381 req, miss ratio 0.4482, byte miss ratio 0.4482
result/tencentBlock.ns23730.oracleGeneral.zst LeCaR cache size    25275, 1293381 req, miss ratio 0.3841, byte miss ratio 0.3841
result/tencentBlock.ns23730.oracleGeneral.zst LeCaR cache size    50551, 1293381 req, miss ratio 0.3331, byte miss ratio 0.3331
result/tencentBlock.ns23730.oracleGeneral.zst LeCaR cache size   101102, 1293381 req, miss ratio 0.2372, byte miss ratio 0.2372
result/tencentBlock.ns23730.oracleGeneral.zst LeCaR cache size   202204, 1293381 req, miss ratio 0.1961, byte miss ratio 0.1961
result/tencentBlock.ns23730.oracleGeneral.zst clock2 cache size      252, 1293381 req, miss ratio 0.4572, byte miss ratio 0.4572
result/tencentBlock.ns23730.oracleGeneral.zst clock2 cache size      758, 1293381 req, miss ratio 0.4518, byte miss ratio 0.4518
result/tencentBlock.ns23730.oracleGeneral.zst clock2 cache size     2527, 1293381 req, miss ratio 0.4495, byte miss ratio 0.4495
result/tencentBlock.ns23730.oracleGeneral.zst clock2 cache size     7582, 1293381 req, miss ratio 0.4481, byte miss ratio 0.4481
