result/tencentBlock.ns17615.oracleGeneral.zst LIRS cache size      192, 1235209 req, miss ratio 0.5687, byte miss ratio 0.5687
result/tencentBlock.ns17615.oracleGeneral.zst LIRS cache size      578, 1235209 req, miss ratio 0.5417, byte miss ratio 0.5417
result/tencentBlock.ns17615.oracleGeneral.zst LIRS cache size     1927, 1235209 req, miss ratio 0.5023, byte miss ratio 0.5023
result/tencentBlock.ns17615.oracleGeneral.zst LIRS cache size     5783, 1235209 req, miss ratio 0.4947, byte miss ratio 0.4947
result/tencentBlock.ns17615.oracleGeneral.zst LIRS cache size    19279, 1235209 req, miss ratio 0.4440, byte miss ratio 0.4440
result/tencentBlock.ns17615.oracleGeneral.zst LIRS cache size    38559, 1235209 req, miss ratio 0.3532, byte miss ratio 0.3532
result/tencentBlock.ns17615.oracleGeneral.zst LIRS cache size    77118, 1235209 req, miss ratio 0.2135, byte miss ratio 0.2135
result/tencentBlock.ns17615.oracleGeneral.zst LIRS cache size   154236, 1235209 req, miss ratio 0.1569, byte miss ratio 0.1569
result/tencentBlock.ns17615.oracleGeneral.zst LHD cache size      192, 1235209 req, miss ratio 0.5142, byte miss ratio 0.5142
result/tencentBlock.ns17615.oracleGeneral.zst LHD cache size      578, 1235209 req, miss ratio 0.5036, byte miss ratio 0.5036
result/tencentBlock.ns17615.oracleGeneral.zst LHD cache size     1927, 1235209 req, miss ratio 0.4987, byte miss ratio 0.4987
result/tencentBlock.ns17615.oracleGeneral.zst LHD cache size     5783, 1235209 req, miss ratio 0.4961, byte miss ratio 0.4961
result/tencentBlock.ns17615.oracleGeneral.zst LHD cache size    19279, 1235209 req, miss ratio 0.4678, byte miss ratio 0.4678
result/tencentBlock.ns17615.oracleGeneral.zst LHD cache size    38559, 1235209 req, miss ratio 0.4106, byte miss ratio 0.4106
result/tencentBlock.ns17615.oracleGeneral.zst LHD cache size    77118, 1235209 req, miss ratio 0.2327, byte miss ratio 0.2327
result/tencentBlock.ns17615.oracleGeneral.zst LHD cache size   154236, 1235209 req, miss ratio 0.1574, byte miss ratio 0.1574
result/tencentBlock.ns17615.oracleGeneral.zst clock2 cache size      192, 1235209 req, miss ratio 0.5215, byte miss ratio 0.5215
result/tencentBlock.ns17615.oracleGeneral.zst clock2 cache size      578, 1235209 req, miss ratio 0.5034, byte miss ratio 0.5034
result/tencentBlock.ns17615.oracleGeneral.zst clock2 cache size     1927, 1235209 req, miss ratio 0.4990, byte miss ratio 0.4990
result/tencentBlock.ns17615.oracleGeneral.zst clock2 cache size     5783, 1235209 req, miss ratio 0.4962, byte miss ratio 0.4962
