result/tencentBlock.ns9408.oracleGeneral.zst Cacheus cache size      144, 1720645 req, miss ratio 0.4170, byte miss ratio 0.4170
result/tencentBlock.ns9408.oracleGeneral.zst Cacheus cache size      432, 1720645 req, miss ratio 0.3592, byte miss ratio 0.3592
result/tencentBlock.ns9408.oracleGeneral.zst Cacheus cache size     1440, 1720645 req, miss ratio 0.2691, byte miss ratio 0.2691
result/tencentBlock.ns9408.oracleGeneral.zst Cacheus cache size     4321, 1720645 req, miss ratio 0.2567, byte miss ratio 0.2567
result/tencentBlock.ns9408.oracleGeneral.zst Cacheus cache size    14403, 1720645 req, miss ratio 0.2199, byte miss ratio 0.2199
result/tencentBlock.ns9408.oracleGeneral.zst Cacheus cache size    28807, 1720645 req, miss ratio 0.1671, byte miss ratio 0.1671
result/tencentBlock.ns9408.oracleGeneral.zst Cacheus cache size    57615, 1720645 req, miss ratio 0.1675, byte miss ratio 0.1675
result/tencentBlock.ns9408.oracleGeneral.zst Cacheus cache size   115231, 1720645 req, miss ratio 0.1087, byte miss ratio 0.1087
result/tencentBlock.ns9408.oracleGeneral.zst LHD cache size      144, 1720645 req, miss ratio 0.4220, byte miss ratio 0.4220
result/tencentBlock.ns9408.oracleGeneral.zst LHD cache size      432, 1720645 req, miss ratio 0.3568, byte miss ratio 0.3568
result/tencentBlock.ns9408.oracleGeneral.zst LHD cache size     1440, 1720645 req, miss ratio 0.2739, byte miss ratio 0.2739
result/tencentBlock.ns9408.oracleGeneral.zst LHD cache size     4321, 1720645 req, miss ratio 0.2611, byte miss ratio 0.2611
result/tencentBlock.ns9408.oracleGeneral.zst LHD cache size    14403, 1720645 req, miss ratio 0.2327, byte miss ratio 0.2327
result/tencentBlock.ns9408.oracleGeneral.zst LHD cache size    28807, 1720645 req, miss ratio 0.1771, byte miss ratio 0.1771
result/tencentBlock.ns9408.oracleGeneral.zst LHD cache size    57615, 1720645 req, miss ratio 0.1651, byte miss ratio 0.1651
result/tencentBlock.ns9408.oracleGeneral.zst LHD cache size   115231, 1720645 req, miss ratio 0.0967, byte miss ratio 0.0967
result/tencentBlock.ns9408.oracleGeneral.zst S3FIFO-1 cache size      144, 1720645 req, miss ratio 0.4149, byte miss ratio 0.4149
result/tencentBlock.ns9408.oracleGeneral.zst S3FIFO-1 cache size      432, 1720645 req, miss ratio 0.3408, byte miss ratio 0.3408
result/tencentBlock.ns9408.oracleGeneral.zst S3FIFO-1 cache size     1440, 1720645 req, miss ratio 0.2623, byte miss ratio 0.2623
result/tencentBlock.ns9408.oracleGeneral.zst S3FIFO-1 cache size     4321, 1720645 req, miss ratio 0.2510, byte miss ratio 0.2510
result/tencentBlock.ns9408.oracleGeneral.zst S3FIFO-1 cache size    14403, 1720645 req, miss ratio 0.2113, byte miss ratio 0.2113
result/tencentBlock.ns9408.oracleGeneral.zst S3FIFO-1 cache size    28807, 1720645 req, miss ratio 0.1581, byte miss ratio 0.1581
result/tencentBlock.ns9408.oracleGeneral.zst S3FIFO-1 cache size    57615, 1720645 req, miss ratio 0.1528, byte miss ratio 0.1528
result/tencentBlock.ns9408.oracleGeneral.zst S3FIFO-1 cache size   115231, 1720645 req, miss ratio 0.0895, byte miss ratio 0.0895
result/tencentBlock.ns9408.oracleGeneral.zst FIFO cache size      144, 1720645 req, miss ratio 0.4690, byte miss ratio 0.4690
result/tencentBlock.ns9408.oracleGeneral.zst FIFO cache size      432, 1720645 req, miss ratio 0.3903, byte miss ratio 0.3903
result/tencentBlock.ns9408.oracleGeneral.zst FIFO cache size     1440, 1720645 req, miss ratio 0.3069, byte miss ratio 0.3069
result/tencentBlock.ns9408.oracleGeneral.zst FIFO cache size     4321, 1720645 req, miss ratio 0.2759, byte miss ratio 0.2759
result/tencentBlock.ns9408.oracleGeneral.zst FIFO cache size    14403, 1720645 req, miss ratio 0.2409, byte miss ratio 0.2409
result/tencentBlock.ns9408.oracleGeneral.zst FIFO cache size    28807, 1720645 req, miss ratio 0.1907, byte miss ratio 0.1907
result/tencentBlock.ns9408.oracleGeneral.zst FIFO cache size    57615, 1720645 req, miss ratio 0.1709, byte miss ratio 0.1709
result/tencentBlock.ns9408.oracleGeneral.zst FIFO cache size   115231, 1720645 req, miss ratio 0.1144, byte miss ratio 0.1144
