result/tencentBlock.ns7841.oracleGeneral.zst LIRS cache size      431, 3682544 req, miss ratio 0.5286, byte miss ratio 0.5286
result/tencentBlock.ns7841.oracleGeneral.zst LIRS cache size     1293, 3682544 req, miss ratio 0.3734, byte miss ratio 0.3734
result/tencentBlock.ns7841.oracleGeneral.zst LIRS cache size     4310, 3682544 req, miss ratio 0.2964, byte miss ratio 0.2964
result/tencentBlock.ns7841.oracleGeneral.zst LIRS cache size    12930, 3682544 req, miss ratio 0.2474, byte miss ratio 0.2474
result/tencentBlock.ns7841.oracleGeneral.zst LIRS cache size    43102, 3682544 req, miss ratio 0.2043, byte miss ratio 0.2043
result/tencentBlock.ns7841.oracleGeneral.zst LIRS cache size    86204, 3682544 req, miss ratio 0.1696, byte miss ratio 0.1696
result/tencentBlock.ns7841.oracleGeneral.zst LIRS cache size   172409, 3682544 req, miss ratio 0.1394, byte miss ratio 0.1394
result/tencentBlock.ns7841.oracleGeneral.zst LIRS cache size   344819, 3682544 req, miss ratio 0.1211, byte miss ratio 0.1211
result/tencentBlock.ns7841.oracleGeneral.zst FIFO cache size      431, 3682544 req, miss ratio 0.5677, byte miss ratio 0.5677
result/tencentBlock.ns7841.oracleGeneral.zst FIFO cache size     1293, 3682544 req, miss ratio 0.4421, byte miss ratio 0.4421
result/tencentBlock.ns7841.oracleGeneral.zst FIFO cache size     4310, 3682544 req, miss ratio 0.3415, byte miss ratio 0.3415
result/tencentBlock.ns7841.oracleGeneral.zst FIFO cache size    12930, 3682544 req, miss ratio 0.2753, byte miss ratio 0.2753
result/tencentBlock.ns7841.oracleGeneral.zst FIFO cache size    43102, 3682544 req, miss ratio 0.2001, byte miss ratio 0.2001
result/tencentBlock.ns7841.oracleGeneral.zst FIFO cache size    86204, 3682544 req, miss ratio 0.1633, byte miss ratio 0.1633
result/tencentBlock.ns7841.oracleGeneral.zst FIFO cache size   172409, 3682544 req, miss ratio 0.1396, byte miss ratio 0.1396
result/tencentBlock.ns7841.oracleGeneral.zst FIFO cache size   344819, 3682544 req, miss ratio 0.1245, byte miss ratio 0.1245
result/tencentBlock.ns7841.oracleGeneral.zst ARC cache size      431, 3682544 req, miss ratio 0.4854, byte miss ratio 0.4854
result/tencentBlock.ns7841.oracleGeneral.zst ARC cache size     1293, 3682544 req, miss ratio 0.3671, byte miss ratio 0.3671
