result/tencentBlock.ns8119.oracleGeneral.zst LHD cache size      175, 1417833 req, miss ratio 0.4212, byte miss ratio 0.4212
result/tencentBlock.ns8119.oracleGeneral.zst LHD cache size      527, 1417833 req, miss ratio 0.3806, byte miss ratio 0.3806
result/tencentBlock.ns8119.oracleGeneral.zst LHD cache size     1759, 1417833 req, miss ratio 0.3383, byte miss ratio 0.3383
result/tencentBlock.ns8119.oracleGeneral.zst LHD cache size     5279, 1417833 req, miss ratio 0.2860, byte miss ratio 0.2860
result/tencentBlock.ns8119.oracleGeneral.zst LHD cache size    17599, 1417833 req, miss ratio 0.2429, byte miss ratio 0.2429
result/tencentBlock.ns8119.oracleGeneral.zst LHD cache size    35198, 1417833 req, miss ratio 0.1903, byte miss ratio 0.1903
result/tencentBlock.ns8119.oracleGeneral.zst LHD cache size    70396, 1417833 req, miss ratio 0.1395, byte miss ratio 0.1395
result/tencentBlock.ns8119.oracleGeneral.zst LHD cache size   140792, 1417833 req, miss ratio 0.1256, byte miss ratio 0.1256
result/tencentBlock.ns8119.oracleGeneral.zst Cacheus cache size      175, 1417833 req, miss ratio 0.4023, byte miss ratio 0.4023
result/tencentBlock.ns8119.oracleGeneral.zst Cacheus cache size      527, 1417833 req, miss ratio 0.3762, byte miss ratio 0.3762
result/tencentBlock.ns8119.oracleGeneral.zst Cacheus cache size     1759, 1417833 req, miss ratio 0.3244, byte miss ratio 0.3244
result/tencentBlock.ns8119.oracleGeneral.zst Cacheus cache size     5279, 1417833 req, miss ratio 0.2801, byte miss ratio 0.2801
result/tencentBlock.ns8119.oracleGeneral.zst Cacheus cache size    17599, 1417833 req, miss ratio 0.2410, byte miss ratio 0.2410
result/tencentBlock.ns8119.oracleGeneral.zst Cacheus cache size    35198, 1417833 req, miss ratio 0.2033, byte miss ratio 0.2033
result/tencentBlock.ns8119.oracleGeneral.zst Cacheus cache size    70396, 1417833 req, miss ratio 0.1504, byte miss ratio 0.1504
result/tencentBlock.ns8119.oracleGeneral.zst Cacheus cache size   140792, 1417833 req, miss ratio 0.1253, byte miss ratio 0.1253
result/tencentBlock.ns8119.oracleGeneral.zst FIFO cache size      175, 1417833 req, miss ratio 0.5657, byte miss ratio 0.5657
result/tencentBlock.ns8119.oracleGeneral.zst FIFO cache size      527, 1417833 req, miss ratio 0.4288, byte miss ratio 0.4288
result/tencentBlock.ns8119.oracleGeneral.zst FIFO cache size     1759, 1417833 req, miss ratio 0.3613, byte miss ratio 0.3613
result/tencentBlock.ns8119.oracleGeneral.zst FIFO cache size     5279, 1417833 req, miss ratio 0.3149, byte miss ratio 0.3149
result/tencentBlock.ns8119.oracleGeneral.zst FIFO cache size    17599, 1417833 req, miss ratio 0.2468, byte miss ratio 0.2468
result/tencentBlock.ns8119.oracleGeneral.zst FIFO cache size    35198, 1417833 req, miss ratio 0.2032, byte miss ratio 0.2032
result/tencentBlock.ns8119.oracleGeneral.zst FIFO cache size    70396, 1417833 req, miss ratio 0.1622, byte miss ratio 0.1622
result/tencentBlock.ns8119.oracleGeneral.zst FIFO cache size   140792, 1417833 req, miss ratio 0.1331, byte miss ratio 0.1331
result/tencentBlock.ns8119.oracleGeneral.zst LIRS cache size      175, 1417833 req, miss ratio 0.4444, byte miss ratio 0.4444
result/tencentBlock.ns8119.oracleGeneral.zst LIRS cache size      527, 1417833 req, miss ratio 0.3980, byte miss ratio 0.3980
result/tencentBlock.ns8119.oracleGeneral.zst LIRS cache size     1759, 1417833 req, miss ratio 0.3230, byte miss ratio 0.3230
result/tencentBlock.ns8119.oracleGeneral.zst LIRS cache size     5279, 1417833 req, miss ratio 0.2802, byte miss ratio 0.2802
result/tencentBlock.ns8119.oracleGeneral.zst LIRS cache size    17599, 1417833 req, miss ratio 0.2351, byte miss ratio 0.2351
result/tencentBlock.ns8119.oracleGeneral.zst LIRS cache size    35198, 1417833 req, miss ratio 0.1976, byte miss ratio 0.1976
result/tencentBlock.ns8119.oracleGeneral.zst LIRS cache size    70396, 1417833 req, miss ratio 0.1468, byte miss ratio 0.1468
result/tencentBlock.ns8119.oracleGeneral.zst LIRS cache size   140792, 1417833 req, miss ratio 0.1247, byte miss ratio 0.1247
result/tencentBlock.ns8119.oracleGeneral.zst S3FIFO-1 cache size      175, 1417833 req, miss ratio 0.4097, byte miss ratio 0.4097
result/tencentBlock.ns8119.oracleGeneral.zst S3FIFO-1 cache size      527, 1417833 req, miss ratio 0.3788, byte miss ratio 0.3788
result/tencentBlock.ns8119.oracleGeneral.zst S3FIFO-1 cache size     1759, 1417833 req, miss ratio 0.3000, byte miss ratio 0.3000
result/tencentBlock.ns8119.oracleGeneral.zst S3FIFO-1 cache size     5279, 1417833 req, miss ratio 0.2772, byte miss ratio 0.2772
result/tencentBlock.ns8119.oracleGeneral.zst S3FIFO-1 cache size    17599, 1417833 req, miss ratio 0.2383, byte miss ratio 0.2383
