result/tencentBlock.ns17073.oracleGeneral.zst LRU cache size      267, 2180773 req, miss ratio 0.4625, byte miss ratio 0.4625
result/tencentBlock.ns17073.oracleGeneral.zst LRU cache size      803, 2180773 req, miss ratio 0.4036, byte miss ratio 0.4036
result/tencentBlock.ns17073.oracleGeneral.zst LRU cache size     2679, 2180773 req, miss ratio 0.3953, byte miss ratio 0.3953
result/tencentBlock.ns17073.oracleGeneral.zst LRU cache size     8039, 2180773 req, miss ratio 0.3904, byte miss ratio 0.3904
result/tencentBlock.ns17073.oracleGeneral.zst LRU cache size    26798, 2180773 req, miss ratio 0.3139, byte miss ratio 0.3139
result/tencentBlock.ns17073.oracleGeneral.zst LRU cache size    53597, 2180773 req, miss ratio 0.2754, byte miss ratio 0.2754
result/tencentBlock.ns17073.oracleGeneral.zst LRU cache size   107194, 2180773 req, miss ratio 0.1538, byte miss ratio 0.1538
result/tencentBlock.ns17073.oracleGeneral.zst LRU cache size   214389, 2180773 req, miss ratio 0.1241, byte miss ratio 0.1241
result/tencentBlock.ns17073.oracleGeneral.zst S3FIFO-1 cache size      267, 2180773 req, miss ratio 0.4070, byte miss ratio 0.4070
result/tencentBlock.ns17073.oracleGeneral.zst S3FIFO-1 cache size      803, 2180773 req, miss ratio 0.3970, byte miss ratio 0.3970
result/tencentBlock.ns17073.oracleGeneral.zst S3FIFO-1 cache size     2679, 2180773 req, miss ratio 0.3920, byte miss ratio 0.3920
result/tencentBlock.ns17073.oracleGeneral.zst S3FIFO-1 cache size     8039, 2180773 req, miss ratio 0.3737, byte miss ratio 0.3737
result/tencentBlock.ns17073.oracleGeneral.zst S3FIFO-1 cache size    26798, 2180773 req, miss ratio 0.3003, byte miss ratio 0.3003
result/tencentBlock.ns17073.oracleGeneral.zst S3FIFO-1 cache size    53597, 2180773 req, miss ratio 0.2555, byte miss ratio 0.2555
result/tencentBlock.ns17073.oracleGeneral.zst S3FIFO-1 cache size   107194, 2180773 req, miss ratio 0.1546, byte miss ratio 0.1546
result/tencentBlock.ns17073.oracleGeneral.zst S3FIFO-1 cache size   214389, 2180773 req, miss ratio 0.1243, byte miss ratio 0.1243
result/tencentBlock.ns17073.oracleGeneral.zst Cacheus cache size      267, 2180773 req, miss ratio 0.4112, byte miss ratio 0.4112
result/tencentBlock.ns17073.oracleGeneral.zst Cacheus cache size      803, 2180773 req, miss ratio 0.3983, byte miss ratio 0.3983
result/tencentBlock.ns17073.oracleGeneral.zst Cacheus cache size     2679, 2180773 req, miss ratio 0.3926, byte miss ratio 0.3926
result/tencentBlock.ns17073.oracleGeneral.zst Cacheus cache size     8039, 2180773 req, miss ratio 0.3518, byte miss ratio 0.3518
result/tencentBlock.ns17073.oracleGeneral.zst Cacheus cache size    26798, 2180773 req, miss ratio 0.3081, byte miss ratio 0.3081
result/tencentBlock.ns17073.oracleGeneral.zst Cacheus cache size    53597, 2180773 req, miss ratio 0.2678, byte miss ratio 0.2678
result/tencentBlock.ns17073.oracleGeneral.zst Cacheus cache size   107194, 2180773 req, miss ratio 0.1609, byte miss ratio 0.1609
result/tencentBlock.ns17073.oracleGeneral.zst Cacheus cache size   214389, 2180773 req, miss ratio 0.1244, byte miss ratio 0.1244
result/tencentBlock.ns17073.oracleGeneral.zst LHD cache size      267, 2180773 req, miss ratio 0.4234, byte miss ratio 0.4234
result/tencentBlock.ns17073.oracleGeneral.zst LHD cache size      803, 2180773 req, miss ratio 0.4024, byte miss ratio 0.4024
result/tencentBlock.ns17073.oracleGeneral.zst LHD cache size     2679, 2180773 req, miss ratio 0.3936, byte miss ratio 0.3936
result/tencentBlock.ns17073.oracleGeneral.zst LHD cache size     8039, 2180773 req, miss ratio 0.3828, byte miss ratio 0.3828
result/tencentBlock.ns17073.oracleGeneral.zst LHD cache size    26798, 2180773 req, miss ratio 0.3065, byte miss ratio 0.3065
result/tencentBlock.ns17073.oracleGeneral.zst LHD cache size    53597, 2180773 req, miss ratio 0.2494, byte miss ratio 0.2494
result/tencentBlock.ns17073.oracleGeneral.zst LHD cache size   107194, 2180773 req, miss ratio 0.1473, byte miss ratio 0.1473
result/tencentBlock.ns17073.oracleGeneral.zst LHD cache size   214389, 2180773 req, miss ratio 0.1253, byte miss ratio 0.1253
result/tencentBlock.ns17073.oracleGeneral.zst clock2 cache size      267, 2180773 req, miss ratio 0.4546, byte miss ratio 0.4546
result/tencentBlock.ns17073.oracleGeneral.zst clock2 cache size      803, 2180773 req, miss ratio 0.4014, byte miss ratio 0.4014
result/tencentBlock.ns17073.oracleGeneral.zst clock2 cache size     2679, 2180773 req, miss ratio 0.3942, byte miss ratio 0.3942
result/tencentBlock.ns17073.oracleGeneral.zst clock2 cache size     8039, 2180773 req, miss ratio 0.3894, byte miss ratio 0.3894
result/tencentBlock.ns17073.oracleGeneral.zst clock2 cache size    26798, 2180773 req, miss ratio 0.3221, byte miss ratio 0.3221
result/tencentBlock.ns17073.oracleGeneral.zst clock2 cache size    53597, 2180773 req, miss ratio 0.2873, byte miss ratio 0.2873
result/tencentBlock.ns17073.oracleGeneral.zst clock2 cache size   107194, 2180773 req, miss ratio 0.1903, byte miss ratio 0.1903
result/tencentBlock.ns17073.oracleGeneral.zst clock2 cache size   214389, 2180773 req, miss ratio 0.1243, byte miss ratio 0.1243
result/tencentBlock.ns17073.oracleGeneral.zst ARC cache size      267, 2180773 req, miss ratio 0.4083, byte miss ratio 0.4083
