result/tencentBlock.ns23037.oracleGeneral.zst LHD cache size      302, 3209085 req, miss ratio 0.5192, byte miss ratio 0.5192
result/tencentBlock.ns23037.oracleGeneral.zst LHD cache size      906, 3209085 req, miss ratio 0.4069, byte miss ratio 0.4069
result/tencentBlock.ns23037.oracleGeneral.zst LHD cache size     3022, 3209085 req, miss ratio 0.2600, byte miss ratio 0.2600
result/tencentBlock.ns23037.oracleGeneral.zst LHD cache size     9067, 3209085 req, miss ratio 0.2257, byte miss ratio 0.2257
result/tencentBlock.ns23037.oracleGeneral.zst LHD cache size    30225, 3209085 req, miss ratio 0.1643, byte miss ratio 0.1643
result/tencentBlock.ns23037.oracleGeneral.zst LHD cache size    60451, 3209085 req, miss ratio 0.1223, byte miss ratio 0.1223
result/tencentBlock.ns23037.oracleGeneral.zst LHD cache size   120902, 3209085 req, miss ratio 0.1046, byte miss ratio 0.1046
result/tencentBlock.ns23037.oracleGeneral.zst LHD cache size   241804, 3209085 req, miss ratio 0.0957, byte miss ratio 0.0957
result/tencentBlock.ns23037.oracleGeneral.zst LRU cache size      302, 3209085 req, miss ratio 0.5340, byte miss ratio 0.5340
result/tencentBlock.ns23037.oracleGeneral.zst LRU cache size      906, 3209085 req, miss ratio 0.4181, byte miss ratio 0.4181
result/tencentBlock.ns23037.oracleGeneral.zst LRU cache size     3022, 3209085 req, miss ratio 0.2752, byte miss ratio 0.2752
result/tencentBlock.ns23037.oracleGeneral.zst LRU cache size     9067, 3209085 req, miss ratio 0.2304, byte miss ratio 0.2304
result/tencentBlock.ns23037.oracleGeneral.zst LRU cache size    30225, 3209085 req, miss ratio 0.1608, byte miss ratio 0.1608
result/tencentBlock.ns23037.oracleGeneral.zst LRU cache size    60451, 3209085 req, miss ratio 0.1259, byte miss ratio 0.1259
result/tencentBlock.ns23037.oracleGeneral.zst LRU cache size   120902, 3209085 req, miss ratio 0.1038, byte miss ratio 0.1038
result/tencentBlock.ns23037.oracleGeneral.zst LRU cache size   241804, 3209085 req, miss ratio 0.0969, byte miss ratio 0.0969
result/tencentBlock.ns23037.oracleGeneral.zst clock2 cache size      302, 3209085 req, miss ratio 0.5263, byte miss ratio 0.5263
result/tencentBlock.ns23037.oracleGeneral.zst clock2 cache size      906, 3209085 req, miss ratio 0.4147, byte miss ratio 0.4147
result/tencentBlock.ns23037.oracleGeneral.zst clock2 cache size     3022, 3209085 req, miss ratio 0.2571, byte miss ratio 0.2571
result/tencentBlock.ns23037.oracleGeneral.zst clock2 cache size     9067, 3209085 req, miss ratio 0.2305, byte miss ratio 0.2305
result/tencentBlock.ns23037.oracleGeneral.zst clock2 cache size    30225, 3209085 req, miss ratio 0.1684, byte miss ratio 0.1684
result/tencentBlock.ns23037.oracleGeneral.zst clock2 cache size    60451, 3209085 req, miss ratio 0.1339, byte miss ratio 0.1339
result/tencentBlock.ns23037.oracleGeneral.zst clock2 cache size   120902, 3209085 req, miss ratio 0.1036, byte miss ratio 0.1036
result/tencentBlock.ns23037.oracleGeneral.zst clock2 cache size   241804, 3209085 req, miss ratio 0.0963, byte miss ratio 0.0963
result/tencentBlock.ns23037.oracleGeneral.zst FIFO cache size      302, 3209085 req, miss ratio 0.6189, byte miss ratio 0.6189
result/tencentBlock.ns23037.oracleGeneral.zst FIFO cache size      906, 3209085 req, miss ratio 0.4605, byte miss ratio 0.4605
result/tencentBlock.ns23037.oracleGeneral.zst FIFO cache size     3022, 3209085 req, miss ratio 0.3259, byte miss ratio 0.3259
result/tencentBlock.ns23037.oracleGeneral.zst FIFO cache size     9067, 3209085 req, miss ratio 0.2554, byte miss ratio 0.2554
result/tencentBlock.ns23037.oracleGeneral.zst FIFO cache size    30225, 3209085 req, miss ratio 0.1750, byte miss ratio 0.1750
result/tencentBlock.ns23037.oracleGeneral.zst FIFO cache size    60451, 3209085 req, miss ratio 0.1375, byte miss ratio 0.1375
result/tencentBlock.ns23037.oracleGeneral.zst FIFO cache size   120902, 3209085 req, miss ratio 0.1152, byte miss ratio 0.1152
result/tencentBlock.ns23037.oracleGeneral.zst FIFO cache size   241804, 3209085 req, miss ratio 0.1004, byte miss ratio 0.1004
result/tencentBlock.ns23037.oracleGeneral.zst S3FIFO-1 cache size      302, 3209085 req, miss ratio 0.5229, byte miss ratio 0.5229
result/tencentBlock.ns23037.oracleGeneral.zst S3FIFO-1 cache size      906, 3209085 req, miss ratio 0.3652, byte miss ratio 0.3652
result/tencentBlock.ns23037.oracleGeneral.zst S3FIFO-1 cache size     3022, 3209085 req, miss ratio 0.2542, byte miss ratio 0.2542
result/tencentBlock.ns23037.oracleGeneral.zst S3FIFO-1 cache size     9067, 3209085 req, miss ratio 0.2214, byte miss ratio 0.2214
result/tencentBlock.ns23037.oracleGeneral.zst S3FIFO-1 cache size    30225, 3209085 req, miss ratio 0.1715, byte miss ratio 0.1715
result/tencentBlock.ns23037.oracleGeneral.zst S3FIFO-1 cache size    60451, 3209085 req, miss ratio 0.1293, byte miss ratio 0.1293
result/tencentBlock.ns23037.oracleGeneral.zst S3FIFO-1 cache size   120902, 3209085 req, miss ratio 0.1048, byte miss ratio 0.1048
result/tencentBlock.ns23037.oracleGeneral.zst S3FIFO-1 cache size   241804, 3209085 req, miss ratio 0.0963, byte miss ratio 0.0963
result/tencentBlock.ns23037.oracleGeneral.zst ARC cache size      302, 3209085 req, miss ratio 0.5095, byte miss ratio 0.5095
result/tencentBlock.ns23037.oracleGeneral.zst ARC cache size      906, 3209085 req, miss ratio 0.3757, byte miss ratio 0.3757
result/tencentBlock.ns23037.oracleGeneral.zst ARC cache size     3022, 3209085 req, miss ratio 0.2521, byte miss ratio 0.2521
result/tencentBlock.ns23037.oracleGeneral.zst ARC cache size     9067, 3209085 req, miss ratio 0.2216, byte miss ratio 0.2216
result/tencentBlock.ns23037.oracleGeneral.zst ARC cache size    30225, 3209085 req, miss ratio 0.1625, byte miss ratio 0.1625
result/tencentBlock.ns23037.oracleGeneral.zst ARC cache size    60451, 3209085 req, miss ratio 0.1306, byte miss ratio 0.1306
result/tencentBlock.ns23037.oracleGeneral.zst ARC cache size   120902, 3209085 req, miss ratio 0.1025, byte miss ratio 0.1025
result/tencentBlock.ns23037.oracleGeneral.zst ARC cache size   241804, 3209085 req, miss ratio 0.0963, byte miss ratio 0.0963
result/tencentBlock.ns23037.oracleGeneral.zst LeCaR cache size      302, 3209085 req, miss ratio 0.5262, byte miss ratio 0.5262
result/tencentBlock.ns23037.oracleGeneral.zst LeCaR cache size      906, 3209085 req, miss ratio 0.4161, byte miss ratio 0.4161
result/tencentBlock.ns23037.oracleGeneral.zst LeCaR cache size     3022, 3209085 req, miss ratio 0.2579, byte miss ratio 0.2579
result/tencentBlock.ns23037.oracleGeneral.zst LeCaR cache size     9067, 3209085 req, miss ratio 0.2299, byte miss ratio 0.2299
result/tencentBlock.ns23037.oracleGeneral.zst LeCaR cache size    30225, 3209085 req, miss ratio 0.1614, byte miss ratio 0.1614
result/tencentBlock.ns23037.oracleGeneral.zst LeCaR cache size    60451, 3209085 req, miss ratio 0.1254, byte miss ratio 0.1254
result/tencentBlock.ns23037.oracleGeneral.zst LeCaR cache size   120902, 3209085 req, miss ratio 0.1024, byte miss ratio 0.1024
result/tencentBlock.ns23037.oracleGeneral.zst LeCaR cache size   241804, 3209085 req, miss ratio 0.0967, byte miss ratio 0.0967
result/tencentBlock.ns23037.oracleGeneral.zst LIRS cache size      302, 3209085 req, miss ratio 0.5248, byte miss ratio 0.5248
result/tencentBlock.ns23037.oracleGeneral.zst LIRS cache size      906, 3209085 req, miss ratio 0.3846, byte miss ratio 0.3846
result/tencentBlock.ns23037.oracleGeneral.zst LIRS cache size     3022, 3209085 req, miss ratio 0.2677, byte miss ratio 0.2677
result/tencentBlock.ns23037.oracleGeneral.zst LIRS cache size     9067, 3209085 req, miss ratio 0.2225, byte miss ratio 0.2225
result/tencentBlock.ns23037.oracleGeneral.zst LIRS cache size    30225, 3209085 req, miss ratio 0.1738, byte miss ratio 0.1738
result/tencentBlock.ns23037.oracleGeneral.zst LIRS cache size    60451, 3209085 req, miss ratio 0.1396, byte miss ratio 0.1396
result/tencentBlock.ns23037.oracleGeneral.zst LIRS cache size   120902, 3209085 req, miss ratio 0.1137, byte miss ratio 0.1137
result/tencentBlock.ns23037.oracleGeneral.zst LIRS cache size   241804, 3209085 req, miss ratio 0.0989, byte miss ratio 0.0989
result/tencentBlock.ns23037.oracleGeneral.zst Cacheus cache size      302, 3209085 req, miss ratio 0.5087, byte miss ratio 0.5087
result/tencentBlock.ns23037.oracleGeneral.zst Cacheus cache size      906, 3209085 req, miss ratio 0.3862, byte miss ratio 0.3862
result/tencentBlock.ns23037.oracleGeneral.zst Cacheus cache size     3022, 3209085 req, miss ratio 0.2549, byte miss ratio 0.2549
result/tencentBlock.ns23037.oracleGeneral.zst Cacheus cache size     9067, 3209085 req, miss ratio 0.2244, byte miss ratio 0.2244
result/tencentBlock.ns23037.oracleGeneral.zst Cacheus cache size    30225, 3209085 req, miss ratio 0.1608, byte miss ratio 0.1608
result/tencentBlock.ns23037.oracleGeneral.zst Cacheus cache size    60451, 3209085 req, miss ratio 0.1238, byte miss ratio 0.1238
result/tencentBlock.ns23037.oracleGeneral.zst Cacheus cache size   120902, 3209085 req, miss ratio 0.1046, byte miss ratio 0.1046
result/tencentBlock.ns23037.oracleGeneral.zst Cacheus cache size   241804, 3209085 req, miss ratio 0.0967, byte miss ratio 0.0967
result/tencentBlock.ns23037.oracleGeneral.zst Clock cache size      302, 3209085 req, miss ratio 0.5284, byte miss ratio 0.5284
result/tencentBlock.ns23037.oracleGeneral.zst Clock cache size      906, 3209085 req, miss ratio 0.4148, byte miss ratio 0.4148
result/tencentBlock.ns23037.oracleGeneral.zst Clock cache size     3022, 3209085 req, miss ratio 0.2681, byte miss ratio 0.2681
result/tencentBlock.ns23037.oracleGeneral.zst Clock cache size     9067, 3209085 req, miss ratio 0.2300, byte miss ratio 0.2300
result/tencentBlock.ns23037.oracleGeneral.zst Clock cache size    30225, 3209085 req, miss ratio 0.1650, byte miss ratio 0.1650
result/tencentBlock.ns23037.oracleGeneral.zst Clock cache size    60451, 3209085 req, miss ratio 0.1293, byte miss ratio 0.1293
result/tencentBlock.ns23037.oracleGeneral.zst Clock cache size   120902, 3209085 req, miss ratio 0.1053, byte miss ratio 0.1053
result/tencentBlock.ns23037.oracleGeneral.zst Clock cache size   241804, 3209085 req, miss ratio 0.0963, byte miss ratio 0.0963
result/tencentBlock.ns23037.oracleGeneral.zst S3FIFO-d-1 cache size      302, 3209085 req, miss ratio 0.5112, byte miss ratio 0.5112
result/tencentBlock.ns23037.oracleGeneral.zst S3FIFO-d-1 cache size      906, 3209085 req, miss ratio 0.3652, byte miss ratio 0.3652
result/tencentBlock.ns23037.oracleGeneral.zst S3FIFO-d-1 cache size     3022, 3209085 req, miss ratio 0.2537, byte miss ratio 0.2537
result/tencentBlock.ns23037.oracleGeneral.zst S3FIFO-d-1 cache size     9067, 3209085 req, miss ratio 0.2213, byte miss ratio 0.2213
result/tencentBlock.ns23037.oracleGeneral.zst S3FIFO-d-1 cache size    30225, 3209085 req, miss ratio 0.1691, byte miss ratio 0.1691
result/tencentBlock.ns23037.oracleGeneral.zst S3FIFO-d-1 cache size    60451, 3209085 req, miss ratio 0.1274, byte miss ratio 0.1274
result/tencentBlock.ns23037.oracleGeneral.zst S3FIFO-d-1 cache size   120902, 3209085 req, miss ratio 0.1047, byte miss ratio 0.1047
result/tencentBlock.ns23037.oracleGeneral.zst S3FIFO-d-1 cache size   241804, 3209085 req, miss ratio 0.0963, byte miss ratio 0.0963
result/tencentBlock.ns23037.oracleGeneral.zst LRB cache size      302, 3209085 req, miss ratio 0.5365, byte miss ratio 0.5365
result/tencentBlock.ns23037.oracleGeneral.zst LRB cache size      906, 3209085 req, miss ratio 0.3642, byte miss ratio 0.3642
