result/tencentBlock.ns2328.oracleGeneral.zst S3FIFO-1 cache size      225, 3816924 req, miss ratio 0.3444, byte miss ratio 0.3444
result/tencentBlock.ns2328.oracleGeneral.zst S3FIFO-1 cache size      677, 3816924 req, miss ratio 0.3104, byte miss ratio 0.3104
result/tencentBlock.ns2328.oracleGeneral.zst S3FIFO-1 cache size     2259, 3816924 req, miss ratio 0.2954, byte miss ratio 0.2954
result/tencentBlock.ns2328.oracleGeneral.zst S3FIFO-1 cache size     6778, 3816924 req, miss ratio 0.2860, byte miss ratio 0.2860
result/tencentBlock.ns2328.oracleGeneral.zst S3FIFO-1 cache size    22593, 3816924 req, miss ratio 0.2693, byte miss ratio 0.2693
result/tencentBlock.ns2328.oracleGeneral.zst S3FIFO-1 cache size    45187, 3816924 req, miss ratio 0.2123, byte miss ratio 0.2123
result/tencentBlock.ns2328.oracleGeneral.zst S3FIFO-1 cache size    90374, 3816924 req, miss ratio 0.1122, byte miss ratio 0.1122
result/tencentBlock.ns2328.oracleGeneral.zst S3FIFO-1 cache size   180748, 3816924 req, miss ratio 0.0623, byte miss ratio 0.0623
result/tencentBlock.ns2328.oracleGeneral.zst LIRS cache size      225, 3816924 req, miss ratio 0.3664, byte miss ratio 0.3664
result/tencentBlock.ns2328.oracleGeneral.zst LIRS cache size      677, 3816924 req, miss ratio 0.3363, byte miss ratio 0.3363
result/tencentBlock.ns2328.oracleGeneral.zst LIRS cache size     2259, 3816924 req, miss ratio 0.3013, byte miss ratio 0.3013
result/tencentBlock.ns2328.oracleGeneral.zst LIRS cache size     6778, 3816924 req, miss ratio 0.2901, byte miss ratio 0.2901
result/tencentBlock.ns2328.oracleGeneral.zst LIRS cache size    22593, 3816924 req, miss ratio 0.2685, byte miss ratio 0.2685
result/tencentBlock.ns2328.oracleGeneral.zst LIRS cache size    45187, 3816924 req, miss ratio 0.1937, byte miss ratio 0.1937
result/tencentBlock.ns2328.oracleGeneral.zst LIRS cache size    90374, 3816924 req, miss ratio 0.1094, byte miss ratio 0.1094
result/tencentBlock.ns2328.oracleGeneral.zst LIRS cache size   180748, 3816924 req, miss ratio 0.0609, byte miss ratio 0.0609
result/tencentBlock.ns2328.oracleGeneral.zst Clock cache size      225, 3816924 req, miss ratio 0.3517, byte miss ratio 0.3517
result/tencentBlock.ns2328.oracleGeneral.zst Clock cache size      677, 3816924 req, miss ratio 0.3240, byte miss ratio 0.3240
result/tencentBlock.ns2328.oracleGeneral.zst Clock cache size     2259, 3816924 req, miss ratio 0.3025, byte miss ratio 0.3025
result/tencentBlock.ns2328.oracleGeneral.zst Clock cache size     6778, 3816924 req, miss ratio 0.2889, byte miss ratio 0.2889
result/tencentBlock.ns2328.oracleGeneral.zst Clock cache size    22593, 3816924 req, miss ratio 0.2692, byte miss ratio 0.2692
result/tencentBlock.ns2328.oracleGeneral.zst Clock cache size    45187, 3816924 req, miss ratio 0.2435, byte miss ratio 0.2435
result/tencentBlock.ns2328.oracleGeneral.zst Clock cache size    90374, 3816924 req, miss ratio 0.1253, byte miss ratio 0.1253
result/tencentBlock.ns2328.oracleGeneral.zst Clock cache size   180748, 3816924 req, miss ratio 0.0621, byte miss ratio 0.0621
result/tencentBlock.ns2328.oracleGeneral.zst LHD cache size      225, 3816924 req, miss ratio 0.3486, byte miss ratio 0.3486
result/tencentBlock.ns2328.oracleGeneral.zst LHD cache size      677, 3816924 req, miss ratio 0.3207, byte miss ratio 0.3207
result/tencentBlock.ns2328.oracleGeneral.zst LHD cache size     2259, 3816924 req, miss ratio 0.2994, byte miss ratio 0.2994
result/tencentBlock.ns2328.oracleGeneral.zst LHD cache size     6778, 3816924 req, miss ratio 0.2873, byte miss ratio 0.2873
result/tencentBlock.ns2328.oracleGeneral.zst LHD cache size    22593, 3816924 req, miss ratio 0.2553, byte miss ratio 0.2553
result/tencentBlock.ns2328.oracleGeneral.zst LHD cache size    45187, 3816924 req, miss ratio 0.2054, byte miss ratio 0.2054
result/tencentBlock.ns2328.oracleGeneral.zst LHD cache size    90374, 3816924 req, miss ratio 0.1052, byte miss ratio 0.1052
result/tencentBlock.ns2328.oracleGeneral.zst LHD cache size   180748, 3816924 req, miss ratio 0.0608, byte miss ratio 0.0608
result/tencentBlock.ns2328.oracleGeneral.zst LRU cache size      225, 3816924 req, miss ratio 0.3547, byte miss ratio 0.3547
result/tencentBlock.ns2328.oracleGeneral.zst LRU cache size      677, 3816924 req, miss ratio 0.3251, byte miss ratio 0.3251
result/tencentBlock.ns2328.oracleGeneral.zst LRU cache size     2259, 3816924 req, miss ratio 0.3034, byte miss ratio 0.3034
result/tencentBlock.ns2328.oracleGeneral.zst LRU cache size     6778, 3816924 req, miss ratio 0.2892, byte miss ratio 0.2892
result/tencentBlock.ns2328.oracleGeneral.zst LRU cache size    22593, 3816924 req, miss ratio 0.2685, byte miss ratio 0.2685
result/tencentBlock.ns2328.oracleGeneral.zst LRU cache size    45187, 3816924 req, miss ratio 0.2303, byte miss ratio 0.2303
result/tencentBlock.ns2328.oracleGeneral.zst LRU cache size    90374, 3816924 req, miss ratio 0.1135, byte miss ratio 0.1135
result/tencentBlock.ns2328.oracleGeneral.zst LRU cache size   180748, 3816924 req, miss ratio 0.0608, byte miss ratio 0.0608
result/tencentBlock.ns2328.oracleGeneral.zst FIFO cache size      225, 3816924 req, miss ratio 0.4254, byte miss ratio 0.4254
