result/tencentBlock.ns11401.oracleGeneral.zst Cacheus cache size      121, 5743341 req, miss ratio 0.7602, byte miss ratio 0.7602
result/tencentBlock.ns11401.oracleGeneral.zst Cacheus cache size      364, 5743341 req, miss ratio 0.7437, byte miss ratio 0.7437
result/tencentBlock.ns11401.oracleGeneral.zst Cacheus cache size     1213, 5743341 req, miss ratio 0.7261, byte miss ratio 0.7261
result/tencentBlock.ns11401.oracleGeneral.zst Cacheus cache size     3641, 5743341 req, miss ratio 0.7159, byte miss ratio 0.7159
result/tencentBlock.ns11401.oracleGeneral.zst Cacheus cache size    12137, 5743341 req, miss ratio 0.4889, byte miss ratio 0.4889
result/tencentBlock.ns11401.oracleGeneral.zst Cacheus cache size    24275, 5743341 req, miss ratio 0.4976, byte miss ratio 0.4976
result/tencentBlock.ns11401.oracleGeneral.zst Cacheus cache size    48550, 5743341 req, miss ratio 0.0765, byte miss ratio 0.0765
result/tencentBlock.ns11401.oracleGeneral.zst Cacheus cache size    97100, 5743341 req, miss ratio 0.0239, byte miss ratio 0.0239
result/tencentBlock.ns11401.oracleGeneral.zst LIRS cache size      121, 5743341 req, miss ratio 0.7663, byte miss ratio 0.7663
result/tencentBlock.ns11401.oracleGeneral.zst LIRS cache size      364, 5743341 req, miss ratio 0.7464, byte miss ratio 0.7464
result/tencentBlock.ns11401.oracleGeneral.zst LIRS cache size     1213, 5743341 req, miss ratio 0.7234, byte miss ratio 0.7234
result/tencentBlock.ns11401.oracleGeneral.zst LIRS cache size     3641, 5743341 req, miss ratio 0.6440, byte miss ratio 0.6440
result/tencentBlock.ns11401.oracleGeneral.zst LIRS cache size    12137, 5743341 req, miss ratio 0.3284, byte miss ratio 0.3284
result/tencentBlock.ns11401.oracleGeneral.zst LIRS cache size    24275, 5743341 req, miss ratio 0.1016, byte miss ratio 0.1016
result/tencentBlock.ns11401.oracleGeneral.zst LIRS cache size    48550, 5743341 req, miss ratio 0.0599, byte miss ratio 0.0599
result/tencentBlock.ns11401.oracleGeneral.zst LIRS cache size    97100, 5743341 req, miss ratio 0.0238, byte miss ratio 0.0238
result/tencentBlock.ns11401.oracleGeneral.zst clock2 cache size      121, 5743341 req, miss ratio 0.7699, byte miss ratio 0.7699
result/tencentBlock.ns11401.oracleGeneral.zst clock2 cache size      364, 5743341 req, miss ratio 0.7530, byte miss ratio 0.7530
result/tencentBlock.ns11401.oracleGeneral.zst clock2 cache size     1213, 5743341 req, miss ratio 0.7404, byte miss ratio 0.7404
result/tencentBlock.ns11401.oracleGeneral.zst clock2 cache size     3641, 5743341 req, miss ratio 0.7301, byte miss ratio 0.7301
result/tencentBlock.ns11401.oracleGeneral.zst clock2 cache size    12137, 5743341 req, miss ratio 0.5272, byte miss ratio 0.5272
result/tencentBlock.ns11401.oracleGeneral.zst clock2 cache size    24275, 5743341 req, miss ratio 0.3274, byte miss ratio 0.3274
result/tencentBlock.ns11401.oracleGeneral.zst clock2 cache size    48550, 5743341 req, miss ratio 0.0726, byte miss ratio 0.0726
result/tencentBlock.ns11401.oracleGeneral.zst clock2 cache size    97100, 5743341 req, miss ratio 0.0264, byte miss ratio 0.0264
result/tencentBlock.ns11401.oracleGeneral.zst ARC cache size      121, 5743341 req, miss ratio 0.7602, byte miss ratio 0.7602
result/tencentBlock.ns11401.oracleGeneral.zst ARC cache size      364, 5743341 req, miss ratio 0.7400, byte miss ratio 0.7400
result/tencentBlock.ns11401.oracleGeneral.zst ARC cache size     1213, 5743341 req, miss ratio 0.7208, byte miss ratio 0.7208
result/tencentBlock.ns11401.oracleGeneral.zst ARC cache size     3641, 5743341 req, miss ratio 0.6933, byte miss ratio 0.6933
result/tencentBlock.ns11401.oracleGeneral.zst ARC cache size    12137, 5743341 req, miss ratio 0.3263, byte miss ratio 0.3263
result/tencentBlock.ns11401.oracleGeneral.zst ARC cache size    24275, 5743341 req, miss ratio 0.2245, byte miss ratio 0.2245
result/tencentBlock.ns11401.oracleGeneral.zst ARC cache size    48550, 5743341 req, miss ratio 0.0751, byte miss ratio 0.0751
result/tencentBlock.ns11401.oracleGeneral.zst ARC cache size    97100, 5743341 req, miss ratio 0.0241, byte miss ratio 0.0241
result/tencentBlock.ns11401.oracleGeneral.zst LeCaR cache size      121, 5743341 req, miss ratio 0.7695, byte miss ratio 0.7695
result/tencentBlock.ns11401.oracleGeneral.zst LeCaR cache size      364, 5743341 req, miss ratio 0.7514, byte miss ratio 0.7514
result/tencentBlock.ns11401.oracleGeneral.zst LeCaR cache size     1213, 5743341 req, miss ratio 0.7389, byte miss ratio 0.7389
result/tencentBlock.ns11401.oracleGeneral.zst LeCaR cache size     3641, 5743341 req, miss ratio 0.7311, byte miss ratio 0.7311
result/tencentBlock.ns11401.oracleGeneral.zst LeCaR cache size    12137, 5743341 req, miss ratio 0.4882, byte miss ratio 0.4882
result/tencentBlock.ns11401.oracleGeneral.zst LeCaR cache size    24275, 5743341 req, miss ratio 0.3246, byte miss ratio 0.3246
result/tencentBlock.ns11401.oracleGeneral.zst LeCaR cache size    48550, 5743341 req, miss ratio 0.0718, byte miss ratio 0.0718
result/tencentBlock.ns11401.oracleGeneral.zst LeCaR cache size    97100, 5743341 req, miss ratio 0.0236, byte miss ratio 0.0236
result/tencentBlock.ns11401.oracleGeneral.zst LRU cache size      121, 5743341 req, miss ratio 0.7739, byte miss ratio 0.7739
result/tencentBlock.ns11401.oracleGeneral.zst LRU cache size      364, 5743341 req, miss ratio 0.7554, byte miss ratio 0.7554
result/tencentBlock.ns11401.oracleGeneral.zst LRU cache size     1213, 5743341 req, miss ratio 0.7416, byte miss ratio 0.7416
result/tencentBlock.ns11401.oracleGeneral.zst LRU cache size     3641, 5743341 req, miss ratio 0.7327, byte miss ratio 0.7327
result/tencentBlock.ns11401.oracleGeneral.zst LRU cache size    12137, 5743341 req, miss ratio 0.5284, byte miss ratio 0.5284
result/tencentBlock.ns11401.oracleGeneral.zst LRU cache size    24275, 5743341 req, miss ratio 0.5114, byte miss ratio 0.5114
result/tencentBlock.ns11401.oracleGeneral.zst LRU cache size    48550, 5743341 req, miss ratio 0.0754, byte miss ratio 0.0754
