result/tencentBlock.ns18204.oracleGeneral.zst Clock cache size      219, 2215170 req, miss ratio 0.3933, byte miss ratio 0.3933
result/tencentBlock.ns18204.oracleGeneral.zst Clock cache size      659, 2215170 req, miss ratio 0.3440, byte miss ratio 0.3440
result/tencentBlock.ns18204.oracleGeneral.zst Clock cache size     2198, 2215170 req, miss ratio 0.3076, byte miss ratio 0.3076
result/tencentBlock.ns18204.oracleGeneral.zst Clock cache size     6594, 2215170 req, miss ratio 0.2664, byte miss ratio 0.2664
result/tencentBlock.ns18204.oracleGeneral.zst Clock cache size    21980, 2215170 req, miss ratio 0.2174, byte miss ratio 0.2174
result/tencentBlock.ns18204.oracleGeneral.zst Clock cache size    43960, 2215170 req, miss ratio 0.1752, byte miss ratio 0.1752
result/tencentBlock.ns18204.oracleGeneral.zst Clock cache size    87920, 2215170 req, miss ratio 0.1172, byte miss ratio 0.1172
result/tencentBlock.ns18204.oracleGeneral.zst Clock cache size   175840, 2215170 req, miss ratio 0.0996, byte miss ratio 0.0996
result/tencentBlock.ns18204.oracleGeneral.zst Cacheus cache size      219, 2215170 req, miss ratio 0.3721, byte miss ratio 0.3721
result/tencentBlock.ns18204.oracleGeneral.zst Cacheus cache size      659, 2215170 req, miss ratio 0.3392, byte miss ratio 0.3392
result/tencentBlock.ns18204.oracleGeneral.zst Cacheus cache size     2198, 2215170 req, miss ratio 0.2929, byte miss ratio 0.2929
result/tencentBlock.ns18204.oracleGeneral.zst Cacheus cache size     6594, 2215170 req, miss ratio 0.2586, byte miss ratio 0.2586
result/tencentBlock.ns18204.oracleGeneral.zst Cacheus cache size    21980, 2215170 req, miss ratio 0.2204, byte miss ratio 0.2204
result/tencentBlock.ns18204.oracleGeneral.zst Cacheus cache size    43960, 2215170 req, miss ratio 0.1754, byte miss ratio 0.1754
result/tencentBlock.ns18204.oracleGeneral.zst Cacheus cache size    87920, 2215170 req, miss ratio 0.1168, byte miss ratio 0.1168
result/tencentBlock.ns18204.oracleGeneral.zst Cacheus cache size   175840, 2215170 req, miss ratio 0.0996, byte miss ratio 0.0996
result/tencentBlock.ns18204.oracleGeneral.zst FIFO cache size      219, 2215170 req, miss ratio 0.5191, byte miss ratio 0.5191
result/tencentBlock.ns18204.oracleGeneral.zst FIFO cache size      659, 2215170 req, miss ratio 0.3917, byte miss ratio 0.3917
result/tencentBlock.ns18204.oracleGeneral.zst FIFO cache size     2198, 2215170 req, miss ratio 0.3276, byte miss ratio 0.3276
result/tencentBlock.ns18204.oracleGeneral.zst FIFO cache size     6594, 2215170 req, miss ratio 0.2873, byte miss ratio 0.2873
result/tencentBlock.ns18204.oracleGeneral.zst FIFO cache size    21980, 2215170 req, miss ratio 0.2302, byte miss ratio 0.2302
result/tencentBlock.ns18204.oracleGeneral.zst FIFO cache size    43960, 2215170 req, miss ratio 0.1775, byte miss ratio 0.1775
result/tencentBlock.ns18204.oracleGeneral.zst FIFO cache size    87920, 2215170 req, miss ratio 0.1335, byte miss ratio 0.1335
result/tencentBlock.ns18204.oracleGeneral.zst FIFO cache size   175840, 2215170 req, miss ratio 0.1075, byte miss ratio 0.1075
result/tencentBlock.ns18204.oracleGeneral.zst ARC cache size      219, 2215170 req, miss ratio 0.3660, byte miss ratio 0.3660
result/tencentBlock.ns18204.oracleGeneral.zst ARC cache size      659, 2215170 req, miss ratio 0.3395, byte miss ratio 0.3395
result/tencentBlock.ns18204.oracleGeneral.zst ARC cache size     2198, 2215170 req, miss ratio 0.2875, byte miss ratio 0.2875
result/tencentBlock.ns18204.oracleGeneral.zst ARC cache size     6594, 2215170 req, miss ratio 0.2567, byte miss ratio 0.2567
result/tencentBlock.ns18204.oracleGeneral.zst ARC cache size    21980, 2215170 req, miss ratio 0.2177, byte miss ratio 0.2177
result/tencentBlock.ns18204.oracleGeneral.zst ARC cache size    43960, 2215170 req, miss ratio 0.1676, byte miss ratio 0.1676
result/tencentBlock.ns18204.oracleGeneral.zst ARC cache size    87920, 2215170 req, miss ratio 0.1106, byte miss ratio 0.1106
result/tencentBlock.ns18204.oracleGeneral.zst ARC cache size   175840, 2215170 req, miss ratio 0.0996, byte miss ratio 0.0996
result/tencentBlock.ns18204.oracleGeneral.zst clock2 cache size      219, 2215170 req, miss ratio 0.3940, byte miss ratio 0.3940
result/tencentBlock.ns18204.oracleGeneral.zst clock2 cache size      659, 2215170 req, miss ratio 0.3454, byte miss ratio 0.3454
