result/tencentBlock.ns23214.oracleGeneral.zst LIRS cache size      229, 2165864 req, miss ratio 0.4585, byte miss ratio 0.4585
result/tencentBlock.ns23214.oracleGeneral.zst LIRS cache size      689, 2165864 req, miss ratio 0.3850, byte miss ratio 0.3850
result/tencentBlock.ns23214.oracleGeneral.zst LIRS cache size     2297, 2165864 req, miss ratio 0.2724, byte miss ratio 0.2724
result/tencentBlock.ns23214.oracleGeneral.zst LIRS cache size     6893, 2165864 req, miss ratio 0.2452, byte miss ratio 0.2452
result/tencentBlock.ns23214.oracleGeneral.zst LIRS cache size    22977, 2165864 req, miss ratio 0.1940, byte miss ratio 0.1940
result/tencentBlock.ns23214.oracleGeneral.zst LIRS cache size    45954, 2165864 req, miss ratio 0.1528, byte miss ratio 0.1528
result/tencentBlock.ns23214.oracleGeneral.zst LIRS cache size    91908, 2165864 req, miss ratio 0.1178, byte miss ratio 0.1178
result/tencentBlock.ns23214.oracleGeneral.zst LIRS cache size   183816, 2165864 req, miss ratio 0.1077, byte miss ratio 0.1077
result/tencentBlock.ns23214.oracleGeneral.zst LHD cache size      229, 2165864 req, miss ratio 0.4391, byte miss ratio 0.4391
result/tencentBlock.ns23214.oracleGeneral.zst LHD cache size      689, 2165864 req, miss ratio 0.3873, byte miss ratio 0.3873
result/tencentBlock.ns23214.oracleGeneral.zst LHD cache size     2297, 2165864 req, miss ratio 0.2929, byte miss ratio 0.2929
result/tencentBlock.ns23214.oracleGeneral.zst LHD cache size     6893, 2165864 req, miss ratio 0.2448, byte miss ratio 0.2448
result/tencentBlock.ns23214.oracleGeneral.zst LHD cache size    22977, 2165864 req, miss ratio 0.1920, byte miss ratio 0.1920
result/tencentBlock.ns23214.oracleGeneral.zst LHD cache size    45954, 2165864 req, miss ratio 0.1463, byte miss ratio 0.1463
result/tencentBlock.ns23214.oracleGeneral.zst LHD cache size    91908, 2165864 req, miss ratio 0.1133, byte miss ratio 0.1133
result/tencentBlock.ns23214.oracleGeneral.zst LHD cache size   183816, 2165864 req, miss ratio 0.1070, byte miss ratio 0.1070
