result/tencentBlock.ns9133.oracleGeneral.zst Cacheus cache size      873, 6991649 req, miss ratio 0.7139, byte miss ratio 0.7139
result/tencentBlock.ns9133.oracleGeneral.zst Cacheus cache size     2620, 6991649 req, miss ratio 0.5494, byte miss ratio 0.5494
result/tencentBlock.ns9133.oracleGeneral.zst Cacheus cache size     8735, 6991649 req, miss ratio 0.4826, byte miss ratio 0.4826
result/tencentBlock.ns9133.oracleGeneral.zst Cacheus cache size    26207, 6991649 req, miss ratio 0.3984, byte miss ratio 0.3984
result/tencentBlock.ns9133.oracleGeneral.zst Cacheus cache size    87358, 6991649 req, miss ratio 0.2984, byte miss ratio 0.2984
result/tencentBlock.ns9133.oracleGeneral.zst Cacheus cache size   174716, 6991649 req, miss ratio 0.2273, byte miss ratio 0.2273
result/tencentBlock.ns9133.oracleGeneral.zst Cacheus cache size   349432, 6991649 req, miss ratio 0.1602, byte miss ratio 0.1602
result/tencentBlock.ns9133.oracleGeneral.zst Cacheus cache size   698864, 6991649 req, miss ratio 0.1261, byte miss ratio 0.1261
result/tencentBlock.ns9133.oracleGeneral.zst LIRS cache size      873, 6991649 req, miss ratio 0.6782, byte miss ratio 0.6782
result/tencentBlock.ns9133.oracleGeneral.zst LIRS cache size     2620, 6991649 req, miss ratio 0.5304, byte miss ratio 0.5304
result/tencentBlock.ns9133.oracleGeneral.zst LIRS cache size     8735, 6991649 req, miss ratio 0.4835, byte miss ratio 0.4835
result/tencentBlock.ns9133.oracleGeneral.zst LIRS cache size    26207, 6991649 req, miss ratio 0.4167, byte miss ratio 0.4167
result/tencentBlock.ns9133.oracleGeneral.zst LIRS cache size    87358, 6991649 req, miss ratio 0.3037, byte miss ratio 0.3037
result/tencentBlock.ns9133.oracleGeneral.zst LIRS cache size   174716, 6991649 req, miss ratio 0.2280, byte miss ratio 0.2280
result/tencentBlock.ns9133.oracleGeneral.zst LIRS cache size   349432, 6991649 req, miss ratio 0.1705, byte miss ratio 0.1705
result/tencentBlock.ns9133.oracleGeneral.zst LIRS cache size   698864, 6991649 req, miss ratio 0.1300, byte miss ratio 0.1300
result/tencentBlock.ns9133.oracleGeneral.zst ARC cache size      873, 6991649 req, miss ratio 0.6907, byte miss ratio 0.6907
result/tencentBlock.ns9133.oracleGeneral.zst ARC cache size     2620, 6991649 req, miss ratio 0.5338, byte miss ratio 0.5338
result/tencentBlock.ns9133.oracleGeneral.zst ARC cache size     8735, 6991649 req, miss ratio 0.4789, byte miss ratio 0.4789
result/tencentBlock.ns9133.oracleGeneral.zst ARC cache size    26207, 6991649 req, miss ratio 0.3937, byte miss ratio 0.3937
result/tencentBlock.ns9133.oracleGeneral.zst ARC cache size    87358, 6991649 req, miss ratio 0.2921, byte miss ratio 0.2921
result/tencentBlock.ns9133.oracleGeneral.zst ARC cache size   174716, 6991649 req, miss ratio 0.2187, byte miss ratio 0.2187
