result/tencentBlock.ns13354.oracleGeneral.zst LHD cache size      483, 3689810 req, miss ratio 0.5597, byte miss ratio 0.5597
result/tencentBlock.ns13354.oracleGeneral.zst LHD cache size     1449, 3689810 req, miss ratio 0.4527, byte miss ratio 0.4527
result/tencentBlock.ns13354.oracleGeneral.zst LHD cache size     4832, 3689810 req, miss ratio 0.3675, byte miss ratio 0.3675
result/tencentBlock.ns13354.oracleGeneral.zst LHD cache size    14498, 3689810 req, miss ratio 0.3331, byte miss ratio 0.3331
result/tencentBlock.ns13354.oracleGeneral.zst LHD cache size    48328, 3689810 req, miss ratio 0.2760, byte miss ratio 0.2760
result/tencentBlock.ns13354.oracleGeneral.zst LHD cache size    96657, 3689810 req, miss ratio 0.2140, byte miss ratio 0.2140
result/tencentBlock.ns13354.oracleGeneral.zst LHD cache size   193315, 3689810 req, miss ratio 0.1517, byte miss ratio 0.1517
result/tencentBlock.ns13354.oracleGeneral.zst LHD cache size   386630, 3689810 req, miss ratio 0.1326, byte miss ratio 0.1326
result/tencentBlock.ns13354.oracleGeneral.zst clock2 cache size      483, 3689810 req, miss ratio 0.5565, byte miss ratio 0.5565
result/tencentBlock.ns13354.oracleGeneral.zst clock2 cache size     1449, 3689810 req, miss ratio 0.4678, byte miss ratio 0.4678
result/tencentBlock.ns13354.oracleGeneral.zst clock2 cache size     4832, 3689810 req, miss ratio 0.3673, byte miss ratio 0.3673
result/tencentBlock.ns13354.oracleGeneral.zst clock2 cache size    14498, 3689810 req, miss ratio 0.3446, byte miss ratio 0.3446
result/tencentBlock.ns13354.oracleGeneral.zst clock2 cache size    48328, 3689810 req, miss ratio 0.2841, byte miss ratio 0.2841
result/tencentBlock.ns13354.oracleGeneral.zst clock2 cache size    96657, 3689810 req, miss ratio 0.2387, byte miss ratio 0.2387
result/tencentBlock.ns13354.oracleGeneral.zst clock2 cache size   193315, 3689810 req, miss ratio 0.1658, byte miss ratio 0.1658
result/tencentBlock.ns13354.oracleGeneral.zst clock2 cache size   386630, 3689810 req, miss ratio 0.1316, byte miss ratio 0.1316
result/tencentBlock.ns13354.oracleGeneral.zst Clock cache size      483, 3689810 req, miss ratio 0.5600, byte miss ratio 0.5600
result/tencentBlock.ns13354.oracleGeneral.zst Clock cache size     1449, 3689810 req, miss ratio 0.4719, byte miss ratio 0.4719
result/tencentBlock.ns13354.oracleGeneral.zst Clock cache size     4832, 3689810 req, miss ratio 0.3756, byte miss ratio 0.3756
result/tencentBlock.ns13354.oracleGeneral.zst Clock cache size    14498, 3689810 req, miss ratio 0.3451, byte miss ratio 0.3451
result/tencentBlock.ns13354.oracleGeneral.zst Clock cache size    48328, 3689810 req, miss ratio 0.2829, byte miss ratio 0.2829
result/tencentBlock.ns13354.oracleGeneral.zst Clock cache size    96657, 3689810 req, miss ratio 0.2323, byte miss ratio 0.2323
result/tencentBlock.ns13354.oracleGeneral.zst Clock cache size   193315, 3689810 req, miss ratio 0.1670, byte miss ratio 0.1670
result/tencentBlock.ns13354.oracleGeneral.zst Clock cache size   386630, 3689810 req, miss ratio 0.1316, byte miss ratio 0.1316
result/tencentBlock.ns13354.oracleGeneral.zst LIRS cache size      483, 3689810 req, miss ratio 0.5624, byte miss ratio 0.5624
result/tencentBlock.ns13354.oracleGeneral.zst LIRS cache size     1449, 3689810 req, miss ratio 0.4304, byte miss ratio 0.4304
result/tencentBlock.ns13354.oracleGeneral.zst LIRS cache size     4832, 3689810 req, miss ratio 0.3732, byte miss ratio 0.3732
result/tencentBlock.ns13354.oracleGeneral.zst LIRS cache size    14498, 3689810 req, miss ratio 0.3271, byte miss ratio 0.3271
result/tencentBlock.ns13354.oracleGeneral.zst LIRS cache size    48328, 3689810 req, miss ratio 0.2748, byte miss ratio 0.2748
result/tencentBlock.ns13354.oracleGeneral.zst LIRS cache size    96657, 3689810 req, miss ratio 0.2212, byte miss ratio 0.2212
result/tencentBlock.ns13354.oracleGeneral.zst LIRS cache size   193315, 3689810 req, miss ratio 0.1531, byte miss ratio 0.1531
result/tencentBlock.ns13354.oracleGeneral.zst LIRS cache size   386630, 3689810 req, miss ratio 0.1346, byte miss ratio 0.1346
result/tencentBlock.ns13354.oracleGeneral.zst ARC cache size      483, 3689810 req, miss ratio 0.5441, byte miss ratio 0.5441
result/tencentBlock.ns13354.oracleGeneral.zst ARC cache size     1449, 3689810 req, miss ratio 0.4199, byte miss ratio 0.4199
result/tencentBlock.ns13354.oracleGeneral.zst ARC cache size     4832, 3689810 req, miss ratio 0.3608, byte miss ratio 0.3608
result/tencentBlock.ns13354.oracleGeneral.zst ARC cache size    14498, 3689810 req, miss ratio 0.3268, byte miss ratio 0.3268
result/tencentBlock.ns13354.oracleGeneral.zst ARC cache size    48328, 3689810 req, miss ratio 0.2779, byte miss ratio 0.2779
result/tencentBlock.ns13354.oracleGeneral.zst ARC cache size    96657, 3689810 req, miss ratio 0.2212, byte miss ratio 0.2212
result/tencentBlock.ns13354.oracleGeneral.zst ARC cache size   193315, 3689810 req, miss ratio 0.1481, byte miss ratio 0.1481
result/tencentBlock.ns13354.oracleGeneral.zst ARC cache size   386630, 3689810 req, miss ratio 0.1316, byte miss ratio 0.1316
result/tencentBlock.ns13354.oracleGeneral.zst LeCaR cache size      483, 3689810 req, miss ratio 0.5594, byte miss ratio 0.5594
result/tencentBlock.ns13354.oracleGeneral.zst LeCaR cache size     1449, 3689810 req, miss ratio 0.4721, byte miss ratio 0.4721
result/tencentBlock.ns13354.oracleGeneral.zst LeCaR cache size     4832, 3689810 req, miss ratio 0.3695, byte miss ratio 0.3695
result/tencentBlock.ns13354.oracleGeneral.zst LeCaR cache size    14498, 3689810 req, miss ratio 0.3451, byte miss ratio 0.3451
result/tencentBlock.ns13354.oracleGeneral.zst LeCaR cache size    48328, 3689810 req, miss ratio 0.2811, byte miss ratio 0.2811
result/tencentBlock.ns13354.oracleGeneral.zst LeCaR cache size    96657, 3689810 req, miss ratio 0.2224, byte miss ratio 0.2224
result/tencentBlock.ns13354.oracleGeneral.zst LeCaR cache size   193315, 3689810 req, miss ratio 0.1465, byte miss ratio 0.1465
result/tencentBlock.ns13354.oracleGeneral.zst LeCaR cache size   386630, 3689810 req, miss ratio 0.1320, byte miss ratio 0.1320
result/tencentBlock.ns13354.oracleGeneral.zst Cacheus cache size      483, 3689810 req, miss ratio 0.5409, byte miss ratio 0.5409
result/tencentBlock.ns13354.oracleGeneral.zst Cacheus cache size     1449, 3689810 req, miss ratio 0.4403, byte miss ratio 0.4403
result/tencentBlock.ns13354.oracleGeneral.zst Cacheus cache size     4832, 3689810 req, miss ratio 0.3616, byte miss ratio 0.3616
result/tencentBlock.ns13354.oracleGeneral.zst Cacheus cache size    14498, 3689810 req, miss ratio 0.3300, byte miss ratio 0.3300
result/tencentBlock.ns13354.oracleGeneral.zst Cacheus cache size    48328, 3689810 req, miss ratio 0.2811, byte miss ratio 0.2811
