result/tencentBlock.ns22521.oracleGeneral.zst ARC cache size      502, 5818027 req, miss ratio 0.4888, byte miss ratio 0.4888
result/tencentBlock.ns22521.oracleGeneral.zst ARC cache size     1507, 5818027 req, miss ratio 0.3864, byte miss ratio 0.3864
result/tencentBlock.ns22521.oracleGeneral.zst ARC cache size     5023, 5818027 req, miss ratio 0.3351, byte miss ratio 0.3351
result/tencentBlock.ns22521.oracleGeneral.zst ARC cache size    15071, 5818027 req, miss ratio 0.3106, byte miss ratio 0.3106
result/tencentBlock.ns22521.oracleGeneral.zst ARC cache size    50237, 5818027 req, miss ratio 0.2760, byte miss ratio 0.2760
result/tencentBlock.ns22521.oracleGeneral.zst ARC cache size   100474, 5818027 req, miss ratio 0.2548, byte miss ratio 0.2548
result/tencentBlock.ns22521.oracleGeneral.zst ARC cache size   200949, 5818027 req, miss ratio 0.1358, byte miss ratio 0.1358
result/tencentBlock.ns22521.oracleGeneral.zst ARC cache size   401899, 5818027 req, miss ratio 0.0867, byte miss ratio 0.0867
result/tencentBlock.ns22521.oracleGeneral.zst Clock cache size      502, 5818027 req, miss ratio 0.5201, byte miss ratio 0.5201
result/tencentBlock.ns22521.oracleGeneral.zst Clock cache size     1507, 5818027 req, miss ratio 0.4301, byte miss ratio 0.4301
result/tencentBlock.ns22521.oracleGeneral.zst Clock cache size     5023, 5818027 req, miss ratio 0.3514, byte miss ratio 0.3514
result/tencentBlock.ns22521.oracleGeneral.zst Clock cache size    15071, 5818027 req, miss ratio 0.3221, byte miss ratio 0.3221
result/tencentBlock.ns22521.oracleGeneral.zst Clock cache size    50237, 5818027 req, miss ratio 0.2886, byte miss ratio 0.2886
result/tencentBlock.ns22521.oracleGeneral.zst Clock cache size   100474, 5818027 req, miss ratio 0.2582, byte miss ratio 0.2582
result/tencentBlock.ns22521.oracleGeneral.zst Clock cache size   200949, 5818027 req, miss ratio 0.1426, byte miss ratio 0.1426
result/tencentBlock.ns22521.oracleGeneral.zst Clock cache size   401899, 5818027 req, miss ratio 0.0867, byte miss ratio 0.0867
result/tencentBlock.ns22521.oracleGeneral.zst S3FIFO-1 cache size      502, 5818027 req, miss ratio 0.4977, byte miss ratio 0.4977
result/tencentBlock.ns22521.oracleGeneral.zst S3FIFO-1 cache size     1507, 5818027 req, miss ratio 0.3735, byte miss ratio 0.3735
result/tencentBlock.ns22521.oracleGeneral.zst S3FIFO-1 cache size     5023, 5818027 req, miss ratio 0.3347, byte miss ratio 0.3347
result/tencentBlock.ns22521.oracleGeneral.zst S3FIFO-1 cache size    15071, 5818027 req, miss ratio 0.3104, byte miss ratio 0.3104
result/tencentBlock.ns22521.oracleGeneral.zst S3FIFO-1 cache size    50237, 5818027 req, miss ratio 0.2761, byte miss ratio 0.2761
result/tencentBlock.ns22521.oracleGeneral.zst S3FIFO-1 cache size   100474, 5818027 req, miss ratio 0.2439, byte miss ratio 0.2439
result/tencentBlock.ns22521.oracleGeneral.zst S3FIFO-1 cache size   200949, 5818027 req, miss ratio 0.1311, byte miss ratio 0.1311
result/tencentBlock.ns22521.oracleGeneral.zst S3FIFO-1 cache size   401899, 5818027 req, miss ratio 0.0867, byte miss ratio 0.0867
result/tencentBlock.ns22521.oracleGeneral.zst FIFO cache size      502, 5818027 req, miss ratio 0.6017, byte miss ratio 0.6017
result/tencentBlock.ns22521.oracleGeneral.zst FIFO cache size     1507, 5818027 req, miss ratio 0.4779, byte miss ratio 0.4779
