result/tencentBlock.ns22209.oracleGeneral.zst Clock cache size      300, 3006992 req, miss ratio 0.4906, byte miss ratio 0.4906
result/tencentBlock.ns22209.oracleGeneral.zst Clock cache size      901, 3006992 req, miss ratio 0.4124, byte miss ratio 0.4124
result/tencentBlock.ns22209.oracleGeneral.zst Clock cache size     3003, 3006992 req, miss ratio 0.2957, byte miss ratio 0.2957
result/tencentBlock.ns22209.oracleGeneral.zst Clock cache size     9011, 3006992 req, miss ratio 0.2505, byte miss ratio 0.2505
result/tencentBlock.ns22209.oracleGeneral.zst Clock cache size    30037, 3006992 req, miss ratio 0.1875, byte miss ratio 0.1875
result/tencentBlock.ns22209.oracleGeneral.zst Clock cache size    60074, 3006992 req, miss ratio 0.1472, byte miss ratio 0.1472
result/tencentBlock.ns22209.oracleGeneral.zst Clock cache size   120148, 3006992 req, miss ratio 0.1128, byte miss ratio 0.1128
result/tencentBlock.ns22209.oracleGeneral.zst Clock cache size   240296, 3006992 req, miss ratio 0.1005, byte miss ratio 0.1005
result/tencentBlock.ns22209.oracleGeneral.zst S3FIFO-1 cache size      300, 3006992 req, miss ratio 0.4862, byte miss ratio 0.4862
result/tencentBlock.ns22209.oracleGeneral.zst S3FIFO-1 cache size      901, 3006992 req, miss ratio 0.3789, byte miss ratio 0.3789
result/tencentBlock.ns22209.oracleGeneral.zst S3FIFO-1 cache size     3003, 3006992 req, miss ratio 0.2698, byte miss ratio 0.2698
result/tencentBlock.ns22209.oracleGeneral.zst S3FIFO-1 cache size     9011, 3006992 req, miss ratio 0.2414, byte miss ratio 0.2414
result/tencentBlock.ns22209.oracleGeneral.zst S3FIFO-1 cache size    30037, 3006992 req, miss ratio 0.1932, byte miss ratio 0.1932
result/tencentBlock.ns22209.oracleGeneral.zst S3FIFO-1 cache size    60074, 3006992 req, miss ratio 0.1497, byte miss ratio 0.1497
result/tencentBlock.ns22209.oracleGeneral.zst S3FIFO-1 cache size   120148, 3006992 req, miss ratio 0.1128, byte miss ratio 0.1128
result/tencentBlock.ns22209.oracleGeneral.zst S3FIFO-1 cache size   240296, 3006992 req, miss ratio 0.1004, byte miss ratio 0.1004
result/tencentBlock.ns22209.oracleGeneral.zst LIRS cache size      300, 3006992 req, miss ratio 0.5117, byte miss ratio 0.5117
result/tencentBlock.ns22209.oracleGeneral.zst LIRS cache size      901, 3006992 req, miss ratio 0.3945, byte miss ratio 0.3945
result/tencentBlock.ns22209.oracleGeneral.zst LIRS cache size     3003, 3006992 req, miss ratio 0.2813, byte miss ratio 0.2813
result/tencentBlock.ns22209.oracleGeneral.zst LIRS cache size     9011, 3006992 req, miss ratio 0.2442, byte miss ratio 0.2442
result/tencentBlock.ns22209.oracleGeneral.zst LIRS cache size    30037, 3006992 req, miss ratio 0.1987, byte miss ratio 0.1987
result/tencentBlock.ns22209.oracleGeneral.zst LIRS cache size    60074, 3006992 req, miss ratio 0.1603, byte miss ratio 0.1603
result/tencentBlock.ns22209.oracleGeneral.zst LIRS cache size   120148, 3006992 req, miss ratio 0.1216, byte miss ratio 0.1216
result/tencentBlock.ns22209.oracleGeneral.zst LIRS cache size   240296, 3006992 req, miss ratio 0.1043, byte miss ratio 0.1043
result/tencentBlock.ns22209.oracleGeneral.zst FIFO cache size      300, 3006992 req, miss ratio 0.5897, byte miss ratio 0.5897
result/tencentBlock.ns22209.oracleGeneral.zst FIFO cache size      901, 3006992 req, miss ratio 0.4535, byte miss ratio 0.4535
result/tencentBlock.ns22209.oracleGeneral.zst FIFO cache size     3003, 3006992 req, miss ratio 0.3420, byte miss ratio 0.3420
result/tencentBlock.ns22209.oracleGeneral.zst FIFO cache size     9011, 3006992 req, miss ratio 0.2756, byte miss ratio 0.2756
