result/tencentBlock.ns1441.oracleGeneral.zst FIFO cache size      466, 10397219 req, miss ratio 0.7906, byte miss ratio 0.7906
result/tencentBlock.ns1441.oracleGeneral.zst FIFO cache size     1400, 10397219 req, miss ratio 0.7654, byte miss ratio 0.7654
result/tencentBlock.ns1441.oracleGeneral.zst FIFO cache size     4667, 10397219 req, miss ratio 0.7360, byte miss ratio 0.7360
result/tencentBlock.ns1441.oracleGeneral.zst FIFO cache size    14001, 10397219 req, miss ratio 0.6703, byte miss ratio 0.6703
result/tencentBlock.ns1441.oracleGeneral.zst FIFO cache size    46672, 10397219 req, miss ratio 0.4824, byte miss ratio 0.4824
result/tencentBlock.ns1441.oracleGeneral.zst FIFO cache size    93344, 10397219 req, miss ratio 0.1794, byte miss ratio 0.1794
result/tencentBlock.ns1441.oracleGeneral.zst FIFO cache size   186688, 10397219 req, miss ratio 0.0820, byte miss ratio 0.0820
result/tencentBlock.ns1441.oracleGeneral.zst FIFO cache size   373377, 10397219 req, miss ratio 0.0521, byte miss ratio 0.0521
result/tencentBlock.ns1441.oracleGeneral.zst LIRS cache size      466, 10397219 req, miss ratio 0.7532, byte miss ratio 0.7532
result/tencentBlock.ns1441.oracleGeneral.zst LIRS cache size     1400, 10397219 req, miss ratio 0.7294, byte miss ratio 0.7294
result/tencentBlock.ns1441.oracleGeneral.zst LIRS cache size     4667, 10397219 req, miss ratio 0.6404, byte miss ratio 0.6404
result/tencentBlock.ns1441.oracleGeneral.zst LIRS cache size    14001, 10397219 req, miss ratio 0.5382, byte miss ratio 0.5382
result/tencentBlock.ns1441.oracleGeneral.zst LIRS cache size    46672, 10397219 req, miss ratio 0.2281, byte miss ratio 0.2281
result/tencentBlock.ns1441.oracleGeneral.zst LIRS cache size    93344, 10397219 req, miss ratio 0.0970, byte miss ratio 0.0970
result/tencentBlock.ns1441.oracleGeneral.zst LIRS cache size   186688, 10397219 req, miss ratio 0.0588, byte miss ratio 0.0588
result/tencentBlock.ns1441.oracleGeneral.zst LIRS cache size   373377, 10397219 req, miss ratio 0.0463, byte miss ratio 0.0463
result/tencentBlock.ns1441.oracleGeneral.zst Clock cache size      466, 10397219 req, miss ratio 0.7761, byte miss ratio 0.7761
result/tencentBlock.ns1441.oracleGeneral.zst Clock cache size     1400, 10397219 req, miss ratio 0.7548, byte miss ratio 0.7548
result/tencentBlock.ns1441.oracleGeneral.zst Clock cache size     4667, 10397219 req, miss ratio 0.7266, byte miss ratio 0.7266
result/tencentBlock.ns1441.oracleGeneral.zst Clock cache size    14001, 10397219 req, miss ratio 0.6540, byte miss ratio 0.6540
result/tencentBlock.ns1441.oracleGeneral.zst Clock cache size    46672, 10397219 req, miss ratio 0.4468, byte miss ratio 0.4468
result/tencentBlock.ns1441.oracleGeneral.zst Clock cache size    93344, 10397219 req, miss ratio 0.1041, byte miss ratio 0.1041
result/tencentBlock.ns1441.oracleGeneral.zst Clock cache size   186688, 10397219 req, miss ratio 0.0575, byte miss ratio 0.0575
result/tencentBlock.ns1441.oracleGeneral.zst Clock cache size   373377, 10397219 req, miss ratio 0.0454, byte miss ratio 0.0454
result/tencentBlock.ns1441.oracleGeneral.zst LRU cache size      466, 10397219 req, miss ratio 0.7785, byte miss ratio 0.7785
result/tencentBlock.ns1441.oracleGeneral.zst LRU cache size     1400, 10397219 req, miss ratio 0.7578, byte miss ratio 0.7578
result/tencentBlock.ns1441.oracleGeneral.zst LRU cache size     4667, 10397219 req, miss ratio 0.7288, byte miss ratio 0.7288
result/tencentBlock.ns1441.oracleGeneral.zst LRU cache size    14001, 10397219 req, miss ratio 0.6600, byte miss ratio 0.6600
result/tencentBlock.ns1441.oracleGeneral.zst LRU cache size    46672, 10397219 req, miss ratio 0.4742, byte miss ratio 0.4742
result/tencentBlock.ns1441.oracleGeneral.zst LRU cache size    93344, 10397219 req, miss ratio 0.1045, byte miss ratio 0.1045
result/tencentBlock.ns1441.oracleGeneral.zst LRU cache size   186688, 10397219 req, miss ratio 0.0570, byte miss ratio 0.0570
result/tencentBlock.ns1441.oracleGeneral.zst LRU cache size   373377, 10397219 req, miss ratio 0.0455, byte miss ratio 0.0455
result/tencentBlock.ns1441.oracleGeneral.zst S3FIFO-1 cache size      466, 10397219 req, miss ratio 0.7490, byte miss ratio 0.7490
result/tencentBlock.ns1441.oracleGeneral.zst S3FIFO-1 cache size     1400, 10397219 req, miss ratio 0.7265, byte miss ratio 0.7265
result/tencentBlock.ns1441.oracleGeneral.zst S3FIFO-1 cache size     4667, 10397219 req, miss ratio 0.6407, byte miss ratio 0.6407
result/tencentBlock.ns1441.oracleGeneral.zst S3FIFO-1 cache size    14001, 10397219 req, miss ratio 0.5473, byte miss ratio 0.5473
result/tencentBlock.ns1441.oracleGeneral.zst S3FIFO-1 cache size    46672, 10397219 req, miss ratio 0.3075, byte miss ratio 0.3075
result/tencentBlock.ns1441.oracleGeneral.zst S3FIFO-1 cache size    93344, 10397219 req, miss ratio 0.0936, byte miss ratio 0.0936
result/tencentBlock.ns1441.oracleGeneral.zst S3FIFO-1 cache size   186688, 10397219 req, miss ratio 0.0556, byte miss ratio 0.0556
result/tencentBlock.ns1441.oracleGeneral.zst S3FIFO-1 cache size   373377, 10397219 req, miss ratio 0.0454, byte miss ratio 0.0454
