result/tencentBlock.ns23816.oracleGeneral.zst FIFO cache size      406, 4819412 req, miss ratio 0.6755, byte miss ratio 0.6755
result/tencentBlock.ns23816.oracleGeneral.zst FIFO cache size     1218, 4819412 req, miss ratio 0.4554, byte miss ratio 0.4554
result/tencentBlock.ns23816.oracleGeneral.zst FIFO cache size     4061, 4819412 req, miss ratio 0.2776, byte miss ratio 0.2776
result/tencentBlock.ns23816.oracleGeneral.zst FIFO cache size    12185, 4819412 req, miss ratio 0.1850, byte miss ratio 0.1850
result/tencentBlock.ns23816.oracleGeneral.zst FIFO cache size    40619, 4819412 req, miss ratio 0.1160, byte miss ratio 0.1160
result/tencentBlock.ns23816.oracleGeneral.zst FIFO cache size    81239, 4819412 req, miss ratio 0.1026, byte miss ratio 0.1026
result/tencentBlock.ns23816.oracleGeneral.zst FIFO cache size   162478, 4819412 req, miss ratio 0.0931, byte miss ratio 0.0931
result/tencentBlock.ns23816.oracleGeneral.zst FIFO cache size   324956, 4819412 req, miss ratio 0.0875, byte miss ratio 0.0875
result/tencentBlock.ns23816.oracleGeneral.zst LIRS cache size      406, 4819412 req, miss ratio 0.5782, byte miss ratio 0.5782
result/tencentBlock.ns23816.oracleGeneral.zst LIRS cache size     1218, 4819412 req, miss ratio 0.3120, byte miss ratio 0.3120
result/tencentBlock.ns23816.oracleGeneral.zst LIRS cache size     4061, 4819412 req, miss ratio 0.2384, byte miss ratio 0.2384
result/tencentBlock.ns23816.oracleGeneral.zst LIRS cache size    12185, 4819412 req, miss ratio 0.1759, byte miss ratio 0.1759
result/tencentBlock.ns23816.oracleGeneral.zst LIRS cache size    40619, 4819412 req, miss ratio 0.1466, byte miss ratio 0.1466
result/tencentBlock.ns23816.oracleGeneral.zst LIRS cache size    81239, 4819412 req, miss ratio 0.1234, byte miss ratio 0.1234
result/tencentBlock.ns23816.oracleGeneral.zst LIRS cache size   162478, 4819412 req, miss ratio 0.1012, byte miss ratio 0.1012
result/tencentBlock.ns23816.oracleGeneral.zst LIRS cache size   324956, 4819412 req, miss ratio 0.0873, byte miss ratio 0.0873
result/tencentBlock.ns23816.oracleGeneral.zst ARC cache size      406, 4819412 req, miss ratio 0.5825, byte miss ratio 0.5825
result/tencentBlock.ns23816.oracleGeneral.zst ARC cache size     1218, 4819412 req, miss ratio 0.3089, byte miss ratio 0.3089
