result/tencentBlock.ns24254.oracleGeneral.zst LRU cache size      874, 1414307 req, miss ratio 0.9097, byte miss ratio 0.9097
result/tencentBlock.ns24254.oracleGeneral.zst LRU cache size     2623, 1414307 req, miss ratio 0.8905, byte miss ratio 0.8905
result/tencentBlock.ns24254.oracleGeneral.zst LRU cache size     8745, 1414307 req, miss ratio 0.8600, byte miss ratio 0.8600
result/tencentBlock.ns24254.oracleGeneral.zst LRU cache size    26236, 1414307 req, miss ratio 0.8061, byte miss ratio 0.8061
result/tencentBlock.ns24254.oracleGeneral.zst LRU cache size    87454, 1414307 req, miss ratio 0.7584, byte miss ratio 0.7584
result/tencentBlock.ns24254.oracleGeneral.zst LRU cache size   174909, 1414307 req, miss ratio 0.7466, byte miss ratio 0.7466
result/tencentBlock.ns24254.oracleGeneral.zst LRU cache size   349819, 1414307 req, miss ratio 0.7362, byte miss ratio 0.7362
result/tencentBlock.ns24254.oracleGeneral.zst LRU cache size   699638, 1414307 req, miss ratio 0.6184, byte miss ratio 0.6184
result/tencentBlock.ns24254.oracleGeneral.zst LHD cache size      874, 1414307 req, miss ratio 0.9102, byte miss ratio 0.9102
result/tencentBlock.ns24254.oracleGeneral.zst LHD cache size     2623, 1414307 req, miss ratio 0.8928, byte miss ratio 0.8928
result/tencentBlock.ns24254.oracleGeneral.zst LHD cache size     8745, 1414307 req, miss ratio 0.8533, byte miss ratio 0.8533
result/tencentBlock.ns24254.oracleGeneral.zst LHD cache size    26236, 1414307 req, miss ratio 0.7994, byte miss ratio 0.7994
result/tencentBlock.ns24254.oracleGeneral.zst LHD cache size    87454, 1414307 req, miss ratio 0.7630, byte miss ratio 0.7630
result/tencentBlock.ns24254.oracleGeneral.zst LHD cache size   174909, 1414307 req, miss ratio 0.7458, byte miss ratio 0.7458
result/tencentBlock.ns24254.oracleGeneral.zst LHD cache size   349819, 1414307 req, miss ratio 0.7153, byte miss ratio 0.7153
result/tencentBlock.ns24254.oracleGeneral.zst LHD cache size   699638, 1414307 req, miss ratio 0.6198, byte miss ratio 0.6198
result/tencentBlock.ns24254.oracleGeneral.zst Cacheus cache size      874, 1414307 req, miss ratio 0.9071, byte miss ratio 0.9071
result/tencentBlock.ns24254.oracleGeneral.zst Cacheus cache size     2623, 1414307 req, miss ratio 0.8848, byte miss ratio 0.8848
result/tencentBlock.ns24254.oracleGeneral.zst Cacheus cache size     8745, 1414307 req, miss ratio 0.8418, byte miss ratio 0.8418
result/tencentBlock.ns24254.oracleGeneral.zst Cacheus cache size    26236, 1414307 req, miss ratio 0.7955, byte miss ratio 0.7955
result/tencentBlock.ns24254.oracleGeneral.zst Cacheus cache size    87454, 1414307 req, miss ratio 0.7483, byte miss ratio 0.7483
result/tencentBlock.ns24254.oracleGeneral.zst Cacheus cache size   174909, 1414307 req, miss ratio 0.7361, byte miss ratio 0.7361
result/tencentBlock.ns24254.oracleGeneral.zst Cacheus cache size   349819, 1414307 req, miss ratio 0.7306, byte miss ratio 0.7306
result/tencentBlock.ns24254.oracleGeneral.zst Cacheus cache size   699638, 1414307 req, miss ratio 0.6459, byte miss ratio 0.6459
result/tencentBlock.ns24254.oracleGeneral.zst clock2 cache size      874, 1414307 req, miss ratio 0.9090, byte miss ratio 0.9090
result/tencentBlock.ns24254.oracleGeneral.zst clock2 cache size     2623, 1414307 req, miss ratio 0.8897, byte miss ratio 0.8897
result/tencentBlock.ns24254.oracleGeneral.zst clock2 cache size     8745, 1414307 req, miss ratio 0.8563, byte miss ratio 0.8563
result/tencentBlock.ns24254.oracleGeneral.zst clock2 cache size    26236, 1414307 req, miss ratio 0.7931, byte miss ratio 0.7931
result/tencentBlock.ns24254.oracleGeneral.zst clock2 cache size    87454, 1414307 req, miss ratio 0.7578, byte miss ratio 0.7578
result/tencentBlock.ns24254.oracleGeneral.zst clock2 cache size   174909, 1414307 req, miss ratio 0.7424, byte miss ratio 0.7424
result/tencentBlock.ns24254.oracleGeneral.zst clock2 cache size   349819, 1414307 req, miss ratio 0.7299, byte miss ratio 0.7299
result/tencentBlock.ns24254.oracleGeneral.zst clock2 cache size   699638, 1414307 req, miss ratio 0.6184, byte miss ratio 0.6184
result/tencentBlock.ns24254.oracleGeneral.zst LIRS cache size      874, 1414307 req, miss ratio 0.9152, byte miss ratio 0.9152
result/tencentBlock.ns24254.oracleGeneral.zst LIRS cache size     2623, 1414307 req, miss ratio 0.8913, byte miss ratio 0.8913
result/tencentBlock.ns24254.oracleGeneral.zst LIRS cache size     8745, 1414307 req, miss ratio 0.8410, byte miss ratio 0.8410
result/tencentBlock.ns24254.oracleGeneral.zst LIRS cache size    26236, 1414307 req, miss ratio 0.8128, byte miss ratio 0.8128
result/tencentBlock.ns24254.oracleGeneral.zst LIRS cache size    87454, 1414307 req, miss ratio 0.7795, byte miss ratio 0.7795
result/tencentBlock.ns24254.oracleGeneral.zst LIRS cache size   174909, 1414307 req, miss ratio 0.7635, byte miss ratio 0.7635
result/tencentBlock.ns24254.oracleGeneral.zst LIRS cache size   349819, 1414307 req, miss ratio 0.6929, byte miss ratio 0.6929
result/tencentBlock.ns24254.oracleGeneral.zst LIRS cache size   699638, 1414307 req, miss ratio 0.6202, byte miss ratio 0.6202
result/tencentBlock.ns24254.oracleGeneral.zst LeCaR cache size      874, 1414307 req, miss ratio 0.9089, byte miss ratio 0.9089
result/tencentBlock.ns24254.oracleGeneral.zst LeCaR cache size     2623, 1414307 req, miss ratio 0.8900, byte miss ratio 0.8900
result/tencentBlock.ns24254.oracleGeneral.zst LeCaR cache size     8745, 1414307 req, miss ratio 0.8598, byte miss ratio 0.8598
result/tencentBlock.ns24254.oracleGeneral.zst LeCaR cache size    26236, 1414307 req, miss ratio 0.7926, byte miss ratio 0.7926
result/tencentBlock.ns24254.oracleGeneral.zst LeCaR cache size    87454, 1414307 req, miss ratio 0.7578, byte miss ratio 0.7578
result/tencentBlock.ns24254.oracleGeneral.zst LeCaR cache size   174909, 1414307 req, miss ratio 0.7437, byte miss ratio 0.7437
result/tencentBlock.ns24254.oracleGeneral.zst LeCaR cache size   349819, 1414307 req, miss ratio 0.7350, byte miss ratio 0.7350
result/tencentBlock.ns24254.oracleGeneral.zst LeCaR cache size   699638, 1414307 req, miss ratio 0.6184, byte miss ratio 0.6184
result/tencentBlock.ns24254.oracleGeneral.zst Clock cache size      874, 1414307 req, miss ratio 0.9090, byte miss ratio 0.9090
result/tencentBlock.ns24254.oracleGeneral.zst Clock cache size     2623, 1414307 req, miss ratio 0.8899, byte miss ratio 0.8899
result/tencentBlock.ns24254.oracleGeneral.zst Clock cache size     8745, 1414307 req, miss ratio 0.8570, byte miss ratio 0.8570
result/tencentBlock.ns24254.oracleGeneral.zst Clock cache size    26236, 1414307 req, miss ratio 0.8001, byte miss ratio 0.8001
result/tencentBlock.ns24254.oracleGeneral.zst Clock cache size    87454, 1414307 req, miss ratio 0.7578, byte miss ratio 0.7578
result/tencentBlock.ns24254.oracleGeneral.zst Clock cache size   174909, 1414307 req, miss ratio 0.7440, byte miss ratio 0.7440
result/tencentBlock.ns24254.oracleGeneral.zst Clock cache size   349819, 1414307 req, miss ratio 0.7299, byte miss ratio 0.7299
result/tencentBlock.ns24254.oracleGeneral.zst Clock cache size   699638, 1414307 req, miss ratio 0.6184, byte miss ratio 0.6184
result/tencentBlock.ns24254.oracleGeneral.zst FIFO cache size      874, 1414307 req, miss ratio 0.9144, byte miss ratio 0.9144
result/tencentBlock.ns24254.oracleGeneral.zst FIFO cache size     2623, 1414307 req, miss ratio 0.8932, byte miss ratio 0.8932
result/tencentBlock.ns24254.oracleGeneral.zst FIFO cache size     8745, 1414307 req, miss ratio 0.8643, byte miss ratio 0.8643
result/tencentBlock.ns24254.oracleGeneral.zst FIFO cache size    26236, 1414307 req, miss ratio 0.8194, byte miss ratio 0.8194
