result/tencentBlock.ns22762.oracleGeneral.zst LRU cache size      217, 1208374 req, miss ratio 0.3917, byte miss ratio 0.3917
result/tencentBlock.ns22762.oracleGeneral.zst LRU cache size      653, 1208374 req, miss ratio 0.3846, byte miss ratio 0.3846
result/tencentBlock.ns22762.oracleGeneral.zst LRU cache size     2177, 1208374 req, miss ratio 0.3824, byte miss ratio 0.3824
result/tencentBlock.ns22762.oracleGeneral.zst LRU cache size     6531, 1208374 req, miss ratio 0.3814, byte miss ratio 0.3814
result/tencentBlock.ns22762.oracleGeneral.zst LRU cache size    21770, 1208374 req, miss ratio 0.3239, byte miss ratio 0.3239
result/tencentBlock.ns22762.oracleGeneral.zst LRU cache size    43540, 1208374 req, miss ratio 0.2483, byte miss ratio 0.2483
result/tencentBlock.ns22762.oracleGeneral.zst LRU cache size    87080, 1208374 req, miss ratio 0.1956, byte miss ratio 0.1956
result/tencentBlock.ns22762.oracleGeneral.zst LRU cache size   174161, 1208374 req, miss ratio 0.1818, byte miss ratio 0.1818
result/tencentBlock.ns22762.oracleGeneral.zst S3FIFO-1 cache size      217, 1208374 req, miss ratio 0.3870, byte miss ratio 0.3870
result/tencentBlock.ns22762.oracleGeneral.zst S3FIFO-1 cache size      653, 1208374 req, miss ratio 0.3838, byte miss ratio 0.3838
result/tencentBlock.ns22762.oracleGeneral.zst S3FIFO-1 cache size     2177, 1208374 req, miss ratio 0.3818, byte miss ratio 0.3818
result/tencentBlock.ns22762.oracleGeneral.zst S3FIFO-1 cache size     6531, 1208374 req, miss ratio 0.3804, byte miss ratio 0.3804
result/tencentBlock.ns22762.oracleGeneral.zst S3FIFO-1 cache size    21770, 1208374 req, miss ratio 0.3183, byte miss ratio 0.3183
result/tencentBlock.ns22762.oracleGeneral.zst S3FIFO-1 cache size    43540, 1208374 req, miss ratio 0.2518, byte miss ratio 0.2518
result/tencentBlock.ns22762.oracleGeneral.zst S3FIFO-1 cache size    87080, 1208374 req, miss ratio 0.2014, byte miss ratio 0.2014
result/tencentBlock.ns22762.oracleGeneral.zst S3FIFO-1 cache size   174161, 1208374 req, miss ratio 0.1812, byte miss ratio 0.1812
result/tencentBlock.ns22762.oracleGeneral.zst Cacheus cache size      217, 1208374 req, miss ratio 0.3863, byte miss ratio 0.3863
result/tencentBlock.ns22762.oracleGeneral.zst Cacheus cache size      653, 1208374 req, miss ratio 0.3838, byte miss ratio 0.3838
result/tencentBlock.ns22762.oracleGeneral.zst Cacheus cache size     2177, 1208374 req, miss ratio 0.3818, byte miss ratio 0.3818
result/tencentBlock.ns22762.oracleGeneral.zst Cacheus cache size     6531, 1208374 req, miss ratio 0.3791, byte miss ratio 0.3791
result/tencentBlock.ns22762.oracleGeneral.zst Cacheus cache size    21770, 1208374 req, miss ratio 0.3191, byte miss ratio 0.3191
result/tencentBlock.ns22762.oracleGeneral.zst Cacheus cache size    43540, 1208374 req, miss ratio 0.2716, byte miss ratio 0.2716
result/tencentBlock.ns22762.oracleGeneral.zst Cacheus cache size    87080, 1208374 req, miss ratio 0.2018, byte miss ratio 0.2018
result/tencentBlock.ns22762.oracleGeneral.zst Cacheus cache size   174161, 1208374 req, miss ratio 0.1812, byte miss ratio 0.1812
result/tencentBlock.ns22762.oracleGeneral.zst clock2 cache size      217, 1208374 req, miss ratio 0.3916, byte miss ratio 0.3916
result/tencentBlock.ns22762.oracleGeneral.zst clock2 cache size      653, 1208374 req, miss ratio 0.3843, byte miss ratio 0.3843
result/tencentBlock.ns22762.oracleGeneral.zst clock2 cache size     2177, 1208374 req, miss ratio 0.3829, byte miss ratio 0.3829
result/tencentBlock.ns22762.oracleGeneral.zst clock2 cache size     6531, 1208374 req, miss ratio 0.3814, byte miss ratio 0.3814
result/tencentBlock.ns22762.oracleGeneral.zst clock2 cache size    21770, 1208374 req, miss ratio 0.3373, byte miss ratio 0.3373
result/tencentBlock.ns22762.oracleGeneral.zst clock2 cache size    43540, 1208374 req, miss ratio 0.2887, byte miss ratio 0.2887
result/tencentBlock.ns22762.oracleGeneral.zst clock2 cache size    87080, 1208374 req, miss ratio 0.2109, byte miss ratio 0.2109
