result/tencentBlock.ns16608.oracleGeneral.zst ARC cache size      127, 1341788 req, miss ratio 0.4640, byte miss ratio 0.4640
result/tencentBlock.ns16608.oracleGeneral.zst ARC cache size      383, 1341788 req, miss ratio 0.4458, byte miss ratio 0.4458
result/tencentBlock.ns16608.oracleGeneral.zst ARC cache size     1278, 1341788 req, miss ratio 0.4397, byte miss ratio 0.4397
result/tencentBlock.ns16608.oracleGeneral.zst ARC cache size     3835, 1341788 req, miss ratio 0.4382, byte miss ratio 0.4382
result/tencentBlock.ns16608.oracleGeneral.zst ARC cache size    12784, 1341788 req, miss ratio 0.4328, byte miss ratio 0.4328
result/tencentBlock.ns16608.oracleGeneral.zst ARC cache size    25569, 1341788 req, miss ratio 0.3652, byte miss ratio 0.3652
result/tencentBlock.ns16608.oracleGeneral.zst ARC cache size    51139, 1341788 req, miss ratio 0.3109, byte miss ratio 0.3109
result/tencentBlock.ns16608.oracleGeneral.zst ARC cache size   102279, 1341788 req, miss ratio 0.1223, byte miss ratio 0.1223
result/tencentBlock.ns16608.oracleGeneral.zst Clock cache size      127, 1341788 req, miss ratio 0.4832, byte miss ratio 0.4832
result/tencentBlock.ns16608.oracleGeneral.zst Clock cache size      383, 1341788 req, miss ratio 0.4528, byte miss ratio 0.4528
result/tencentBlock.ns16608.oracleGeneral.zst Clock cache size     1278, 1341788 req, miss ratio 0.4425, byte miss ratio 0.4425
result/tencentBlock.ns16608.oracleGeneral.zst Clock cache size     3835, 1341788 req, miss ratio 0.4390, byte miss ratio 0.4390
result/tencentBlock.ns16608.oracleGeneral.zst Clock cache size    12784, 1341788 req, miss ratio 0.4378, byte miss ratio 0.4378
result/tencentBlock.ns16608.oracleGeneral.zst Clock cache size    25569, 1341788 req, miss ratio 0.3779, byte miss ratio 0.3779
result/tencentBlock.ns16608.oracleGeneral.zst Clock cache size    51139, 1341788 req, miss ratio 0.3277, byte miss ratio 0.3277
result/tencentBlock.ns16608.oracleGeneral.zst Clock cache size   102279, 1341788 req, miss ratio 0.1354, byte miss ratio 0.1354
result/tencentBlock.ns16608.oracleGeneral.zst FIFO cache size      127, 1341788 req, miss ratio 0.5854, byte miss ratio 0.5854
result/tencentBlock.ns16608.oracleGeneral.zst FIFO cache size      383, 1341788 req, miss ratio 0.4994, byte miss ratio 0.4994
result/tencentBlock.ns16608.oracleGeneral.zst FIFO cache size     1278, 1341788 req, miss ratio 0.4604, byte miss ratio 0.4604
result/tencentBlock.ns16608.oracleGeneral.zst FIFO cache size     3835, 1341788 req, miss ratio 0.4467, byte miss ratio 0.4467
